campaign,dataset,model,cap,seed,K,N,n_rows,last_ep,gate_ep,n_off,n_on,n_nan_soft,n_nan_soft_off,lam_min,lam_final,first_sat,n_sat,exc_final,soft_final,step_on,drift_on,ratio_on,npts_on,netcounts_on,step_off,drift_off,ratio_off,npts_off,netcounts_off,peak_ep_soft,last_rise_ep_soft,peak_ep_exc,last_rise_ep_exc,excratio_on,excstep_on,excdrift_on,excratio_off,excstep_off,excdrift_off,ratio_late10,npts_late10,ratio_early10,ratio_late12,npts_late12,ratio_early12,ratio_late15,npts_late15,ratio_early15,ratio_on_tail,npts_on_tail
lrc1e-4_gateon,octmnist,MobileNetV3,L30_G30,4,75,1000,29,28,27.0,2,27,0,0,0.000732,0.027011,,0,139.0,144.2060000000001,39.3938461538462,2.0230769230769194,0.05135515113645225,27,52.59999999999991,,,,,,24,26,24,26,0.0639481000926784,83.0,5.3076923076923075,,,,0.0021916646994443014,19,0.026710556828825616,0.08321272041585927,17,0.11087290471831242,0.11939209173226527,14,0.016852251396332313,,
lrc1e-4_gateon,tissuemnist,MobileNetV3,L30_G30,1,51,2400,29,28,,0,29,0,0,0.000605,0.018077,0.0,1,226.0,163.4591999999999,74.91702857142866,-1.169314285714289,0.01560812418767279,29,-32.74080000000009,,,,,,11,27,11,27,0.04919460165433173,164.07142857142858,8.071428571428571,,,,0.02371575059105908,19,0.014859440406832524,0.028862955695548923,17,0.30195018601004264,0.060131336749415724,14,0.010291628993451962,,
lrc1e-4_gateon,tissuemnist,MobileNetV3,L30_G30,2,51,2400,29,28,,0,29,0,0,0.00116,0.017967,,0,184.0,146.47920000000033,71.64111428571435,-6.532885714285702,0.09118905783949255,29,-182.92079999999964,,,,,,6,28,6,28,0.050615595075239404,156.64285714285714,-7.928571428571429,,,,0.08189587655254847,19,0.14048534239569757,0.014840376217520261,17,0.23586143424919784,0.06500181414385078,14,0.12300229233920618,,
lrc1e-4_gateon,tissuemnist,MobileNetV3,L30_G30,3,51,2400,29,28,,0,29,0,0,0.000491,0.012733,,0,168.0,132.23039999999997,73.37588571428573,-1.3074857142857144,0.017819010994659202,29,-36.6096,,,,,,9,28,9,28,0.02818920210224558,149.5,4.214285714285714,,,,0.0674771340590908,19,0.3479293767918557,0.0996887629488548,17,0.013322286434848694,0.05987910076910358,14,0.0027780713541588563,,
lrc1e-4_gateon,tissuemnist,MobileNetV3,L30_G30,4,51,2400,29,28,,0,29,0,0,0.000453,0.014354,0.0,2,122.0,112.87920000000011,54.82071428571438,-1.6728857142857103,0.030515576750185545,29,-46.84079999999989,,,,,,25,27,25,27,0.03968770331815224,109.78571428571429,4.357142857142857,,,,0.043847388724272365,19,0.022343896493531176,0.005870948362961251,17,0.04745520293609661,0.036747820432052165,14,0.12902817554994123,,
lrc1e-4_gateon,dermmnist,MobileNetV3,L50_G50,1,112,2003,29,28,11.0,18,11,0,0,0.000368,0.00722,26.0,3,0.0,65.46430099999998,29.99752890000001,-2.5019472999999977,0.08340511341252502,11,-25.019472999999977,9.577285588235304,-6.593051235294113,0.6884049947714819,18.0,-112.08187099999992,1,15,1,14,0.04,55.0,2.2,0.5944700460829493,12.764705882352942,-7.588235294117647,0.530011148272018,19,0.05118298001755612,0.8208860171684066,17,0.025768438088735777,1.0,14,0.046820659836450465,0.08340511341252502,11.0
lrc1e-4_gateon,dermmnist,MobileNetV3,L50_G50,2,112,2003,29,28,22.0,7,22,0,0,0.00041,0.006125,25.0,4,0.0,78.16532400000011,28.209679714285716,-2.5319827619047635,0.08975581387485719,22,-53.17163800000003,9.400412833333311,-9.400412833333311,1.0,7.0,-56.40247699999986,3,20,9,20,0.004815409309791332,59.333333333333336,-0.2857142857142857,1.0,7.5,-7.5,0.2620013799958502,19,0.12039008971678002,0.18832141835859273,17,0.2076924649552614,0.395360644257703,14,0.06073840087344582,0.16671894226361408,7.0
lrc1e-4_gateon,dermmnist,MobileNetV3,L50_G50,3,112,2003,25,24,14.0,11,14,0,0,0.000865,0.005588,20.0,5,0.0,46.920526999999964,51.46877984615383,-8.36360353846154,0.16249857804015025,14,-108.72684600000002,12.243337500000013,-12.243337500000013,1.0,11.0,-122.43337500000013,3,12,3,12,0.14950166112956811,92.61538461538461,-13.846153846153847,1.0,11.7,-11.7,0.659368036914224,15,0.41056978626039403,1.0000000000000002,13,0.20991257468535407,1.0,10,0.1713887983887687,0.23134967694015268,11.0
lrc1e-4_gateon,dermmnist,MobileNetV3,L50_G50,4,112,2003,28,27,13.0,15,13,0,0,0.000497,0.004573,7.0,6,0.0,59.635570999999935,38.63703541666667,-4.264887750000004,0.11038341073550069,13,-51.178653000000054,7.268743928571439,-7.268743928571439,1.0,15.0,-101.76241500000015,4,13,4,10,0.03275109170305677,76.33333333333333,-2.5,1.0,6.642857142857143,-6.642857142857143,0.9869452361563501,18,0.2856399055190108,0.9800070150824247,16,0.04792199325901901,1.0,13,0.11056194262383168,0.11038341073550069,13.0
lrc1e-4_gateon,octmnist,MobileNetV3,L50_G50,1,125,1000,29,28,28.0,1,28,0,0,0.000677,0.01187,1.0,3,144.0,196.95500000000004,49.972370370370356,0.004814814814813594,9.63495383374569e-05,28,0.12999999999996703,,,,,,7,27,7,27,0.02948402948402948,90.44444444444444,-2.6666666666666665,,,,0.13887358470709885,19,0.02850383376564143,0.1678765957230128,17,0.1052146629161034,0.0755229286125224,14,0.02333197742941484,,
lrc1e-4_gateon,octmnist,MobileNetV3,L50_G50,2,125,1000,29,28,,0,29,0,0,0.000129,0.009058,1.0,2,60.0,153.485,32.976964285714295,0.08517857142857212,0.002582971879721254,29,2.3850000000000193,,,,,,5,28,5,28,0.030508474576271188,63.214285714285715,1.9285714285714286,,,,0.020608645256564705,19,0.06603386455523343,0.0046997866156016045,17,0.11330018940718642,0.09716632075445274,14,0.016603663408937312,,
lrc1e-4_gateon,octmnist,MobileNetV3,L50_G50,3,125,1000,29,28,25.0,4,25,0,0,0.000844,0.007644,10.0,4,0.0,104.47499999999991,27.50649999999999,-3.7939999999999956,0.1379310344827585,25,-91.0559999999999,6.126666666666675,-6.126666666666675,1.0,4.0,-18.380000000000024,0,25,0,25,0.17452830188679244,53.0,-9.25,1.0,1.6666666666666667,-1.6666666666666667,0.01171850342221755,19,0.2034681084276515,0.06709765944533884,17,0.2177338734678096,0.3029837841652996,14,0.13923492748379224,0.08217567703181151,4.0
lrc1e-4_gateon,octmnist,MobileNetV3,L50_G50,4,125,1000,29,28,22.0,7,22,0,0,0.000232,0.010307,7.0,4,0.0,83.09000000000009,36.33238095238097,3.068571428571431,0.08445830821253508,22,64.44000000000005,20.778333333333318,-20.778333333333318,1.0,7.0,-124.6699999999999,8,21,8,21,0.11246612466124661,70.28571428571429,7.904761904761905,1.0,27.333333333333332,-27.333333333333332,0.0498403484549917,19,0.019986996165404666,0.37724194972873615,17,0.09422698990966089,0.2842863679424627,14,0.06023302902703729,0.2285720607106502,7.0
lrc1e-4_gateon,tissuemnist,MobileNetV3,L50_G50,1,86,2400,29,28,,0,29,0,0,0.000459,0.012732,0.0,1,226.0,194.08880000000022,82.20419999999994,-0.07397142857142061,0.000899849746988848,29,-2.071199999999777,,,,,,13,27,13,27,0.045308740978348035,178.14285714285714,8.071428571428571,,,,0.04353101696954511,19,0.008547249846488265,0.00974760414150849,17,0.19934031425440824,0.045722001371447635,14,0.01732130749459936,,
lrc1e-4_gateon,tissuemnist,MobileNetV3,L50_G50,2,86,2400,29,28,,0,29,0,0,0.001014,0.012818,,0,72.0,125.52559999999986,58.902257142857124,-7.279800000000006,0.12359118908370734,29,-203.83440000000016,,,,,,0,26,6,26,0.06962025316455697,135.42857142857142,-9.428571428571429,,,,0.03320121275233499,19,0.22735782695741558,0.09477286909166575,17,0.06300786408575536,0.0418442981139382,14,0.1579920831562602,,
lrc1e-4_gateon,tissuemnist,MobileNetV3,L50_G50,3,86,2400,29,28,,0,29,0,0,0.000345,0.008757,0.0,6,108.0,138.0031999999999,58.09748571428572,-1.099885714285718,0.018931726575824342,29,-30.7968000000001,,,,,,9,27,9,27,0.037815126050420166,102.0,3.857142857142857,,,,0.09457585121683794,19,0.47365739325384687,0.10653485684940256,17,0.0851218885709676,0.2092905984629971,14,0.0719000247275217,,
lrc1e-4_gateon,tissuemnist,MobileNetV3,L50_G50,4,86,2400,29,28,,0,29,0,0,0.000307,0.009998,0.0,4,146.0,163.56319999999997,40.040399999999984,0.13868571428571283,0.00346364457612094,29,3.883199999999959,,,,,,11,28,11,28,0.06108786610878661,85.35714285714286,5.214285714285714,,,,0.02023722346175794,19,0.09882543539894699,0.04344178046273578,17,0.5067811297180747,0.14061722046736377,14,0.1087337441741267,,
lrc1e-4_gateon,dermmnist,RegNetY400MF,L30_G30,1,67,2003,29,28,21.0,8,21,0,0,0.000975,0.015408,26.0,3,0.0,27.21641400000008,36.136123000000076,-3.4199222000000007,0.09463998669696784,21,-68.39844400000001,22.103105000000017,-22.103105000000017,1.0,8.0,-154.7217350000001,12,20,12,20,0.04827586206896552,72.5,-3.5,1.0,32.0,-32.0,0.32935274404428766,19,0.2844119907763257,0.4618956926569321,17,0.17363743386072208,0.5829151358969666,14,0.13236061455213072,0.1565324534636594,8.0
lrc1e-4_gateon,dermmnist,RegNetY400MF,L30_G30,2,67,2003,25,24,15.0,10,15,0,0,0.000789,0.008991,20.0,5,0.0,11.052204000000096,26.100520714285683,-6.519478857142851,0.24978347859452948,15,-91.27270399999992,12.394563999999987,-12.394563999999987,1.0,10.0,-111.55107599999988,1,12,6,12,0.11405835543766579,53.857142857142854,-6.142857142857143,1.0,12.444444444444445,-12.444444444444445,0.7351738598637075,15,0.12204808753975746,1.0,13,0.16179012251265684,1.0,10,0.24978347859452948,0.388237156374765,10.0
lrc1e-4_gateon,dermmnist,RegNetY400MF,L30_G30,3,67,2003,21,20,13.0,8,13,0,0,0.001239,0.008109,16.0,5,0.0,17.14332700000005,45.51667274999999,-14.807678249999993,0.3253242681276609,13,-177.6921389999999,14.194402571428546,-14.194402571428546,1.0,8.0,-99.36081799999982,0,9,0,9,0.30103806228373703,96.33333333333333,-29.0,1.0,12.0,-12.0,1.0,11,0.18299539047720542,1.0,9,0.309187033692424,1.0,6,0.375579524704892,0.2546364262815707,8.0
lrc1e-4_gateon,dermmnist,RegNetY400MF,L30_G30,4,67,2003,26,25,15.0,11,15,0,0,0.000785,0.01032,21.0,5,0.0,12.564468999999754,33.75612978571437,-1.000498499999988,0.029639016864528113,15,-14.00697899999983,18.530754500000015,-18.530754500000015,1.0,11.0,-185.30754500000015,11,14,11,14,0.06912442396313363,62.0,4.285714285714286,1.0,25.4,-25.4,0.550442901604021,16,0.20498075376116034,0.7422646693268775,14,0.03264680923738722,1.0,11,0.029639016864528113,0.16114212977695483,11.0
lrc1e-4_gateon,octmnist,RegNetY400MF,L30_G30,1,75,1000,29,28,,0,29,0,0,0.000759,0.026427,,0,163.0,165.587,28.99746428571428,0.5245357142857147,0.018089020099048086,29,14.68700000000001,,,,,,21,27,21,27,0.01646542261251372,65.07142857142857,1.0714285714285714,,,,0.011175960661814107,19,0.04186776678471045,0.06993424018403838,17,0.05348451132068804,0.02993658092144577,14,0.013185464476645136,,
lrc1e-4_gateon,octmnist,RegNetY400MF,L30_G30,2,75,1000,29,28,28.0,1,28,0,0,0.00121,0.028363,,0,237.0,190.659,42.97292592592595,0.7632962962962956,0.01776226030342961,28,20.60899999999998,,,,,,15,27,19,27,0.030878859857482184,93.55555555555556,2.888888888888889,,,,0.060903297312274896,19,0.021632946988038304,0.06165947938225058,17,0.004519856651795611,0.047268013150462175,14,0.05909992062327676,,
lrc1e-4_gateon,octmnist,RegNetY400MF,L30_G30,3,75,1000,29,28,28.0,1,28,0,0,0.001411,0.025368,,0,63.0,112.86400000000003,31.645666666666642,-2.4808518518518423,0.07839467810817208,28,-66.98299999999975,,,,,,11,26,11,26,0.07710280373831777,63.407407407407405,-4.888888888888889,,,,0.11251506986488197,19,0.10819895607253696,0.13177046300556283,17,0.07795701259855736,0.052418574028891225,14,0.2006098281100698,,
lrc1e-4_gateon,octmnist,RegNetY400MF,L30_G30,4,75,1000,29,28,,0,29,0,0,0.001237,0.028196,,0,73.0,112.18899999999992,35.580249999999985,-3.089678571428574,0.08683689888150238,29,-86.51100000000007,,,,,,19,27,19,27,0.07024029574861368,77.28571428571429,-5.428571428571429,,,,0.13171637999854893,19,0.24943106860158334,0.13352334740768013,17,0.07754634913967577,0.10193095167692644,14,0.13507704027540893,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L30_G30,1,51,2400,29,28,,0,29,0,0,0.000511,0.016624,,0,140.0,126.13440000000017,59.48948571428569,-1.696628571428565,0.028519805660736107,29,-47.505599999999816,,,,,,21,27,21,27,0.012987012987012986,132.0,-1.7142857142857142,,,,0.04730634599576975,19,0.10500282345548498,0.09894582801320909,17,0.006561644724537058,0.0087239795419755,14,0.07805667010641548,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L30_G30,2,51,2400,29,28,,0,29,0,0,0.000617,0.015842,,0,226.0,169.47359999999946,58.59360000000005,-1.0573714285714482,0.018045851911666928,29,-29.606400000000548,,,,,,19,28,19,28,0.024523160762942777,131.07142857142858,-3.2142857142857144,,,,0.025133467521188526,19,0.03532009985294202,0.06469258721638306,17,0.13409588921027274,0.023449782823034518,14,0.042970678863347433,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L30_G30,3,51,2400,29,28,,0,29,0,0,0.000537,0.016514,,0,210.0,163.0272000000005,42.885942857142766,-0.6018857142856971,0.014034568769786334,29,-16.85279999999952,,,,,,17,25,17,25,0.001579778830963665,90.42857142857143,-0.14285714285714285,,,,0.09832184659883618,19,0.05311193309745897,0.0020621980174997875,17,0.07035591554847423,0.08057897111590133,14,0.04082965561641025,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L30_G30,4,51,2400,29,28,,0,29,0,0,0.000604,0.016056,,0,182.0,154.17839999999995,46.98557142857144,-1.492200000000002,0.031758685797159646,29,-41.781600000000054,,,,,,5,27,5,27,0.04856952761144378,107.35714285714286,-5.214285714285714,,,,0.11980222496909769,19,0.1328612291923243,0.08428419705345709,17,0.08988146711321544,0.03846804877869295,14,0.0754796470253347,,
lrc1e-4_gateon,dermmnist,RegNetY400MF,L50_G50,1,112,2003,24,23,14.0,10,14,0,0,0.00075,0.006312,19.0,5,0.0,49.58451699999997,34.28997330769227,-6.034730846153855,0.17599112113627932,14,-78.45150100000012,14.046371333333347,-14.046371333333346,0.9999999999999999,10.0,-126.4173420000001,0,11,8,12,0.0816326530612245,75.38461538461539,-6.153846153846154,1.0,13.666666666666666,-13.666666666666666,0.6875784343588192,14,0.11724083898551697,0.9999999999999997,12,0.16753748450912684,1.0,9,0.1901108947096468,0.02413101024851195,10.0
lrc1e-4_gateon,dermmnist,RegNetY400MF,L50_G50,2,112,2003,29,28,18.0,11,18,0,0,0.000565,0.007298,24.0,5,0.0,41.476372999999924,30.456439764705888,-2.172901529411764,0.07134456772356589,18,-36.939325999999994,14.5393764,-14.539376400000004,1.0000000000000002,11.0,-145.39376400000003,16,16,16,16,0.03068592057761733,65.17647058823529,2.0,1.0,14.5,-14.5,0.3455040871934604,19,0.027778715930967028,0.5685191746179127,17,0.1051281201312693,0.46876245628548874,14,0.11447149711991816,0.06662016044645952,11.0
lrc1e-4_gateon,dermmnist,RegNetY400MF,L50_G50,3,112,2003,26,25,16.0,10,16,0,0,0.001015,0.006131,21.0,5,0.0,36.1664200000001,52.696659933333336,-9.166662733333336,0.17395149417306716,16,-137.49994100000004,14.806621111111108,-14.806621111111108,1.0,10.0,-133.25958999999997,0,15,0,15,0.1638349514563107,109.86666666666666,-18.0,1.0,11.666666666666666,-11.666666666666666,0.39050821109333633,16,0.10645539851227057,0.7624680780953946,14,0.34310864551432074,1.0000000000000002,11,0.21846529341216572,0.07255712846614716,10.0
lrc1e-4_gateon,dermmnist,RegNetY400MF,L50_G50,4,112,2003,26,25,17.0,9,17,0,0,0.00056,0.005995,21.0,5,0.0,25.54050500000008,37.292104374999994,-3.012261625000006,0.08077478263788665,17,-48.1961860000001,17.482184,-17.482184,1.0,9.0,-139.857472,15,15,15,15,0.008605851979345954,72.625,-0.625,1.0,13.125,-13.125,0.4357411496372507,16,0.2344868150181356,0.3711451719326336,14,0.07977244585659907,1.0,11,0.030506238204198892,0.06388585384664801,9.0
lrc1e-4_gateon,octmnist,RegNetY400MF,L50_G50,1,125,1000,29,28,,0,29,0,0,0.000259,0.015889,,0,114.0,181.55700000000004,31.42675000000002,1.0948928571428584,0.03483951910849381,29,30.657000000000036,,,,,,2,27,2,28,0.042105263157894736,67.85714285714286,2.857142857142857,,,,0.03571628466683454,19,0.06829521613593434,0.022626705491155513,17,0.09809566596679084,0.09598801650890208,14,0.10522814199528338,,
lrc1e-4_gateon,octmnist,RegNetY400MF,L50_G50,2,125,1000,29,28,,0,29,0,0,0.00071,0.008697,2.0,5,76.0,162.17800000000003,33.132499999999986,-1.2079285714285706,0.036457513662674745,29,-33.821999999999974,,,,,,22,28,22,28,0.026246719160104987,54.42857142857143,-1.4285714285714286,,,,0.004656978315116803,19,0.00990461116007459,0.059232863335446306,17,0.148206032846414,0.031147381083981025,14,0.05196974130193937,,
lrc1e-4_gateon,octmnist,RegNetY400MF,L50_G50,3,125,1000,29,28,,0,29,0,0,0.000911,0.013855,2.0,2,158.0,210.84499999999997,44.98510714285711,-0.18767857142857228,0.004172015659150709,29,-5.255000000000024,,,,,,9,28,9,28,0.009669621273166801,88.64285714285714,-0.8571428571428571,,,,0.057002710960804344,19,0.11898356357769481,0.07011378696622024,17,0.019055491771909613,0.19617475490299624,14,0.11188051963476331,,
lrc1e-4_gateon,octmnist,RegNetY400MF,L50_G50,4,125,1000,29,28,,0,29,0,0,0.000737,0.011948,,0,9.0,122.22099999999999,31.915107142857135,-2.731392857142857,0.08558307026564896,29,-76.479,,,,,,3,27,3,27,0.059120768064679134,70.67857142857143,-4.178571428571429,,,,0.05677344517818286,19,0.15800260051149123,0.10812020830164765,17,0.003290087213423049,0.1577726336140013,14,0.10937574052451766,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L50_G50,1,86,2400,29,28,,0,29,0,0,0.000366,0.01144,,0,192.0,192.47600000000006,56.6040857142857,0.6655714285714305,0.011758363732451454,29,18.636000000000053,,,,,,3,27,3,27,0.02019650655021834,130.85714285714286,2.642857142857143,,,,0.03726729229155376,19,0.007807022982311497,0.04115901157941445,17,0.19212108147839255,0.10975906546605053,14,0.02594750537391091,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L50_G50,2,86,2400,29,28,,0,29,0,0,0.000472,0.01376,,0,286.0,239.4727999999998,47.07779999999996,1.4354571428571359,0.030491168721927045,29,40.19279999999981,,,,,,17,28,17,28,0.013245033112582781,107.85714285714286,1.4285714285714286,,,,0.048897244002363456,19,0.06669144954315695,0.07386045089278111,17,0.033791323064327534,0.050620944523225964,14,0.0695905537732062,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L50_G50,3,86,2400,29,28,,0,29,0,0,0.000391,0.011929,,0,266.0,221.31680000000011,51.50074285714282,1.4813142857142896,0.02876296929974945,29,41.47680000000011,,,,,,24,28,24,28,0.04096709200805909,106.35714285714286,4.357142857142857,,,,0.027781727861361495,19,0.19165951222614394,0.09926065669977963,17,0.027283687102257006,0.01726745506113088,14,0.07158039775231738,,
lrc1e-4_gateon,tissuemnist,RegNetY400MF,L50_G50,4,86,2400,29,28,,0,29,0,0,0.000458,0.011583,,0,58.0,117.17600000000003,51.39514285714279,-2.812285714285714,0.05471890061873558,29,-78.74399999999999,,,,,,9,26,9,26,0.06038647342995169,118.28571428571429,-7.142857142857143,,,,0.10468015366107412,19,0.16007605585800508,0.07643803972656092,17,0.0725525375373167,0.14698363707045856,14,0.04513980243488242,,
