campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,K,count_raw,count_adj,sat,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,1,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-06,,67,154,67,0,0.5495148794425885,0.3586206896551724,0.3586206896551724,0.4936978075472873,0.4936978075472873,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_1
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,2,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-06,,67,97,67,0,0.47539561398979624,0.33793103448275863,0.3448275862068966,0.3235662842111139,0.324650781176371,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_2
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,4,tralo,,tralo,1,29,0.0001,5e-06,True,67,146,67,0,0.5680656118373475,0.3448275862068966,0.3448275862068966,0.517183625840352,0.517183625840352,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_4
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,3,tralo,,tralo,1,29,0.0001,5e-06,True,67,151,67,0,0.5828955536052339,0.3448275862068966,0.3448275862068966,0.5186103707924771,0.5186103707924771,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_3
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,1,tralo,,tralo,1,29,0.0001,5e-06,True,67,152,67,0,0.549681107218592,0.3586206896551724,0.3586206896551724,0.4944130770749166,0.4944130770749166,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_1
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,2,tralo,,tralo,1,29,0.0001,5e-06,True,67,97,67,0,0.47539561398979624,0.33793103448275863,0.3448275862068966,0.3235662842111139,0.324650781176371,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_2
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,4,danits_lp,,danits_lp,30,0,0.0001,5e-06,,67,182,67,0,0.7005271208528738,0.4068965517241379,0.4,0.7085026048306476,0.7070703876534047,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_4
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,3,danits_lp,,danits_lp,30,0,0.0001,5e-06,,67,153,67,0,0.7020126218145958,0.4068965517241379,0.4068965517241379,0.7283322484106687,0.7283322484106687,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_3
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,1,danits_lp,,danits_lp,30,0,0.0001,5e-06,,67,170,67,0,0.7013511596879296,0.4068965517241379,0.4068965517241379,0.7065199143464719,0.7065199143464719,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_1
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,2,danits_lp,,danits_lp,30,0,0.0001,5e-06,,67,184,67,0,0.640130894062552,0.38620689655172413,0.38620689655172413,0.7028773593289427,0.7027304869980979,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_2
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,4,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,67,145,67,0,0.5746860468571985,0.3724137931034483,0.3724137931034483,0.5221244954200367,0.5221244954200367,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_4
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,3,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,67,151,67,0,0.585420906316723,0.3586206896551724,0.3586206896551724,0.520515225753191,0.520515225753191,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_3
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,1,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,67,154,67,0,0.5496560924784925,0.3586206896551724,0.3586206896551724,0.491982416985885,0.491982416985885,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_1
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,2,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-06,,67,97,67,0,0.47539561398979624,0.33793103448275863,0.3448275862068966,0.3235662842111139,0.324650781176371,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_2
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,4,heuristic,,heuristic,30,0,0.0001,5e-06,,67,182,67,0,0.7005271208528738,0.4,0.4,0.7070703876534047,0.7070703876534047,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_4
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,3,heuristic,,heuristic,30,0,0.0001,5e-06,,67,153,67,0,0.7020126218145958,0.4068965517241379,0.4068965517241379,0.7283322484106687,0.7283322484106687,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_3
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,1,heuristic,,heuristic,30,0,0.0001,5e-06,,67,170,67,0,0.7013511596879296,0.4068965517241379,0.4068965517241379,0.7065199143464719,0.7065199143464719,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_1
results/headroom/headroom_b30,dermmnist,L30_G30,RegNetY400MF,2,heuristic,,heuristic,30,0,0.0001,5e-06,,67,184,67,0,0.640130894062552,0.38620689655172413,0.38620689655172413,0.7027304869980979,0.7027304869980979,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_2
results/headroom/headroom_b30,tissuemnist,L30_G30,RegNetY400MF,4,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-06,,51,133,51,0,0.4369495681964433,0.2972972972972973,0.2972972972972973,0.42360330297243354,0.42360330297243354,results/headroom/headroom_b30/lane2/RegNetY400MF/tissuemnist/L30_G30/hounie_rcl/seed_4
