dataset,cap,model,seed,method,ep_max,warmup,cep,K,taken,count_raw,AP,ccF1adj,ccF1eq,macroEq,placeboF1,placeboAcc,path
octmnist,L50_G50,MobileNetV3,1,tralo,30.0,1,29,125,125,161,0.7718928148594085,0.5866666666666667,0.5866666666666667,0.7754229768850335,0.9226957019460006,0.9226666666666666,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_1
octmnist,L50_G50,MobileNetV3,2,tralo,30.0,1,29,125,125,151,0.8079092098115036,0.6026666666666667,0.6026666666666667,0.7808264801215512,0.9161373547721295,0.916,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_2
octmnist,L50_G50,MobileNetV3,4,danits_lp,,30,0,125,125,149,0.72638479977456,0.512,0.5226666666666666,0.7318012512635788,0.8950138765478526,0.8946666666666667,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_4
octmnist,L50_G50,MobileNetV3,3,danits_lp,,30,0,125,125,188,0.8262172810605988,0.608,0.608,0.7744618742888358,0.9094067390911543,0.9093333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_3
octmnist,L50_G50,MobileNetV3,1,danits_lp,,30,0,125,125,113,0.7580042313731934,0.5224719101123596,0.56,0.740510254501105,0.8857251422931669,0.8853333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_1
octmnist,L50_G50,MobileNetV3,2,danits_lp,,30,0,125,125,191,0.8108231951833579,0.5866666666666667,0.592,0.7730720213580264,0.9176929439021325,0.9173333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/danits_lp/seed_2
octmnist,L50_G50,MobileNetV3,4,fioretto_ldf,28.0,1,29,125,125,144,0.43410640570626075,0.2986666666666667,0.288,0.4892222244067912,0.6768586781245011,0.6866666666666666,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_4
octmnist,L50_G50,MobileNetV3,3,fioretto_ldf,28.0,1,29,125,125,128,0.5573885508163413,0.3626666666666667,0.39466666666666667,0.5371969439876547,0.671126201719809,0.6853333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_3
octmnist,L50_G50,MobileNetV3,1,fioretto_ldf,28.0,1,29,125,125,163,0.7728205123149603,0.5813333333333334,0.5813333333333334,0.7711889493426696,0.9200048869987553,0.92,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_1
octmnist,L50_G50,MobileNetV3,2,fioretto_ldf,28.0,1,29,125,125,154,0.8079728106236416,0.6026666666666667,0.6026666666666667,0.7828051056244696,0.9187679526540378,0.9186666666666666,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_2
octmnist,L50_G50,MobileNetV3,4,heuristic,0.0,30,0,125,125,149,0.72638479977456,0.5226666666666666,0.5226666666666666,0.7318012512635788,0.8950138765478526,0.8946666666666667,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_4
octmnist,L50_G50,MobileNetV3,3,heuristic,0.0,30,0,125,125,188,0.8262172810605988,0.608,0.608,0.7744618742888358,0.9094067390911543,0.9093333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_3
octmnist,L50_G50,MobileNetV3,1,heuristic,0.0,30,0,125,125,113,0.7580042313731934,0.56,0.56,0.740510254501105,0.8857251422931669,0.8853333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_1
octmnist,L50_G50,MobileNetV3,2,heuristic,0.0,30,0,125,125,191,0.8108231951833579,0.592,0.592,0.7730720213580264,0.9176929439021325,0.9173333333333333,results/headroom/headroom_b30/lane1/MobileNetV3/octmnist/L50_G50/heuristic/seed_2
dermmnist,L30_G30,RegNetY400MF,4,hounie_rcl,28.0,1,29,67,67,145,0.5755695723460872,0.36551724137931035,0.36551724137931035,0.5216392010267038,0.5816306316940363,0.8713483146067416,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_4
dermmnist,L30_G30,RegNetY400MF,3,hounie_rcl,28.0,1,29,67,67,152,0.5836500019270765,0.3448275862068966,0.3448275862068966,0.5174413575080286,0.5854994663893272,0.8775280898876404,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_3
dermmnist,L30_G30,RegNetY400MF,1,hounie_rcl,28.0,1,29,67,67,154,0.5495148794425885,0.3586206896551724,0.3586206896551724,0.4936978075472873,0.5469001560523928,0.8662921348314607,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_1
dermmnist,L30_G30,RegNetY400MF,2,hounie_rcl,28.0,1,29,67,67,97,0.47539561398979624,0.33793103448275863,0.3448275862068966,0.324650781176371,0.34343185650985025,0.8303370786516854,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_2
dermmnist,L30_G30,RegNetY400MF,4,tralo,30.0,1,29,67,67,146,0.5680656118373475,0.3448275862068966,0.3448275862068966,0.517183625840352,0.5772084142566456,0.8707865168539326,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_4
dermmnist,L30_G30,RegNetY400MF,3,tralo,30.0,1,29,67,67,151,0.5828955536052339,0.3448275862068966,0.3448275862068966,0.5186103707924771,0.5874157502378607,0.8792134831460674,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_3
dermmnist,L30_G30,RegNetY400MF,1,tralo,30.0,1,29,67,67,152,0.549681107218592,0.3586206896551724,0.3586206896551724,0.4944130770749166,0.5472210153011496,0.8668539325842697,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_1
dermmnist,L30_G30,RegNetY400MF,2,tralo,30.0,1,29,67,67,97,0.47539561398979624,0.33793103448275863,0.3448275862068966,0.324650781176371,0.34343185650985025,0.8303370786516854,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/tralo/seed_2
dermmnist,L30_G30,RegNetY400MF,4,danits_lp,,30,0,67,67,182,0.7005271208528738,0.4068965517241379,0.4,0.7070703876534047,0.8052953979524053,0.9067415730337078,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_4
dermmnist,L30_G30,RegNetY400MF,3,danits_lp,,30,0,67,67,153,0.7020126218145958,0.4068965517241379,0.4068965517241379,0.7283322484106687,0.814152383715053,0.9224719101123595,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_3
dermmnist,L30_G30,RegNetY400MF,1,danits_lp,,30,0,67,67,170,0.7013511596879296,0.4068965517241379,0.4068965517241379,0.7065199143464719,0.8003015490664765,0.9123595505617977,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_1
dermmnist,L30_G30,RegNetY400MF,2,danits_lp,,30,0,67,67,184,0.640130894062552,0.38620689655172413,0.38620689655172413,0.7027304869980979,0.7828609883896626,0.9106741573033708,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_2
dermmnist,L30_G30,RegNetY400MF,4,fioretto_ldf,28.0,1,29,67,67,145,0.5746860468571985,0.3724137931034483,0.3724137931034483,0.5221244954200367,0.5810367882468116,0.8719101123595505,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_4
dermmnist,L30_G30,RegNetY400MF,3,fioretto_ldf,28.0,1,29,67,67,151,0.585420906316723,0.3586206896551724,0.3586206896551724,0.520515225753191,0.5857210615943681,0.8775280898876404,results/headroom/headroom_b30/lane2/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_3
