dataset,cap,model,seed,method,ep_max,warmup,cep,K,taken,count_raw,AP,ccF1adj,ccF1eq,macroEq,placeboF1,placeboAcc,path
dermmnist,L70_G70,ShuffleNetV2,4,fioretto_ldf,23.0,50,300,156,156,148,0.6162089045240697,0.6015831134564644,0.5910290237467019,0.7130680216461763,0.7587653557503019,0.898876404494382,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/fioretto_ldf/seed_4
dermmnist,L70_G70,ShuffleNetV2,3,fioretto_ldf,24.0,50,300,156,156,132,0.5806389886198542,0.5488126649076517,0.5488126649076517,0.7014248771958219,0.7591074634657069,0.9056179775280899,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/fioretto_ldf/seed_3
dermmnist,L70_G70,ShuffleNetV2,1,fioretto_ldf,23.0,50,300,156,156,139,0.5749169822741198,0.5329815303430079,0.5329815303430079,0.7015354443233226,0.7616966542981336,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/fioretto_ldf/seed_1
dermmnist,L70_G70,ShuffleNetV2,2,fioretto_ldf,16.0,50,300,156,156,136,0.6191733716875306,0.5699208443271768,0.5699208443271768,0.6879019490388033,0.7353372015013505,0.9011235955056179,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/fioretto_ldf/seed_2
dermmnist,L70_G70,ShuffleNetV2,4,tralo_bounded,63.0,50,300,156,156,150,0.616128563467586,0.6015831134564644,0.5963060686015831,0.713670475602089,0.7604008314948265,0.900561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo_bounded/seed_4
dermmnist,L70_G70,ShuffleNetV2,3,tralo_bounded,64.0,50,300,156,156,130,0.5800555344202952,0.5435356200527705,0.5435356200527705,0.7024392472115942,0.7628848463755231,0.9067415730337078,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo_bounded/seed_3
dermmnist,L70_G70,ShuffleNetV2,1,tralo_bounded,64.0,50,300,156,156,132,0.5727194662838194,0.5329815303430079,0.5329815303430079,0.7047026317454274,0.7650401658099549,0.9039325842696629,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo_bounded/seed_1
dermmnist,L70_G70,ShuffleNetV2,2,tralo_bounded,350.0,50,300,156,156,143,0.6204478084533995,0.5646437994722955,0.5646437994722955,0.6859353447547586,0.7341523087248539,0.8994382022471911,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/tralo_bounded/seed_2
dermmnist,L70_G70,ShuffleNetV2,4,heuristic,0.0,50,300,156,156,253,0.6041188690093185,0.5699208443271768,0.5699208443271768,0.7086128599422752,0.7523281817252555,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_4
dermmnist,L70_G70,ShuffleNetV2,3,heuristic,0.0,50,300,156,156,185,0.5853469736081506,0.5435356200527705,0.5435356200527705,0.7201885216856152,0.7731998154793619,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_3
dermmnist,L70_G70,ShuffleNetV2,1,heuristic,0.0,50,300,156,156,229,0.5690922436568214,0.5382585751978892,0.5382585751978892,0.675217768549255,0.7279944619830951,0.895505617977528,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_1
dermmnist,L70_G70,ShuffleNetV2,2,heuristic,0.0,50,300,156,156,158,0.6197260044920374,0.5593667546174143,0.5593667546174143,0.6832036541599713,0.7337123208679608,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L70_G70/heuristic/seed_2
dermmnist,L30_G30,ShuffleNetV2,4,hounie_rcl,60.0,50,300,67,67,49,0.5639849731238805,0.4,0.4,0.6703782370912915,0.7539071376281988,0.8994382022471911,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_4
dermmnist,L30_G30,ShuffleNetV2,3,hounie_rcl,57.0,50,300,67,67,46,0.5179123400525557,0.36551724137931035,0.36551724137931035,0.6658692781433365,0.7517146160783791,0.9044943820224719,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_3
dermmnist,L30_G30,ShuffleNetV2,1,hounie_rcl,59.0,50,300,67,67,46,0.5079429550933047,0.3931034482758621,0.3931034482758621,0.6647385775168226,0.7367902908016405,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_1
dermmnist,L30_G30,ShuffleNetV2,2,hounie_rcl,57.0,50,300,67,67,50,0.5617995155701023,0.3793103448275862,0.3793103448275862,0.6438862194062427,0.7212392257922643,0.8966292134831461,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/hounie_rcl/seed_2
dermmnist,L30_G30,ShuffleNetV2,4,tralo,76.0,50,300,67,67,56,0.565373663498854,0.38620689655172413,0.38620689655172413,0.6616445229108737,0.7461770028371185,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_4
dermmnist,L30_G30,ShuffleNetV2,3,tralo,98.0,50,300,67,67,65,0.5124352556514317,0.3586206896551724,0.36551724137931035,0.6496716780759572,0.7310004056983544,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_3
dermmnist,L30_G30,ShuffleNetV2,1,tralo,83.0,50,300,67,67,67,0.5236366379777229,0.3931034482758621,0.3931034482758621,0.6709487904919612,0.756522604155962,0.9011235955056179,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_1
dermmnist,L30_G30,ShuffleNetV2,2,tralo,79.0,50,300,67,67,64,0.5676819733915951,0.3793103448275862,0.3793103448275862,0.6538665064712615,0.7358084191126043,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo/seed_2
dermmnist,L30_G30,ShuffleNetV2,4,danits_lp,0.0,50,300,67,67,253,0.6041188690093185,0.3586206896551724,0.36551724137931035,0.676688519011096,0.7523281817252555,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/danits_lp/seed_4
dermmnist,L30_G30,ShuffleNetV2,3,danits_lp,0.0,50,300,67,67,185,0.5853469736081506,0.36551724137931035,0.3586206896551724,0.6871650957796485,0.7731998154793619,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/danits_lp/seed_3
dermmnist,L30_G30,ShuffleNetV2,1,danits_lp,0.0,50,300,67,67,229,0.5690922436568214,0.38620689655172413,0.3793103448275862,0.651347410507926,0.7279944619830951,0.895505617977528,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/danits_lp/seed_1
dermmnist,L30_G30,ShuffleNetV2,2,danits_lp,0.0,50,300,67,67,158,0.6197260044920374,0.3793103448275862,0.38620689655172413,0.6559592233692214,0.7337123208679608,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/danits_lp/seed_2
dermmnist,L30_G30,ShuffleNetV2,4,fioretto_ldf,299.0,50,300,67,67,53,0.5598857437158057,0.3931034482758621,0.3931034482758621,0.654322556391626,0.7364633170731909,0.897191011235955,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/fioretto_ldf/seed_4
dermmnist,L30_G30,ShuffleNetV2,3,fioretto_ldf,37.0,50,300,67,67,58,0.5169570794315919,0.36551724137931035,0.36551724137931035,0.6628565638492755,0.7466839011749508,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/fioretto_ldf/seed_3
dermmnist,L30_G30,ShuffleNetV2,1,fioretto_ldf,36.0,50,300,67,67,61,0.5169920296973249,0.38620689655172413,0.3931034482758621,0.6562804631960343,0.7371838544880949,0.897191011235955,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/fioretto_ldf/seed_1
dermmnist,L30_G30,ShuffleNetV2,2,fioretto_ldf,32.0,50,300,67,67,55,0.5615290108077728,0.3793103448275862,0.3793103448275862,0.64962499463857,0.7279667548599602,0.8966292134831461,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/fioretto_ldf/seed_2
dermmnist,L30_G30,ShuffleNetV2,4,tralo_bounded,76.0,50,300,67,67,51,0.5593760062351637,0.3931034482758621,0.3931034482758621,0.6616568999768621,0.7455476764035223,0.900561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo_bounded/seed_4
dermmnist,L30_G30,ShuffleNetV2,3,tralo_bounded,75.0,50,300,67,67,55,0.5201431690921652,0.3586206896551724,0.3586206896551724,0.6629814404283237,0.7489302320510404,0.9050561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo_bounded/seed_3
dermmnist,L30_G30,ShuffleNetV2,1,tralo_bounded,350.0,50,300,67,67,62,0.5225325513193041,0.3931034482758621,0.4,0.668408836923656,0.7507867293421605,0.898876404494382,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo_bounded/seed_1
dermmnist,L30_G30,ShuffleNetV2,2,tralo_bounded,71.0,50,300,67,67,54,0.566778597619884,0.3793103448275862,0.3793103448275862,0.646224276042843,0.7236101040903997,0.8977528089887641,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/tralo_bounded/seed_2
dermmnist,L30_G30,ShuffleNetV2,4,heuristic,0.0,50,300,67,67,253,0.6041188690093185,0.36551724137931035,0.36551724137931035,0.676688519011096,0.7523281817252555,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_4
dermmnist,L30_G30,ShuffleNetV2,3,heuristic,0.0,50,300,67,67,185,0.5853469736081506,0.3586206896551724,0.3586206896551724,0.6871650957796485,0.7731998154793619,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_3
dermmnist,L30_G30,ShuffleNetV2,1,heuristic,0.0,50,300,67,67,229,0.5690922436568214,0.3793103448275862,0.3793103448275862,0.651347410507926,0.7279944619830951,0.895505617977528,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_1
dermmnist,L30_G30,ShuffleNetV2,2,heuristic,0.0,50,300,67,67,158,0.6197260044920374,0.38620689655172413,0.38620689655172413,0.6559592233692214,0.7337123208679608,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L30_G30/heuristic/seed_2
dermmnist,L50_G50,ShuffleNetV2,4,danits_lp,0.0,50,300,112,111,253,0.6041188690093185,0.5089820359281437,0.5089820359281437,0.6982367545654159,0.7523281817252555,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/danits_lp/seed_4
dermmnist,L50_G50,ShuffleNetV2,3,danits_lp,0.0,50,300,112,111,185,0.5853469736081506,0.48502994011976047,0.48502994011976047,0.7076965273542947,0.7731998154793619,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/danits_lp/seed_3
dermmnist,L50_G50,ShuffleNetV2,1,danits_lp,0.0,50,300,112,111,229,0.5690922436568214,0.47904191616766467,0.49101796407185627,0.6697984117084239,0.7279944619830951,0.895505617977528,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/danits_lp/seed_1
dermmnist,L50_G50,ShuffleNetV2,2,danits_lp,0.0,50,300,112,111,158,0.6197260044920374,0.49101796407185627,0.49101796407185627,0.6713050507891879,0.7337123208679608,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/danits_lp/seed_2
dermmnist,L50_G50,ShuffleNetV2,4,tralo_bounded,70.0,50,300,112,111,95,0.5966772682644543,0.5269461077844312,0.5269461077844312,0.6931237322542649,0.7492477661254776,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/tralo_bounded/seed_4
dermmnist,L50_G50,ShuffleNetV2,3,tralo_bounded,69.0,50,300,112,111,95,0.5569525031540901,0.47904191616766467,0.47904191616766467,0.6866127086840067,0.7534745435970178,0.9050561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/tralo_bounded/seed_3
dermmnist,L50_G50,ShuffleNetV2,1,tralo_bounded,69.0,50,300,112,111,95,0.5502780003046386,0.48502994011976047,0.48502994011976047,0.693471292039033,0.7586700108799408,0.900561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/tralo_bounded/seed_1
dermmnist,L50_G50,ShuffleNetV2,2,tralo_bounded,66.0,50,300,112,111,89,0.5991832739665905,0.49101796407185627,0.47904191616766467,0.6663222972636422,0.7301843800381548,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/tralo_bounded/seed_2
dermmnist,L50_G50,ShuffleNetV2,4,heuristic,0.0,50,300,112,111,253,0.6041188690093185,0.5089820359281437,0.5089820359281437,0.6982367545654159,0.7523281817252555,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/heuristic/seed_4
dermmnist,L50_G50,ShuffleNetV2,3,heuristic,0.0,50,300,112,111,185,0.5853469736081506,0.48502994011976047,0.48502994011976047,0.7076965273542947,0.7731998154793619,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/heuristic/seed_3
dermmnist,L50_G50,ShuffleNetV2,1,heuristic,0.0,50,300,112,111,229,0.5690922436568214,0.49101796407185627,0.49101796407185627,0.6697984117084239,0.7279944619830951,0.895505617977528,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/heuristic/seed_1
dermmnist,L50_G50,ShuffleNetV2,2,heuristic,0.0,50,300,112,111,158,0.6197260044920374,0.49101796407185627,0.49101796407185627,0.6713050507891879,0.7337123208679608,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L50_G50/heuristic/seed_2
dermmnist,L80_G80,ShuffleNetV2,4,hounie_rcl,25.0,50,300,178,178,165,0.6194783172920091,0.6134663341645885,0.6134663341645885,0.7197892154834966,0.7593088275057821,0.9,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_4
dermmnist,L80_G80,ShuffleNetV2,3,hounie_rcl,34.0,50,300,178,178,150,0.5872531428992119,0.5785536159600998,0.5835411471321695,0.712631423066622,0.7620871315506422,0.9056179775280899,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_3
dermmnist,L80_G80,ShuffleNetV2,1,hounie_rcl,34.0,50,300,178,178,156,0.5817320346089794,0.5336658354114713,0.5336658354114713,0.7005204644031259,0.7616270812119051,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_1
dermmnist,L80_G80,ShuffleNetV2,2,hounie_rcl,5.0,50,300,178,178,161,0.6244023352530081,0.5935162094763092,0.5935162094763092,0.6948163855828202,0.7383546423408424,0.900561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/hounie_rcl/seed_2
dermmnist,L80_G80,ShuffleNetV2,4,tralo,66.0,50,300,178,178,173,0.6198753702990399,0.6084788029925187,0.6084788029925187,0.7209493147215039,0.7619012474625947,0.8994382022471911,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_4
dermmnist,L80_G80,ShuffleNetV2,3,tralo,77.0,50,300,178,178,173,0.5950208448921642,0.5785536159600998,0.5785536159600998,0.7105623790245882,0.7680713725642305,0.9039325842696629,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_3
dermmnist,L80_G80,ShuffleNetV2,1,tralo,68.0,50,300,178,178,167,0.5788245709278731,0.5486284289276808,0.5486284289276808,0.6855615502131532,0.740723003164947,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_1
dermmnist,L80_G80,ShuffleNetV2,2,tralo,60.0,50,300,178,178,174,0.6250312239591502,0.5935162094763092,0.5935162094763092,0.6941406536874712,0.7376240705408529,0.9011235955056179,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo/seed_2
dermmnist,L80_G80,ShuffleNetV2,4,danits_lp,0.0,50,300,178,178,253,0.6041188690093185,0.5785536159600998,0.57356608478803,0.705588754594727,0.7523281817252555,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/danits_lp/seed_4
dermmnist,L80_G80,ShuffleNetV2,3,danits_lp,0.0,50,300,178,178,185,0.5853469736081506,0.5664160401002506,0.5685785536159601,0.7208616129089082,0.7731998154793619,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/danits_lp/seed_3
dermmnist,L80_G80,ShuffleNetV2,1,danits_lp,0.0,50,300,178,178,229,0.5690922436568214,0.5386533665835411,0.543640897755611,0.6744468542764893,0.7279944619830951,0.895505617977528,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/danits_lp/seed_1
dermmnist,L80_G80,ShuffleNetV2,2,danits_lp,0.0,50,300,178,178,158,0.6197260044920374,0.5774278215223098,0.57356608478803,0.6871587557301341,0.7337123208679608,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/danits_lp/seed_2
dermmnist,L80_G80,ShuffleNetV2,4,fioretto_ldf,20.0,50,300,178,178,164,0.6190987505883869,0.6084788029925187,0.6084788029925187,0.7149831762898814,0.7548331632316612,0.898876404494382,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/fioretto_ldf/seed_4
dermmnist,L80_G80,ShuffleNetV2,3,fioretto_ldf,18.0,50,300,178,178,155,0.5876434447236878,0.5785536159600998,0.5785536159600998,0.7109932927409728,0.7616655107574406,0.9050561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/fioretto_ldf/seed_3
dermmnist,L80_G80,ShuffleNetV2,1,fioretto_ldf,19.0,50,300,178,178,153,0.5806728571257521,0.5336658354114713,0.5336658354114713,0.6999141508430233,0.7600608065694745,0.9044943820224719,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/fioretto_ldf/seed_1
dermmnist,L80_G80,ShuffleNetV2,2,fioretto_ldf,5.0,50,300,178,178,161,0.6244534188194719,0.5935162094763092,0.5935162094763092,0.6948163855828202,0.7383546423408424,0.900561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/fioretto_ldf/seed_2
dermmnist,L80_G80,ShuffleNetV2,4,tralo_bounded,61.0,50,300,178,178,168,0.6192981100701797,0.6134663341645885,0.6084788029925187,0.7183584799177029,0.7594449529368151,0.900561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo_bounded/seed_4
dermmnist,L80_G80,ShuffleNetV2,3,tralo_bounded,61.0,50,300,178,178,155,0.5880859224130462,0.5785536159600998,0.5785536159600998,0.7129996951858573,0.7639636573898209,0.9061797752808989,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo_bounded/seed_3
dermmnist,L80_G80,ShuffleNetV2,1,tralo_bounded,62.0,50,300,178,178,157,0.5818724758691853,0.5286783042394015,0.5286783042394015,0.6983840871042711,0.7594559198593887,0.9044943820224719,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo_bounded/seed_1
dermmnist,L80_G80,ShuffleNetV2,2,tralo_bounded,55.0,50,300,178,178,161,0.6244378100856237,0.5935162094763092,0.5935162094763092,0.6948163855828202,0.7383546423408424,0.900561797752809,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/tralo_bounded/seed_2
dermmnist,L80_G80,ShuffleNetV2,4,heuristic,0.0,50,300,178,178,253,0.6041188690093185,0.57356608478803,0.57356608478803,0.705588754594727,0.7523281817252555,0.8960674157303371,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_4
dermmnist,L80_G80,ShuffleNetV2,3,heuristic,0.0,50,300,178,178,185,0.5853469736081506,0.5685785536159601,0.5685785536159601,0.7208616129089082,0.7731998154793619,0.903370786516854,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_3
dermmnist,L80_G80,ShuffleNetV2,1,heuristic,0.0,50,300,178,178,229,0.5690922436568214,0.543640897755611,0.543640897755611,0.6744468542764893,0.7279944619830951,0.895505617977528,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_1
dermmnist,L80_G80,ShuffleNetV2,2,heuristic,0.0,50,300,178,178,158,0.6197260044920374,0.57356608478803,0.57356608478803,0.6871587557301341,0.7337123208679608,0.898314606741573,results/pending_runs/paper_backbones/ShuffleNetV2/dermmnist/L80_G80/heuristic/seed_2
tissuemnist,L20_G20,ShuffleNetV2,4,hounie_rcl,79.0,50,300,34,34,25,0.35773219026548386,0.2146341463414634,0.2146341463414634,0.3661497533953013,0.4067267934086818,0.5782862270076268,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_4
tissuemnist,L20_G20,ShuffleNetV2,3,hounie_rcl,82.0,50,300,34,34,30,0.40554034824163965,0.25365853658536586,0.25365853658536586,0.37263884855988894,0.41197289742830756,0.5720053835800808,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_3
tissuemnist,L20_G20,ShuffleNetV2,1,hounie_rcl,111.0,50,300,34,34,22,0.3727840849606592,0.23414634146341465,0.23414634146341465,0.3373129556539441,0.3754246390607701,0.5679676985195155,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_1
tissuemnist,L20_G20,ShuffleNetV2,2,hounie_rcl,93.0,50,300,34,34,31,0.31184013952784456,0.18536585365853658,0.18536585365853658,0.3748170120013364,0.4230424863591025,0.5791834903544191,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/hounie_rcl/seed_2
tissuemnist,L20_G20,ShuffleNetV2,4,tralo,86.0,50,300,34,34,33,0.36846478584562187,0.2048780487804878,0.2048780487804878,0.3860453235653115,0.4345474885155002,0.5845670704351728,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_4
tissuemnist,L20_G20,ShuffleNetV2,3,tralo,120.0,50,300,34,34,33,0.4012790350631106,0.25365853658536586,0.25365853658536586,0.37443256470082964,0.4119758513053243,0.5702108568864962,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_3
tissuemnist,L20_G20,ShuffleNetV2,1,tralo,130.0,50,300,34,34,30,0.3661818403510331,0.18536585365853658,0.18536585365853658,0.3454260602289797,0.38863330503777493,0.576043068640646,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_1
tissuemnist,L20_G20,ShuffleNetV2,2,tralo,105.0,50,300,34,34,29,0.30535567464904007,0.2048780487804878,0.2048780487804878,0.3779511211915657,0.4248860569947311,0.5800807537012113,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo/seed_2
tissuemnist,L20_G20,ShuffleNetV2,4,danits_lp,0.0,50,300,34,34,157,0.3623741379867142,0.18536585365853658,0.1951219512195122,0.42248423504064747,0.48167573348878856,0.5962314939434724,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/danits_lp/seed_4
tissuemnist,L20_G20,ShuffleNetV2,3,danits_lp,0.0,50,300,34,34,178,0.4022267765275244,0.22439024390243903,0.22439024390243903,0.3966713493275133,0.44761790720097316,0.5652759084791387,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/danits_lp/seed_3
tissuemnist,L20_G20,ShuffleNetV2,1,danits_lp,0.0,50,300,34,34,237,0.36952510206678807,0.1951219512195122,0.2048780487804878,0.40264407117965717,0.45656679186036575,0.5554060116644235,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/danits_lp/seed_1
tissuemnist,L20_G20,ShuffleNetV2,2,danits_lp,0.0,50,300,34,34,144,0.3134716897016343,0.17560975609756097,0.18536585365853658,0.38788798335428454,0.4427536140143805,0.566173171825931,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/danits_lp/seed_2
tissuemnist,L20_G20,ShuffleNetV2,4,fioretto_ldf,46.0,50,300,34,34,27,0.3594228000426266,0.2146341463414634,0.22439024390243903,0.3808775503910983,0.4246651745608269,0.5800807537012113,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/fioretto_ldf/seed_4
tissuemnist,L20_G20,ShuffleNetV2,3,fioretto_ldf,67.0,50,300,34,34,28,0.4013061966943348,0.2634146341463415,0.2634146341463415,0.3781370031048033,0.4154553748617086,0.5724540152534769,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/fioretto_ldf/seed_3
tissuemnist,L20_G20,ShuffleNetV2,1,fioretto_ldf,64.0,50,300,34,34,25,0.3638208562438207,0.1951219512195122,0.1951219512195122,0.3316531158903064,0.3714017912189247,0.566621803499327,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/fioretto_ldf/seed_1
tissuemnist,L20_G20,ShuffleNetV2,2,fioretto_ldf,62.0,50,300,34,34,28,0.30614681263733057,0.1951219512195122,0.1951219512195122,0.37653979082913325,0.4242117891861207,0.5818752803947959,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/fioretto_ldf/seed_2
tissuemnist,L20_G20,ShuffleNetV2,4,tralo_bounded,86.0,50,300,34,34,25,0.3610734223400307,0.2146341463414634,0.2146341463414634,0.3804729144127461,0.4262571514620933,0.5818752803947959,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo_bounded/seed_4
tissuemnist,L20_G20,ShuffleNetV2,3,tralo_bounded,107.0,50,300,34,34,30,0.4023544345216107,0.2634146341463415,0.2634146341463415,0.3805747183262118,0.41842600328566204,0.5751458052938537,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo_bounded/seed_3
tissuemnist,L20_G20,ShuffleNetV2,1,tralo_bounded,350.0,50,300,34,34,27,0.3641254339671536,0.1951219512195122,0.1951219512195122,0.3323896411903915,0.37168314983204437,0.5679676985195155,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo_bounded/seed_1
tissuemnist,L20_G20,ShuffleNetV2,2,tralo_bounded,101.0,50,300,34,34,27,0.30310809436617925,0.1951219512195122,0.1951219512195122,0.3742656848210026,0.42156428706355725,0.5791834903544191,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/tralo_bounded/seed_2
tissuemnist,L20_G20,ShuffleNetV2,4,heuristic,0.0,50,300,34,34,157,0.3623741379867142,0.1951219512195122,0.1951219512195122,0.42248423504064747,0.48167573348878856,0.5962314939434724,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/heuristic/seed_4
tissuemnist,L20_G20,ShuffleNetV2,3,heuristic,0.0,50,300,34,34,178,0.4022267765275244,0.22439024390243903,0.22439024390243903,0.3966713493275133,0.44761790720097316,0.5652759084791387,results/pending_runs/paper_backbones/ShuffleNetV2/tissuemnist/L20_G20/heuristic/seed_3
