path,dataset,cap,model,seed,method,warmup,K,cls,count_raw,AP,precAtK,recAtK,n_uniq_score,frac_score_below_1e6,max_score,sat_epoch_raw,restored_from_raw,restore_kind,min_excess_raw,min_total_excess,last_c,eval_c,n_active_total,n_sat_total,dose_active,dose_sat,dose_frac,n_transitions,first_sat_c,peak_lambda,restored,unspent,is_tralo,traj_min_over_K,traj_max_over_K,traj_range_K,cum_excess_K,campaign,lr_c,AP_ce,precAtK_ce,dAP,dPrecK,over_unspent,abs_unspent
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_1,dermmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,67,4,16,0.5068057641748468,0.7014925373134329,0.21076233183856502,514,0.836245631552671,0.9999453,24.0,,nan,24.0,0.0,28,28,23,5,23,5,0.8214285714285714,1,24.0,0.009394,0,0.7611940298507462,0,,5.686567164179104,4.686567164179104,53.11940298507463,lrc1e-04_ceskip,0.0001,0.6994360828307511,0.8837953091684434,-0.1926303186559043,-0.18230277185501054,0.7611940298507462,0.7611940298507462
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_2,dermmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,67,4,28,0.43485538652617683,0.746268656716418,0.2242152466367713,398,0.8876684972541188,0.9999995,25.0,,nan,25.0,0.0,29,29,24,5,24,5,0.8275862068965517,1,25.0,0.011174,0,0.582089552238806,0,,8.074626865671641,7.074626865671642,63.44776119402985,lrc1e-04_ceskip,0.0001,0.6850627078056499,0.818230277185501,-0.2502073212794731,-0.07196162046908305,0.582089552238806,0.582089552238806
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_3,dermmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,67,4,18,0.5486722039019932,0.8059701492537313,0.242152466367713,520,0.8322516225661508,0.9995431,18.0,,nan,18.0,0.0,22,22,17,5,17,5,0.7727272727272727,1,18.0,0.008803,0,0.7313432835820896,0,,7.597014925373134,6.597014925373134,50.8955223880597,lrc1e-04_ceskip,0.0001,0.7056520413443165,0.8852611940298507,-0.15697983744232324,-0.07929104477611937,0.7313432835820896,0.7313432835820896
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_4,dermmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,67,4,25,0.44334112674430176,0.7014925373134329,0.21076233183856502,556,0.8207688467299051,1.0,23.0,,nan,23.0,0.0,27,27,22,5,22,5,0.8148148148148148,1,23.0,0.01171,0,0.6268656716417911,0,,6.074626865671642,5.074626865671642,65.67164179104478,lrc1e-04_ceskip,0.0001,0.679767880298651,0.8600079957356077,-0.23642675355434922,-0.15851545842217485,0.6268656716417911,0.6268656716417911
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_1,dermmnist,L30_G30,MobileNetV3,1,tralo,1,67,4,4,0.2489785572981033,0.373134328358209,0.11210762331838565,157,0.963055416874688,0.9380786,19.0,,nan,19.0,0.0,26,26,20,6,20,6,0.7692307692307693,3,18.0,0.08,0,0.9402985074626866,1,0.029850746268656716,2.1791044776119404,2.1492537313432836,2.925373134328358,lrc1e-04_ceskip,0.0001,0.6994360828307511,0.8837953091684434,-0.4504575255326478,-0.5106609808102345,0.9402985074626866,0.9402985074626866
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_2,dermmnist,L30_G30,MobileNetV3,2,tralo,1,67,4,22,0.5354725637117137,0.9104477611940298,0.273542600896861,430,0.8642036944583126,0.9999995,6.0,,nan,6.0,0.0,22,22,17,5,17,5,0.7727272727272727,3,5.0,0.06,0,0.6716417910447762,1,0.2537313432835821,2.08955223880597,1.835820895522388,3.1641791044776117,lrc1e-04_ceskip,0.0001,0.6850627078056499,0.818230277185501,-0.14959014409393623,0.0922174840085288,0.6716417910447762,0.6716417910447762
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_3,dermmnist,L30_G30,MobileNetV3,3,tralo,1,67,4,11,0.41525404585079156,0.6417910447761194,0.19282511210762332,280,0.9161258112830754,0.99990773,13.0,,nan,13.0,0.0,21,21,16,5,16,5,0.7619047619047619,3,12.0,0.07,0,0.835820895522388,1,0.11940298507462686,4.0,3.8805970149253732,5.597014925373134,lrc1e-04_ceskip,0.0001,0.7056520413443165,0.8852611940298507,-0.2903979954935249,-0.24347014925373134,0.835820895522388,0.835820895522388
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/dermmnist/L30_G30/tralo/seed_4,dermmnist,L30_G30,MobileNetV3,4,tralo,1,67,4,1,0.24219784038195633,0.34328358208955223,0.1031390134529148,13,0.9985022466300549,0.711766,15.0,,nan,15.0,0.0,22,22,16,6,16,6,0.7272727272727273,3,14.0,0.08,0,0.9850746268656716,1,0.014925373134328358,2.5970149253731343,2.582089552238806,2.343283582089552,lrc1e-04_ceskip,0.0001,0.679767880298651,0.8600079957356077,-0.43757003991669463,-0.5167244136460555,0.9850746268656716,0.9850746268656716
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_1,octmnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,75,2,67,0.7996058204591205,0.9866666666666667,0.296,624,0.498,0.9999994,,17.0,min_excess,17.0,2.0,29,17,29,0,17,0,1.0,0,,13.142254,1,0.10666666666666667,0,,5.546666666666667,4.52,40.0,lrc1e-04_ceskip,0.0001,0.7580042313731934,0.88,0.04160158908592715,0.10666666666666669,0.10666666666666667,0.10666666666666667
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_2,octmnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,75,2,67,0.8113992231442291,0.9733333333333334,0.292,574,0.561,1.0,28.0,,nan,28.0,0.0,29,29,27,2,27,2,0.9310344827586207,1,28.0,9.593503,0,0.10666666666666667,0,,5.8133333333333335,4.8133333333333335,47.373333333333335,lrc1e-04_ceskip,0.0001,0.8108231951833579,0.9199999999999999,0.0005760279608711949,0.053333333333333455,0.10666666666666667,0.10666666666666667
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_3,octmnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,75,2,102,0.768791431185973,0.9466666666666667,0.284,566,0.56,0.9999999,,19.0,min_excess,19.0,53.0,29,19,29,0,19,0,1.0,0,,13.152993,1,-0.36,0,,5.28,3.5733333333333333,49.986666666666665,lrc1e-04_ceskip,0.0001,0.8262172810605988,0.9293333333333333,-0.057425849874625734,0.01733333333333331,0.0,0.36
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/fioretto_ldf/seed_4,octmnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,75,2,42,0.7812688709961337,0.92,0.276,287,0.786,0.99999976,29.0,,nan,29.0,0.0,29,29,28,1,28,1,0.9655172413793104,1,29.0,12.819699,0,0.44,0,,6.1866666666666665,5.1866666666666665,66.05333333333333,lrc1e-04_ceskip,0.0001,0.72638479977456,0.8280000000000001,0.05488407122157368,0.09199999999999997,0.44,0.44
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_1,octmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,75,2,78,0.6724310077809804,0.8933333333333333,0.268,983,0.001,0.94817674,,2.0,min_excess,2.0,5.0,29,2,29,0,2,0,1.0,0,,0.025465,1,-0.04,0,,5.466666666666667,4.4,4.533333333333333,lrc1e-04_ceskip,0.0001,0.7580042313731934,0.88,-0.08557322359221298,0.013333333333333308,0.0,0.04
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_2,octmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,75,2,83,0.7709434517479001,0.96,0.288,985,0.001,0.97591454,,2.0,min_excess,2.0,15.0,29,2,29,0,2,0,1.0,0,,0.022407,1,-0.10666666666666667,0,,1.7866666666666666,0.5866666666666667,0.9866666666666667,lrc1e-04_ceskip,0.0001,0.8108231951833579,0.9199999999999999,-0.03987974343545775,0.040000000000000036,0.0,0.10666666666666667
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_3,octmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,75,2,92,0.7862795066722891,0.9333333333333333,0.28,753,0.398,0.9999999,,11.0,min_excess,11.0,33.0,29,11,29,0,11,0,1.0,0,,0.024806,1,-0.22666666666666666,0,,6.026666666666666,4.586666666666667,27.85333333333333,lrc1e-04_ceskip,0.0001,0.8262172810605988,0.9293333333333333,-0.0399377743883097,0.0040000000000000036,0.0,0.22666666666666666
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/hounie_rcl/seed_4,octmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,75,2,92,0.7294685944169343,0.9066666666666666,0.272,567,0.529,1.0,,,nan,4.0,41.0,29,29,29,0,29,0,1.0,0,,0.027011,0,-0.22666666666666666,0,,5.386666666666667,3.84,69.82666666666667,lrc1e-04_ceskip,0.0001,0.72638479977456,0.8280000000000001,0.0030837946423742935,0.07866666666666655,0.0,0.22666666666666666
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_1,octmnist,L30_G30,MobileNetV3,1,tralo,1,75,2,42,0.6369146177540105,0.8933333333333333,0.268,984,0.004,0.9016115,3.0,3.0,fully_satisfied,3.0,0.0,29,2,28,1,1,1,0.5,2,2.0,0.05,1,0.44,1,0.56,3.24,2.68,2.24,lrc1e-04_ceskip,0.0001,0.7580042313731934,0.88,-0.12108961361918291,0.013333333333333308,0.44,0.44
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_2,octmnist,L30_G30,MobileNetV3,2,tralo,1,75,2,55,0.7359002455600738,0.9466666666666667,0.284,982,0.001,0.9748001,3.0,3.0,fully_satisfied,3.0,0.0,29,2,28,1,1,1,0.5,2,2.0,0.05,1,0.26666666666666666,1,0.7333333333333333,1.4,0.6666666666666666,0.4,lrc1e-04_ceskip,0.0001,0.8108231951833579,0.9199999999999999,-0.07492294962328405,0.026666666666666727,0.26666666666666666,0.26666666666666666
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_3,octmnist,L30_G30,MobileNetV3,3,tralo,1,75,2,47,0.7688488656529678,0.9466666666666667,0.284,427,0.681,0.99999774,28.0,29.0,fully_satisfied,28.0,0.0,29,28,27,2,26,2,0.9285714285714286,2,27.0,0.1,1,0.37333333333333335,1,0.6266666666666667,3.1466666666666665,2.52,7.76,lrc1e-04_ceskip,0.0001,0.8262172810605988,0.9293333333333333,-0.057368415407630935,0.01733333333333331,0.37333333333333335,0.37333333333333335
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/octmnist/L30_G30/tralo/seed_4,octmnist,L30_G30,MobileNetV3,4,tralo,1,75,2,73,0.797656133267915,0.9733333333333334,0.292,502,0.616,0.9999876,,,nan,10.0,8.0,29,29,29,0,29,0,1.0,0,,0.11,0,0.02666666666666667,1,1.0266666666666666,3.16,2.1333333333333333,6.573333333333333,lrc1e-04_ceskip,0.0001,0.72638479977456,0.8280000000000001,0.0712713334933549,0.14533333333333331,0.02666666666666667,0.02666666666666667
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_1,tissuemnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,51,4,35,0.3954645792438441,0.6470588235294118,0.19298245614035087,2400,0.0,0.4245388,1.0,1.0,fully_satisfied,1.0,0.0,29,1,28,1,0,1,0.0,1,1.0,16.668755,1,0.3137254901960784,0,,1.0,0.0,0.0,lrc1e-04_ceskip,0.0001,0.39853999493550796,0.5557455540355678,-0.003075415691663863,0.091313269493844,0.3137254901960784,0.3137254901960784
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_2,tissuemnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,51,4,55,0.3406587642309829,0.5294117647058824,0.15789473684210525,1969,0.28708333333333336,0.99899393,,11.0,min_excess,11.0,9.0,29,11,29,0,11,0,1.0,0,,20.279484,1,-0.0784313725490196,0,,15.470588235294118,14.294117647058824,62.88235294117647,lrc1e-04_ceskip,0.0001,0.38482688231431644,0.6065891472868217,-0.04416811808333354,-0.07717738258093931,0.0,0.0784313725490196
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_3,tissuemnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,51,4,20,0.25884573543613204,0.47058823529411764,0.14035087719298245,1531,0.4875,0.99938047,24.0,24.0,fully_satisfied,24.0,0.0,29,24,28,1,23,1,0.9583333333333334,2,24.0,15.221057,1,0.6078431372549019,0,,16.333333333333332,15.333333333333334,90.07843137254902,lrc1e-04_ceskip,0.0001,0.411828463207173,0.5691974464204286,-0.15298272777104094,-0.09860921112631094,0.6078431372549019,0.6078431372549019
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/fioretto_ldf/seed_4,tissuemnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,51,4,44,0.3860343293557206,0.5686274509803921,0.1695906432748538,2400,0.0008333333333333334,0.802076,1.0,3.0,fully_satisfied,1.0,0.0,29,3,26,3,0,3,0.0,1,1.0,15.939243,1,0.13725490196078433,0,,1.0,0.0,0.0,lrc1e-04_ceskip,0.0001,0.38274006452985887,0.4990880072959416,0.0032942648258617035,0.06953944368445053,0.13725490196078433,0.13725490196078433
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_1,tissuemnist,L30_G30,MobileNetV3,1,hounie_rcl,1,51,4,35,0.3954645792438441,0.6470588235294118,0.19298245614035087,2400,0.0,0.4245388,1.0,1.0,fully_satisfied,1.0,0.0,29,1,28,1,0,1,0.0,1,1.0,0.018077,1,0.3137254901960784,0,,1.0,0.0,0.0,lrc1e-04_ceskip,0.0001,0.39853999493550796,0.5557455540355678,-0.003075415691663863,0.091313269493844,0.3137254901960784,0.3137254901960784
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_2,tissuemnist,L30_G30,MobileNetV3,2,hounie_rcl,1,51,4,80,0.36162257750423865,0.5490196078431373,0.16374269005847952,1414,0.5254166666666666,0.99998736,,17.0,min_excess,17.0,58.0,29,17,29,0,17,0,1.0,0,,0.017967,1,-0.5686274509803921,0,,13.666666666666666,11.529411764705882,99.84313725490196,lrc1e-04_ceskip,0.0001,0.38482688231431644,0.6065891472868217,-0.02320430481007779,-0.05756953944368437,0.0,0.5686274509803921
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_3,tissuemnist,L30_G30,MobileNetV3,3,hounie_rcl,1,51,4,53,0.37836715294566153,0.6078431372549019,0.18128654970760233,2398,0.005833333333333334,0.7250193,,3.0,min_excess,3.0,4.0,29,3,29,0,3,0,1.0,0,,0.012733,1,-0.0392156862745098,0,,2.372549019607843,1.2941176470588236,2.4313725490196076,lrc1e-04_ceskip,0.0001,0.411828463207173,0.5691974464204286,-0.033461310261511445,0.038645690834473334,0.0,0.0392156862745098
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_4,tissuemnist,L30_G30,MobileNetV3,4,hounie_rcl,1,51,4,47,0.3808957268250199,0.5686274509803921,0.1695906432748538,2400,0.0,0.5758037,1.0,2.0,fully_satisfied,1.0,0.0,29,2,27,2,0,2,0.0,1,1.0,0.014354,1,0.0784313725490196,0,,1.0,0.0,0.0,lrc1e-04_ceskip,0.0001,0.38274006452985887,0.4990880072959416,-0.0018443377048389942,0.06953944368445053,0.0784313725490196,0.0784313725490196
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_1,tissuemnist,L30_G30,MobileNetV3,1,tralo,1,51,4,35,0.3954645792438441,0.6470588235294118,0.19298245614035087,2400,0.0,0.4245388,2.0,2.0,fully_satisfied,2.0,0.0,29,1,28,1,0,1,0.0,1,1.0,0.05,1,0.3137254901960784,1,0.6862745098039216,0.6862745098039216,0.0,0.0,lrc1e-04_ceskip,0.0001,0.39853999493550796,0.5557455540355678,-0.003075415691663863,0.091313269493844,0.3137254901960784,0.3137254901960784
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_2,tissuemnist,L30_G30,MobileNetV3,2,tralo,1,51,4,73,0.444779157439954,0.6862745098039216,0.2046783625730994,1351,0.5491666666666667,0.99999666,,29.0,min_excess,29.0,44.0,29,28,29,0,28,0,1.0,0,,0.11,1,-0.43137254901960786,1,1.6470588235294117,4.980392156862745,3.3333333333333335,11.431372549019608,lrc1e-04_ceskip,0.0001,0.38482688231431644,0.6065891472868217,0.059952275125637555,0.0796853625170999,0.0,0.43137254901960786
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_3,tissuemnist,L30_G30,MobileNetV3,3,tralo,1,51,4,36,0.3267056656925248,0.5490196078431373,0.16374269005847952,1515,0.49041666666666667,0.99996686,9.0,17.0,fully_satisfied,9.0,0.0,29,16,27,2,14,2,0.875,4,8.0,0.06,1,0.29411764705882354,1,0.5882352941176471,3.980392156862745,3.392156862745098,5.392156862745098,lrc1e-04_ceskip,0.0001,0.411828463207173,0.5691974464204286,-0.08512279751464819,-0.020177838577291274,0.29411764705882354,0.29411764705882354
results/headroom/headroom_b30_lrc0.0001/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_4,tissuemnist,L30_G30,MobileNetV3,4,tralo,1,51,4,42,0.42230281926866087,0.6274509803921569,0.1871345029239766,2347,0.07416666666666667,0.95665157,2.0,5.0,fully_satisfied,2.0,0.0,29,4,26,3,1,3,0.25,3,1.0,0.05,1,0.17647058823529413,1,0.49019607843137253,0.8235294117647058,0.3333333333333333,0.0,lrc1e-04_ceskip,0.0001,0.38274006452985887,0.4990880072959416,0.039562754738802,0.12836297309621525,0.17647058823529413,0.17647058823529413
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_1,dermmnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,112,4,78,0.6420835526670444,0.8125,0.4080717488789238,752,0.7199201198202696,0.9999995,14.0,,nan,14.0,0.0,24,24,18,6,18,6,0.75,3,14.0,6.152846,0,0.30357142857142855,0,,4.473214285714286,3.4732142857142856,20.321428571428573,lrc1e-04_ceskip,0.0001,0.6994360828307511,0.8837953091684434,-0.05735253016370667,-0.0712953091684434,0.30357142857142855,0.30357142857142855
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_2,dermmnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,112,4,110,0.6517579261994727,0.8125,0.4080717488789238,850,0.6789815277084373,1.0,,,nan,16.0,1.0,29,29,29,0,29,0,1.0,0,,4.535734,0,0.017857142857142856,0,,3.0982142857142856,2.0892857142857144,14.366071428571429,lrc1e-04_ceskip,0.0001,0.6850627078056499,0.818230277185501,-0.033304781606177225,-0.005730277185501009,0.017857142857142856,0.017857142857142856
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_3,dermmnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,112,4,76,0.6254235776780518,0.7410714285714286,0.3721973094170404,950,0.6195706440339491,0.9999988,16.0,,nan,16.0,0.0,20,20,15,5,15,5,0.75,1,16.0,6.142482,0,0.32142857142857145,0,,4.491071428571429,3.4910714285714284,20.633928571428573,lrc1e-04_ceskip,0.0001,0.7056520413443165,0.8852611940298507,-0.08022846366626468,-0.1441897654584221,0.32142857142857145,0.32142857142857145
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_4,dermmnist,L50_G50,MobileNetV3,4,fioretto_ldf,1,112,4,97,0.635610149084322,0.8125,0.4080717488789238,868,0.673489765351972,1.0,17.0,,nan,17.0,0.0,21,21,16,5,16,5,0.7619047619047619,1,17.0,5.856017,0,0.13392857142857142,0,,3.580357142857143,2.580357142857143,18.330357142857142,lrc1e-04_ceskip,0.0001,0.679767880298651,0.8600079957356077,-0.04415773121432898,-0.04750799573560771,0.13392857142857142,0.13392857142857142
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_1,dermmnist,L50_G50,MobileNetV3,1,hounie_rcl,1,112,4,54,0.48416291677517437,0.6428571428571429,0.32286995515695066,660,0.7598602096854717,1.0,27.0,,nan,27.0,0.0,29,29,26,3,26,3,0.896551724137931,1,27.0,0.007864,0,0.5178571428571429,0,,2.8839285714285716,1.8839285714285714,26.0625,lrc1e-04_ceskip,0.0001,0.6994360828307511,0.8837953091684434,-0.21527316605557673,-0.2409381663113005,0.5178571428571429,0.5178571428571429
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_2,dermmnist,L50_G50,MobileNetV3,2,hounie_rcl,1,112,4,71,0.6082769508687245,0.7767857142857143,0.3901345291479821,728,0.7309036445332002,1.0,26.0,,nan,26.0,0.0,29,29,25,4,25,4,0.8620689655172413,1,26.0,0.006559,0,0.36607142857142855,0,,2.919642857142857,1.9196428571428572,21.008928571428573,lrc1e-04_ceskip,0.0001,0.6850627078056499,0.818230277185501,-0.07678575693692546,-0.04144456289978671,0.36607142857142855,0.36607142857142855
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_3,dermmnist,L50_G50,MobileNetV3,3,hounie_rcl,1,112,4,38,0.564949066665863,0.7232142857142857,0.3632286995515695,586,0.7903145282076884,0.9999994,21.0,,nan,21.0,0.0,25,25,20,5,20,5,0.8,1,21.0,0.006752,0,0.6607142857142857,0,,4.008928571428571,3.0089285714285716,23.776785714285715,lrc1e-04_ceskip,0.0001,0.7056520413443165,0.8852611940298507,-0.1407029746784535,-0.162046908315565,0.6607142857142857,0.6607142857142857
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_4,dermmnist,L50_G50,MobileNetV3,4,hounie_rcl,1,112,4,52,0.5235007484841816,0.6607142857142857,0.33183856502242154,975,0.6385421867199201,0.99999547,8.0,,nan,8.0,0.0,28,28,22,6,22,6,0.7857142857142857,3,8.0,0.005601,0,0.5357142857142857,0,,3.2410714285714284,2.2410714285714284,18.098214285714285,lrc1e-04_ceskip,0.0001,0.679767880298651,0.8600079957356077,-0.15626713181446938,-0.199293710021322,0.5357142857142857,0.5357142857142857
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_1,dermmnist,L50_G50,MobileNetV3,1,tralo,1,112,4,40,0.5825059820135083,0.7410714285714286,0.3721973094170404,643,0.7883175237144283,1.0,4.0,,nan,4.0,0.0,22,22,15,7,15,7,0.6818181818181818,7,3.0,0.05,0,0.6428571428571429,1,0.375,1.6964285714285714,1.3214285714285714,1.3392857142857142,lrc1e-04_ceskip,0.0001,0.6994360828307511,0.8837953091684434,-0.11693010081724275,-0.1427238805970148,0.6428571428571429,0.6428571428571429
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_2,dermmnist,L50_G50,MobileNetV3,2,tralo,1,112,4,95,0.6714130493363969,0.8392857142857143,0.42152466367713004,881,0.6615077383924114,1.0,3.0,,nan,3.0,0.0,26,26,13,13,13,13,0.5,11,2.0,0.05,0,0.15178571428571427,1,0.6517857142857143,1.3839285714285714,0.7321428571428571,0.9107142857142857,lrc1e-04_ceskip,0.0001,0.6850627078056499,0.818230277185501,-0.013649658469253034,0.021055437100213292,0.15178571428571427,0.15178571428571427
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_3,dermmnist,L50_G50,MobileNetV3,3,tralo,1,112,4,101,0.5743218542237839,0.7678571428571429,0.38565022421524664,941,0.6335496754867699,0.9999999,10.0,,nan,10.0,0.0,27,27,16,11,16,11,0.5925925925925926,7,9.0,0.06,0,0.09821428571428571,1,0.5892857142857143,2.5089285714285716,1.9196428571428572,3.0357142857142856,lrc1e-04_ceskip,0.0001,0.7056520413443165,0.8852611940298507,-0.13133018712053257,-0.1174040511727078,0.09821428571428571,0.09821428571428571
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_4,dermmnist,L50_G50,MobileNetV3,4,tralo,1,112,4,100,0.6826587204646609,0.8303571428571429,0.4170403587443946,741,0.7164253619570644,1.0,4.0,,nan,4.0,0.0,29,29,19,10,19,10,0.6551724137931034,13,3.0,0.05,0,0.10714285714285714,1,0.75,1.9732142857142858,1.2232142857142858,2.3660714285714284,lrc1e-04_ceskip,0.0001,0.679767880298651,0.8600079957356077,0.0028908401660099337,-0.029650852878464806,0.10714285714285714,0.10714285714285714
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_1,octmnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,125,2,108,0.7215008445074367,0.792,0.396,583,0.507,1.0,2.0,28.0,fully_satisfied,2.0,0.0,29,28,23,6,22,6,0.7857142857142857,8,2.0,5.422317,1,0.136,0,,3.128,2.128,16.304,lrc1e-04_ceskip,0.0001,0.7580042313731934,0.88,-0.036503386865756715,-0.08799999999999997,0.136,0.136
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_2,octmnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,125,2,111,0.8295688576114865,0.936,0.468,567,0.55,1.0,2.0,,nan,2.0,0.0,29,29,18,11,18,11,0.6206896551724138,11,2.0,4.564279,0,0.112,0,,3.096,2.096,14.08,lrc1e-04_ceskip,0.0001,0.8108231951833579,0.9199999999999999,0.018745662428128584,0.016000000000000125,0.112,0.112
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_3,octmnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,125,2,111,0.7651043720875812,0.856,0.428,587,0.512,1.0,26.0,26.0,fully_satisfied,26.0,0.0,29,26,28,1,25,1,0.9615384615384616,2,26.0,5.907403,1,0.112,0,,2.776,1.776,17.064,lrc1e-04_ceskip,0.0001,0.8262172810605988,0.9293333333333333,-0.06111290897301758,-0.07333333333333336,0.112,0.112
results/headroom/headroom_b30_lrc0.0001/lane1/MobileNetV3/octmnist/L50_G50/fioretto_ldf/seed_4,octmnist,L50_G50,MobileNetV3,4,fioretto_ldf,1,125,2,117,0.8121980585359813,0.896,0.448,477,0.616,1.0,5.0,,nan,5.0,0.0,29,29,22,7,22,7,0.7586206896551724,7,5.0,5.633906,0,0.064,0,,3.496,2.496,17.152,lrc1e-04_ceskip,0.0001,0.72638479977456,0.8280000000000001,0.08581325876142121,0.06799999999999995,0.064,0.064
