campaign,dataset,cap,model,seed,method,sweep,arm,warmup,cepochs,lr,lr_c,ce_skip,cls,n_pool,n_true,K,K_local_sum,n_groups,count_raw,count_adj,count_eq,deficit,AP,ccF1adj,ccF1eq,macroAdj,macroEq,path
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,3,tralo,,tralo,1,29,0.0001,5e-05,True,4,2400,171,51,51,2,69,51,51,0,0.33114298846904283,0.21621621621621623,0.21621621621621623,0.33520258823727633,0.3376976901691151,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_3
headroom_b30_lrc5e-05,tissuemnist,L30_G30,MobileNetV3,4,tralo,,tralo,1,29,0.0001,5e-05,True,4,2400,171,51,51,2,39,51,51,0,0.3668206069141085,0.27927927927927926,0.26126126126126126,0.3188807793427166,0.31598356716825976,results/headroom/headroom_b30_lrc5e-05/lane0/MobileNetV3/tissuemnist/L30_G30/tralo/seed_4
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,1,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2003,223,112,111,3,97,111,111,1,0.617997817223513,0.5209580838323353,0.5209580838323353,0.7337751715008414,0.7337751715008414,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_1
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,2,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2003,223,112,111,3,72,111,111,1,0.5965517994410625,0.49101796407185627,0.49101796407185627,0.7164108826468253,0.7164108826468253,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_2
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,3,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2003,223,112,111,3,94,111,111,1,0.6290074924539508,0.5209580838323353,0.5209580838323353,0.7374727198529349,0.7374727198529349,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_3
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,4,fioretto_ldf,,fioretto_ldf,1,29,0.0001,5e-05,,4,2003,223,112,111,3,87,111,111,1,0.5603189427060886,0.5089820359281437,0.5089820359281437,0.7297253941846099,0.7297253941846099,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_4
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,1,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2003,223,112,111,3,55,111,111,1,0.5725135201952637,0.46107784431137727,0.46107784431137727,0.6592595876864792,0.6592595876864792,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_1
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,2,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2003,223,112,111,3,55,111,111,1,0.5789787923693491,0.49101796407185627,0.49101796407185627,0.6983806573275485,0.6983806573275485,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_2
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,3,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2003,223,112,111,3,58,111,111,1,0.5562836416155453,0.47305389221556887,0.47305389221556887,0.6516744026840805,0.6516744026840805,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_3
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,4,hounie_rcl,,hounie_rcl,1,29,0.0001,5e-05,,4,2003,223,112,111,3,55,111,111,1,0.49844451630680814,0.4311377245508982,0.4311377245508982,0.7224404439220361,0.7224404439220361,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/hounie_rcl/seed_4
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,1,tralo,,tralo,1,29,0.0001,5e-05,True,4,2003,223,112,111,3,3,111,111,1,0.3704606464206333,0.31736526946107785,0.31736526946107785,0.5334870408819452,0.5334870408819452,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_1
headroom_b30_lrc5e-05,dermmnist,L50_G50,MobileNetV3,2,tralo,,tralo,1,29,0.0001,5e-05,True,4,2003,223,112,111,3,100,111,111,1,0.607899239957911,0.5269461077844312,0.5269461077844312,0.6977901210318022,0.6977901210318022,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/tralo/seed_2
