dataset,cap,model,seed,method,warmup,cepochs,K,count,count_raw,sat,AP,ccF1eq,macroEq,cls,n_pool,n_true_cls,last_epoch,ce_skip,lr,lr_constraint,stable_thr,campaign,collapsed,constraint_epochs_run
octmnist,L30_G30,MobileNetV3,4,fioretto_ldf,1,29,75,42,42,1,0.7812688709961337,0.4369230769230769,0.6872786123162394,2,1000,250,28.0,,0.0001,0.0001,,lrc0.0001_noceskip,False,29.0
octmnist,L30_G30,MobileNetV3,3,fioretto_ldf,1,29,75,75,102,0,0.768791431185973,0.4369230769230769,0.721318402795267,2,1000,250,28.0,,0.0001,0.0001,,lrc0.0001_noceskip,False,29.0
octmnist,L30_G30,MobileNetV3,1,fioretto_ldf,1,29,75,65,67,0,0.7996058204591205,0.4553846153846154,0.7156206108573397,2,1000,250,28.0,,0.0001,0.0001,,lrc0.0001_noceskip,False,29.0
octmnist,L30_G30,MobileNetV3,2,fioretto_ldf,1,29,75,67,67,1,0.8113992231442291,0.4492307692307692,0.7123050810234628,2,1000,250,28.0,,0.0001,0.0001,,lrc0.0001_noceskip,False,29.0
dermmnist,L50_G50,MobileNetV3,4,hounie_rcl,1,29,112,111,45,0,0.5118906546851639,0.437125748502994,0.6024592022449892,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L50_G50,MobileNetV3,3,hounie_rcl,1,29,112,111,24,0,0.5132600179270118,0.4550898203592814,0.6578122447021438,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L50_G50,MobileNetV3,1,hounie_rcl,1,29,112,111,54,0,0.48416291677517437,0.40119760479041916,0.6167989363569445,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L50_G50,MobileNetV3,2,hounie_rcl,1,29,112,111,71,0,0.6082769508687245,0.5089820359281437,0.7112030763810243,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L50_G50,MobileNetV3,4,tralo,1,29,112,111,66,0,0.6431543255398516,0.5389221556886228,0.7340865626018778,4,2003,223,30.0,False,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L50_G50,MobileNetV3,3,tralo,1,29,112,111,99,0,0.6558994453298156,0.5508982035928144,0.7224192154795624,4,2003,223,30.0,False,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L50_G50,MobileNetV3,1,tralo,1,29,112,111,80,0,0.6335067813669428,0.5568862275449101,0.7356062435619075,4,2003,223,30.0,False,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L50_G50,MobileNetV3,2,tralo,1,29,112,111,95,0,0.6591550666068976,0.5449101796407185,0.7296964057088103,4,2003,223,30.0,False,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L30_G30,RegNetY400MF,4,hounie_rcl,1,29,67,67,4,0,0.25876103930610866,0.2206896551724138,0.47649903264480686,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L30_G30,RegNetY400MF,3,hounie_rcl,1,29,67,67,3,0,0.2261696564018034,0.16551724137931034,0.5629429847868255,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L30_G30,RegNetY400MF,1,hounie_rcl,1,29,67,67,16,0,0.5090260122722069,0.3586206896551724,0.6489867752201384,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L30_G30,RegNetY400MF,2,hounie_rcl,1,29,67,67,0,0,0.2950515144027729,0.2,0.5577721974828056,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,112,111,5,0,0.39657916939901494,0.3532934131736527,0.5985996694788901,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,112,111,16,0,0.4489621853857714,0.41317365269461076,0.6597794912953977,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,112,111,15,0,0.39066551328687693,0.3413173652694611,0.5229992564840126,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L30_G30,MobileNetV3,4,hounie_rcl,1,29,67,67,19,0,0.4034960263249219,0.2896551724137931,0.5796357383598579,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L30_G30,MobileNetV3,3,hounie_rcl,1,29,67,67,6,0,0.4185151301764607,0.2827586206896552,0.6279316193946023,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L30_G30,MobileNetV3,1,hounie_rcl,1,29,67,67,16,0,0.49521288945641917,0.32413793103448274,0.6521845651236134,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,True,29.0
dermmnist,L30_G30,MobileNetV3,2,hounie_rcl,1,29,67,67,28,0,0.43485538652617683,0.33793103448275863,0.7004964515777842,4,2003,223,28.0,,0.0001,0.0001,31,lrc0.0001_noceskip_full,False,29.0
dermmnist,L50_G50,MobileNetV3,4,hounie_rcl,1,29,112,111,55,0,0.49844451630680814,0.4311377245508982,0.7224404439220361,4,2003,223,26.0,,0.0001,5e-05,,lrc5e-05,False,27.0
dermmnist,L50_G50,MobileNetV3,3,hounie_rcl,1,29,112,111,58,0,0.5562836416155453,0.47305389221556887,0.6516744026840805,4,2003,223,27.0,,0.0001,5e-05,,lrc5e-05,False,28.0
dermmnist,L50_G50,MobileNetV3,1,hounie_rcl,1,29,112,111,55,0,0.5725135201952637,0.46107784431137727,0.6592595876864792,4,2003,223,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L50_G50,MobileNetV3,2,hounie_rcl,1,29,112,111,55,0,0.5789787923693491,0.49101796407185627,0.6983806573275485,4,2003,223,26.0,,0.0001,5e-05,,lrc5e-05,False,27.0
dermmnist,L50_G50,MobileNetV3,4,tralo,1,29,112,111,90,0,0.5721085218340268,0.47305389221556887,0.7206319015049539,4,2003,223,22.0,True,0.0001,5e-05,,lrc5e-05,False,21.0
dermmnist,L50_G50,MobileNetV3,3,tralo,1,29,112,111,93,0,0.6298202339892037,0.5089820359281437,0.7110723294815681,4,2003,223,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L50_G50,MobileNetV3,1,tralo,1,29,112,111,3,0,0.3704606464206333,0.31736526946107785,0.5334870408819452,4,2003,223,25.0,True,0.0001,5e-05,,lrc5e-05,True,24.0
dermmnist,L50_G50,MobileNetV3,2,tralo,1,29,112,111,100,0,0.607899239957911,0.5269461077844312,0.6977901210318022,4,2003,223,27.0,True,0.0001,5e-05,,lrc5e-05,False,26.0
dermmnist,L50_G50,MobileNetV3,4,fioretto_ldf,1,29,112,111,87,0,0.5603189427060886,0.5089820359281437,0.7297253941846099,4,2003,223,22.0,,0.0001,5e-05,,lrc5e-05,False,23.0
dermmnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,29,112,111,94,0,0.6290074924539508,0.5209580838323353,0.7374727198529349,4,2003,223,19.0,,0.0001,5e-05,,lrc5e-05,False,20.0
dermmnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,29,112,111,97,0,0.617997817223513,0.5209580838323353,0.7337751715008414,4,2003,223,20.0,,0.0001,5e-05,,lrc5e-05,False,21.0
dermmnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,29,112,111,72,0,0.5965517994410625,0.49101796407185627,0.7164108826468253,4,2003,223,21.0,,0.0001,5e-05,,lrc5e-05,False,22.0
tissuemnist,L50_G50,MobileNetV3,4,hounie_rcl,1,29,86,86,69,0,0.41077445869237894,0.35797665369649806,0.3983326932715045,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,3,hounie_rcl,1,29,86,86,84,0,0.39560492866535446,0.3346303501945525,0.4075968626739373,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,1,hounie_rcl,1,29,86,86,69,0,0.3723792694842088,0.31906614785992216,0.2895669696556652,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,2,hounie_rcl,1,29,86,86,81,0,0.30219320697536933,0.2723735408560311,0.39721092379435746,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,4,tralo,1,29,86,86,61,0,0.4115840946192625,0.3424124513618677,0.4313549292293358,4,2400,171,5.0,True,0.0001,5e-05,,lrc5e-05,False,4.0
tissuemnist,L50_G50,MobileNetV3,3,tralo,1,29,86,86,74,0,0.3956867283663604,0.3968871595330739,0.44461712129779685,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,1,tralo,1,29,86,86,70,0,0.4228973060575455,0.38132295719844356,0.4518382771595124,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,2,tralo,1,29,86,86,106,0,0.4358191789225598,0.38910505836575876,0.4168374608819918,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,4,fioretto_ldf,1,29,86,86,73,0,0.40698453685736175,0.3346303501945525,0.43085833014398056,4,2400,171,4.0,,0.0001,5e-05,,lrc5e-05,False,5.0
tissuemnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,29,86,86,68,0,0.3654601491969832,0.35797665369649806,0.4043066051148335,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,29,86,86,76,0,0.4201105916345517,0.3657587548638132,0.4555407073943878,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,29,86,86,98,0,0.3205376182552934,0.3346303501945525,0.403443667930157,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,MobileNetV3,4,hounie_rcl,1,29,125,125,58,0,0.7600096272892373,0.576,0.7609403763719005,2,1000,250,24.0,,0.0001,5e-05,,lrc5e-05,False,25.0
octmnist,L50_G50,MobileNetV3,3,hounie_rcl,1,29,125,125,76,0,0.7517190748766893,0.576,0.7663000217446894,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,MobileNetV3,1,hounie_rcl,1,29,125,125,39,0,0.7741479691333015,0.5866666666666667,0.7737945871338597,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,True,29.0
octmnist,L50_G50,MobileNetV3,2,hounie_rcl,1,29,125,125,54,0,0.8005936892376107,0.6133333333333333,0.7769702107013042,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,MobileNetV3,4,tralo,1,29,125,125,97,0,0.7879921052878472,0.608,0.7713203561617883,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,MobileNetV3,3,tralo,1,29,125,125,89,0,0.7482427618969594,0.56,0.7442867051762978,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,MobileNetV3,1,tralo,1,29,125,125,111,0,0.8049718569530617,0.608,0.7713644163805152,2,1000,250,24.0,True,0.0001,5e-05,,lrc5e-05,False,23.0
octmnist,L50_G50,MobileNetV3,2,tralo,1,29,125,125,100,0,0.8097262492029692,0.608,0.7587591616568801,2,1000,250,29.0,True,0.0001,5e-05,,lrc5e-05,False,28.0
octmnist,L50_G50,MobileNetV3,4,fioretto_ldf,1,29,125,125,113,0,0.7732103909049659,0.5706666666666667,0.7673245582574872,2,1000,250,21.0,,0.0001,5e-05,,lrc5e-05,False,22.0
octmnist,L50_G50,MobileNetV3,3,fioretto_ldf,1,29,125,125,91,0,0.748031793455753,0.56,0.7380696263174704,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,MobileNetV3,1,fioretto_ldf,1,29,125,125,115,0,0.7935901398376816,0.608,0.783926806091701,2,1000,250,22.0,,0.0001,5e-05,,lrc5e-05,False,23.0
octmnist,L50_G50,MobileNetV3,2,fioretto_ldf,1,29,125,125,105,0,0.8100390074229084,0.5813333333333334,0.760545609782737,2,1000,250,27.0,,0.0001,5e-05,,lrc5e-05,False,28.0
dermmnist,L30_G30,RegNetY400MF,4,hounie_rcl,1,29,67,67,15,0,0.3975006759149397,0.25517241379310346,0.6550309430476788,4,2003,223,25.0,,0.0001,5e-05,,lrc5e-05,True,26.0
dermmnist,L30_G30,RegNetY400MF,3,hounie_rcl,1,29,67,67,10,0,0.441104917133352,0.33793103448275863,0.6423030077474868,4,2003,223,27.0,,0.0001,5e-05,,lrc5e-05,True,28.0
dermmnist,L30_G30,RegNetY400MF,1,hounie_rcl,1,29,67,67,11,0,0.4217832511455483,0.30344827586206896,0.5858829233061138,4,2003,223,25.0,,0.0001,5e-05,,lrc5e-05,True,26.0
dermmnist,L30_G30,RegNetY400MF,2,hounie_rcl,1,29,67,67,21,0,0.4663191981281279,0.3448275862068966,0.6048703103107539,4,2003,223,25.0,,0.0001,5e-05,,lrc5e-05,True,26.0
dermmnist,L30_G30,RegNetY400MF,4,tralo,1,29,67,67,64,0,0.48551538457452204,0.3586206896551724,0.6377378172999906,4,2003,223,27.0,True,0.0001,5e-05,,lrc5e-05,False,26.0
dermmnist,L30_G30,RegNetY400MF,3,tralo,1,29,67,67,57,0,0.4502254865765088,0.3931034482758621,0.6253933313386613,4,2003,223,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L30_G30,RegNetY400MF,1,tralo,1,29,67,67,22,0,0.3745273244415375,0.32413793103448274,0.5765829380794213,4,2003,223,30.0,True,0.0001,5e-05,,lrc5e-05,True,29.0
dermmnist,L30_G30,RegNetY400MF,2,tralo,1,29,67,67,37,0,0.3934488179112767,0.3103448275862069,0.5987720917057607,4,2003,223,25.0,True,0.0001,5e-05,,lrc5e-05,False,24.0
dermmnist,L30_G30,RegNetY400MF,4,fioretto_ldf,1,29,67,67,47,0,0.5402848206678398,0.3586206896551724,0.6710076394793861,4,2003,223,21.0,,0.0001,5e-05,,lrc5e-05,False,22.0
dermmnist,L30_G30,RegNetY400MF,3,fioretto_ldf,1,29,67,67,38,0,0.5196508423077282,0.4,0.6452384542508012,4,2003,223,19.0,,0.0001,5e-05,,lrc5e-05,False,20.0
dermmnist,L30_G30,RegNetY400MF,1,fioretto_ldf,1,29,67,67,33,0,0.5256425019397256,0.3793103448275862,0.6232764457041051,4,2003,223,20.0,,0.0001,5e-05,,lrc5e-05,False,21.0
dermmnist,L30_G30,RegNetY400MF,2,fioretto_ldf,1,29,67,67,29,0,0.4679621344043263,0.32413793103448274,0.6072316159813587,4,2003,223,20.0,,0.0001,5e-05,,lrc5e-05,False,21.0
tissuemnist,L30_G30,RegNetY400MF,4,hounie_rcl,1,29,51,51,87,0,0.2994234331740622,0.24324324324324326,0.3986583079119491,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,3,hounie_rcl,1,29,51,51,106,0,0.43227553207458946,0.3063063063063063,0.3991290088709763,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,1,hounie_rcl,1,29,51,51,93,0,0.3251551415020001,0.2072072072072072,0.40004073849473454,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,2,hounie_rcl,1,29,51,51,134,0,0.4046341565891866,0.25225225225225223,0.40706448523186683,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,4,tralo,1,29,51,51,101,0,0.40092343466096886,0.26126126126126126,0.4206620209399142,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,3,tralo,1,29,51,51,110,0,0.3759144648657322,0.26126126126126126,0.3491186023087646,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,1,tralo,1,29,51,51,104,0,0.3033451616020711,0.2072072072072072,0.37240329647993753,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,2,tralo,1,29,51,51,135,0,0.41575067912032154,0.2882882882882883,0.4130731983484123,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,4,fioretto_ldf,1,29,51,51,107,0,0.4163275329490183,0.2972972972972973,0.414439797577971,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,3,fioretto_ldf,1,29,51,51,97,0,0.30700688898803163,0.2072072072072072,0.39777311278894223,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,1,fioretto_ldf,1,29,51,51,122,0,0.4098524849291388,0.2972972972972973,0.4149923232301113,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L30_G30,RegNetY400MF,2,fioretto_ldf,1,29,51,51,126,0,0.390670028662918,0.25225225225225223,0.38860230418847075,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,4,hounie_rcl,1,29,75,2,2,1,0.5407112158222585,0.32,0.6332610153460629,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,True,29.0
octmnist,L30_G30,RegNetY400MF,3,hounie_rcl,1,29,75,75,88,0,0.7220799137744184,0.39384615384615385,0.6845998280760918,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,1,hounie_rcl,1,29,75,13,13,1,0.7009554274725145,0.4307692307692308,0.7022174211209531,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,True,29.0
octmnist,L30_G30,RegNetY400MF,2,hounie_rcl,1,29,75,75,112,0,0.7348927415418249,0.4246153846153846,0.7031651333893189,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,4,tralo,1,29,75,75,130,0,0.7199317831560931,0.38769230769230767,0.6969031521175603,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,3,tralo,1,29,75,75,118,0,0.6850386025480567,0.40615384615384614,0.6923262541688182,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,1,tralo,1,29,75,43,43,1,0.6692035137718533,0.38153846153846155,0.6815532379140405,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,2,tralo,1,29,75,58,58,1,0.7067868062134387,0.40615384615384614,0.6843283617511932,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,4,fioretto_ldf,1,29,75,40,40,1,0.7125561398812812,0.4123076923076923,0.7128494283118614,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,3,fioretto_ldf,1,29,75,75,128,0,0.6771864308415789,0.38769230769230767,0.6729538594661874,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,1,fioretto_ldf,1,29,75,59,59,1,0.6834713831987339,0.39384615384615385,0.6960106362860794,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L30_G30,RegNetY400MF,2,fioretto_ldf,1,29,75,75,135,0,0.6518680150839817,0.37538461538461537,0.6660234796508622,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
dermmnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,112,111,43,0,0.5294354013121445,0.437125748502994,0.6754959736118081,4,2003,223,23.0,,0.0001,5e-05,,lrc5e-05,False,24.0
dermmnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,112,111,47,0,0.5778678314116747,0.47904191616766467,0.6550929147155299,4,2003,223,24.0,,0.0001,5e-05,,lrc5e-05,False,25.0
dermmnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,112,111,40,0,0.5302999921749598,0.47904191616766467,0.6591701731137917,4,2003,223,23.0,,0.0001,5e-05,,lrc5e-05,False,24.0
dermmnist,L50_G50,RegNetY400MF,2,hounie_rcl,1,29,112,111,33,0,0.5170701445203307,0.4431137724550898,0.6246411480281385,4,2003,223,27.0,,0.0001,5e-05,,lrc5e-05,True,28.0
dermmnist,L50_G50,RegNetY400MF,4,tralo,1,29,112,111,0,0,0.11176676007472061,0.08383233532934131,0.287141222118397,4,2003,223,24.0,True,0.0001,5e-05,,lrc5e-05,True,23.0
dermmnist,L50_G50,RegNetY400MF,3,tralo,1,29,112,111,64,0,0.4780336067592068,0.41317365269461076,0.6490897518150709,4,2003,223,25.0,True,0.0001,5e-05,,lrc5e-05,False,24.0
dermmnist,L50_G50,RegNetY400MF,1,tralo,1,29,112,111,0,0,0.14005172646549402,0.11976047904191617,0.4334900238429101,4,2003,223,26.0,True,0.0001,5e-05,,lrc5e-05,True,25.0
dermmnist,L50_G50,RegNetY400MF,2,tralo,1,29,112,111,0,0,0.10694495404993558,0.07784431137724551,0.17463655577244705,4,2003,223,24.0,True,0.0001,5e-05,,lrc5e-05,True,23.0
dermmnist,L50_G50,RegNetY400MF,4,fioretto_ldf,1,29,112,111,85,0,0.5895170671114015,0.49700598802395207,0.709378332174927,4,2003,223,19.0,,0.0001,5e-05,,lrc5e-05,False,20.0
dermmnist,L50_G50,RegNetY400MF,3,fioretto_ldf,1,29,112,111,79,0,0.5762022635973186,0.48502994011976047,0.6560452915490613,4,2003,223,19.0,,0.0001,5e-05,,lrc5e-05,False,20.0
dermmnist,L50_G50,RegNetY400MF,1,fioretto_ldf,1,29,112,111,70,0,0.5985968166005495,0.5149700598802395,0.6700950300493156,4,2003,223,20.0,,0.0001,5e-05,,lrc5e-05,False,21.0
dermmnist,L50_G50,RegNetY400MF,2,fioretto_ldf,1,29,112,111,92,0,0.5755747937381381,0.47904191616766467,0.6790314878007565,4,2003,223,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,86,86,121,0,0.34594582620225245,0.32684824902723736,0.4383064908338037,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,86,86,110,0,0.3759144648657322,0.3424124513618677,0.3541878120365579,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,86,86,102,0,0.35306470277429836,0.3346303501945525,0.41398776546767413,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,2,hounie_rcl,1,29,86,86,122,0,0.4096785993287552,0.3035019455252918,0.3800246252963975,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,4,tralo,1,29,86,86,102,0,0.3128120627601975,0.3035019455252918,0.40069257269787156,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,3,tralo,1,29,86,86,110,0,0.3759144648657322,0.3424124513618677,0.3541878120365579,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,1,tralo,1,29,86,86,121,0,0.429430289815929,0.32684824902723736,0.416865985180464,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,2,tralo,1,29,86,86,125,0,0.3920907614220151,0.31906614785992216,0.39461120182890275,4,2400,171,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,4,fioretto_ldf,1,29,86,86,107,0,0.4163275329490183,0.3424124513618677,0.41519043917890375,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,3,fioretto_ldf,1,29,86,86,110,0,0.3759144648657322,0.3424124513618677,0.3541878120365579,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,1,fioretto_ldf,1,29,86,86,122,0,0.4098524849291388,0.3424124513618677,0.41943497339533914,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
tissuemnist,L50_G50,RegNetY400MF,2,fioretto_ldf,1,29,86,86,120,0,0.3151625185626379,0.28793774319066145,0.4178991905983333,4,2400,171,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,4,hounie_rcl,1,29,125,125,41,0,0.6117574043929168,0.49066666666666664,0.6954197758777044,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,True,29.0
octmnist,L50_G50,RegNetY400MF,3,hounie_rcl,1,29,125,125,121,0,0.6328718306533957,0.4746666666666667,0.7104870219179157,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,1,hounie_rcl,1,29,125,125,86,0,0.6920897081695078,0.5386666666666666,0.733533957030383,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,2,hounie_rcl,1,29,125,125,32,0,0.6713012213511901,0.5546666666666666,0.7470673920031532,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,True,29.0
octmnist,L50_G50,RegNetY400MF,4,tralo,1,29,125,125,80,0,0.7256819271693025,0.528,0.7349291936751569,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,3,tralo,1,29,125,125,131,0,0.7077795745048113,0.512,0.7354131716178005,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,1,tralo,1,29,125,125,84,0,0.6850387384603875,0.5173333333333333,0.7084038423286544,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,2,tralo,1,29,125,125,105,0,0.7050207221996209,0.528,0.73823521438945,2,1000,250,30.0,True,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,4,fioretto_ldf,1,29,125,125,142,0,0.7240882230600514,0.5333333333333333,0.7236439411082995,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,3,fioretto_ldf,1,29,125,125,136,0,0.6661121265214518,0.5066666666666667,0.7126229319068201,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
octmnist,L50_G50,RegNetY400MF,1,fioretto_ldf,1,29,125,125,110,0,0.7451864762949474,0.5333333333333333,0.7356831210166785,2,1000,250,28.0,,0.0001,5e-05,,lrc5e-05,False,29.0
