dataset,cap,model,seed,method,ep_max,K,taken,n_pos,N,count_raw,AP,ccF1adj,ccF1eq,macroEq,macroOffRaw,accOffRaw,path
octmnist,L80_G80,RegNetY400MF,1,tralo,61.0,200,200,250,1000,184,0.7665884330567935,0.6622222222222223,0.6622222222222223,0.7875652985585498,0.8276168344173177,0.864,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/tralo/seed_1
octmnist,L80_G80,RegNetY400MF,2,tralo,54.0,200,200,250,1000,165,0.7301555701758621,0.6355555555555555,0.6355555555555555,0.7723052084382099,0.8103193267084124,0.8573333333333333,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/tralo/seed_2
octmnist,L80_G80,RegNetY400MF,4,danits_lp,0.0,200,200,250,1000,123,0.7179991408387577,0.5361930294906166,0.6222222222222222,0.7614305943948627,0.8120998719160003,0.876,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/danits_lp/seed_4
octmnist,L80_G80,RegNetY400MF,3,danits_lp,0.0,200,200,250,1000,147,0.7384960036124681,0.5994962216624685,0.6755555555555556,0.7965281648033001,0.8328682348235609,0.8866666666666667,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/danits_lp/seed_3
octmnist,L80_G80,RegNetY400MF,1,danits_lp,0.0,200,200,250,1000,186,0.6568783659678977,0.5681293302540416,0.5777777777777777,0.7105477756868902,0.759440889117465,0.7906666666666666,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/danits_lp/seed_1
octmnist,L80_G80,RegNetY400MF,2,danits_lp,0.0,200,200,250,1000,142,0.7767504441652759,0.6173469387755102,0.6933333333333334,0.7819085143186624,0.8065459410913901,0.864,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/danits_lp/seed_2
octmnist,L80_G80,RegNetY400MF,4,fioretto_ldf,4.0,200,200,250,1000,150,0.7701746855119731,0.6711111111111111,0.6711111111111111,0.7866020771828968,0.8235359521524376,0.8773333333333333,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/fioretto_ldf/seed_4
octmnist,L80_G80,RegNetY400MF,3,fioretto_ldf,7.0,200,200,250,1000,173,0.7078053163587866,0.6311111111111111,0.6311111111111111,0.7546839076839631,0.7950824571902327,0.8373333333333334,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/fioretto_ldf/seed_3
octmnist,L80_G80,RegNetY400MF,1,fioretto_ldf,5.0,200,200,250,1000,170,0.7533519861919494,0.64,0.64,0.7745917010673169,0.8239069108837015,0.868,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/fioretto_ldf/seed_1
octmnist,L80_G80,RegNetY400MF,2,fioretto_ldf,4.0,200,200,250,1000,158,0.7330379231212593,0.64,0.64,0.7734136074422306,0.806634301584214,0.8573333333333333,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/fioretto_ldf/seed_2
octmnist,L80_G80,RegNetY400MF,4,tralo_bounded,54.0,200,200,250,1000,150,0.7701746855119731,0.6711111111111111,0.6711111111111111,0.7866020771828968,0.8235359521524376,0.8773333333333333,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/tralo_bounded/seed_4
octmnist,L80_G80,RegNetY400MF,3,tralo_bounded,57.0,200,200,250,1000,170,0.7099248988194566,0.64,0.64,0.7601795812363187,0.7975121641128081,0.8413333333333334,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/tralo_bounded/seed_3
octmnist,L80_G80,RegNetY400MF,1,tralo_bounded,55.0,200,200,250,1000,170,0.7520520776355037,0.64,0.64,0.7703748499924176,0.8183883304605892,0.8626666666666667,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/tralo_bounded/seed_1
octmnist,L80_G80,RegNetY400MF,2,tralo_bounded,54.0,200,200,250,1000,158,0.7330379231212593,0.64,0.64,0.7734136074422306,0.806634301584214,0.8573333333333333,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/tralo_bounded/seed_2
octmnist,L80_G80,RegNetY400MF,4,heuristic,0.0,200,200,250,1000,123,0.7179991408387577,0.6222222222222222,0.6222222222222222,0.7614305943948627,0.8120998719160003,0.876,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/heuristic/seed_4
octmnist,L80_G80,RegNetY400MF,3,heuristic,0.0,200,200,250,1000,147,0.7384960036124681,0.6755555555555556,0.6755555555555556,0.7965281648033001,0.8328682348235609,0.8866666666666667,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/heuristic/seed_3
octmnist,L80_G80,RegNetY400MF,1,heuristic,0.0,200,200,250,1000,186,0.6568783659678977,0.5777777777777777,0.5777777777777777,0.7105477756868902,0.759440889117465,0.7906666666666666,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/heuristic/seed_1
octmnist,L80_G80,RegNetY400MF,2,heuristic,0.0,200,200,250,1000,142,0.7767504441652759,0.6933333333333334,0.6933333333333334,0.7819085143186624,0.8065459410913901,0.864,results/pending_runs/paper_final/lane1/RegNetY400MF/octmnist/L80_G80/heuristic/seed_2
dermmnist,L30_G30,MobileNetV3,4,hounie_rcl,53.0,67,67,223,2003,51,0.6309474585726085,0.42758620689655175,0.42758620689655175,0.7315892001538932,0.7731265605704722,0.9134831460674158,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_4
dermmnist,L30_G30,MobileNetV3,3,hounie_rcl,50.0,67,67,223,2003,47,0.6456582107421721,0.4068965517241379,0.4068965517241379,0.7323059919850593,0.7859781605532189,0.9196629213483146,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_3
dermmnist,L30_G30,MobileNetV3,1,hounie_rcl,53.0,67,67,223,2003,56,0.6453832974169249,0.41379310344827586,0.41379310344827586,0.7149929485710326,0.7613576218693282,0.9140449438202247,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_1
dermmnist,L30_G30,MobileNetV3,2,hounie_rcl,50.0,67,67,223,2003,37,0.6517354608862511,0.4,0.4,0.7311574234003352,0.7831882411720184,0.9191011235955057,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/hounie_rcl/seed_2
dermmnist,L30_G30,MobileNetV3,4,tralo,82.0,67,67,223,2003,67,0.6575784415584194,0.42758620689655175,0.42758620689655175,0.7262079666048058,0.7759782598895147,0.9157303370786517,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo/seed_4
dermmnist,L30_G30,MobileNetV3,3,tralo,168.0,67,67,223,2003,65,0.6560782439534721,0.41379310344827586,0.41379310344827586,0.7406296549533727,0.7958956822924156,0.9202247191011236,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo/seed_3
dermmnist,L30_G30,MobileNetV3,1,tralo,70.0,67,67,223,2003,66,0.6606133771570158,0.41379310344827586,0.4206896551724138,0.7136574297457697,0.7626548095440414,0.9140449438202247,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo/seed_1
dermmnist,L30_G30,MobileNetV3,2,tralo,350.0,67,67,223,2003,66,0.6713817651135716,0.4206896551724138,0.41379310344827586,0.7225081447302542,0.7745547054340056,0.9140449438202247,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo/seed_2
dermmnist,L30_G30,MobileNetV3,4,danits_lp,0.0,67,67,223,2003,212,0.7127348346679947,0.4068965517241379,0.41379310344827586,0.7051286990132768,0.7716163713047287,0.8893258426966292,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_4
dermmnist,L30_G30,MobileNetV3,3,danits_lp,0.0,67,67,223,2003,209,0.7139584333260884,0.41379310344827586,0.41379310344827586,0.739640458528206,0.8015523709522144,0.901685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_3
dermmnist,L30_G30,MobileNetV3,1,danits_lp,0.0,67,67,223,2003,195,0.7063806810584813,0.42758620689655175,0.42758620689655175,0.73304285633452,0.7991420811486302,0.8943820224719101,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_1
dermmnist,L30_G30,MobileNetV3,2,danits_lp,0.0,67,67,223,2003,198,0.6871747460319677,0.4206896551724138,0.4206896551724138,0.7086833217249447,0.7736550002452791,0.8910112359550562,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_2
dermmnist,L30_G30,MobileNetV3,4,fioretto_ldf,30.0,67,67,223,2003,61,0.6440528720662756,0.42758620689655175,0.42758620689655175,0.7297478280608755,0.7797883575488375,0.9146067415730337,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_4
dermmnist,L30_G30,MobileNetV3,3,fioretto_ldf,299.0,67,67,223,2003,66,0.6591365901569866,0.41379310344827586,0.41379310344827586,0.7352363209613887,0.789421527071153,0.9213483146067416,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_3
dermmnist,L30_G30,MobileNetV3,1,fioretto_ldf,32.0,67,67,223,2003,56,0.6490149393125015,0.41379310344827586,0.41379310344827586,0.7041643379847387,0.7487326091596089,0.9078651685393259,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_1
dermmnist,L30_G30,MobileNetV3,2,fioretto_ldf,30.0,67,67,223,2003,50,0.6577691248960592,0.41379310344827586,0.41379310344827586,0.7234651180829772,0.7734606252336821,0.9134831460674158,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/fioretto_ldf/seed_2
dermmnist,L30_G30,MobileNetV3,4,tralo_bounded,69.0,67,67,223,2003,55,0.6418672422145496,0.42758620689655175,0.42758620689655175,0.7319545548393332,0.7804195944284031,0.9162921348314607,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo_bounded/seed_4
dermmnist,L30_G30,MobileNetV3,3,tralo_bounded,350.0,67,67,223,2003,61,0.6617121754391403,0.41379310344827586,0.41379310344827586,0.7355963595610927,0.7876211690450696,0.9185393258426966,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo_bounded/seed_3
dermmnist,L30_G30,MobileNetV3,1,tralo_bounded,70.0,67,67,223,2003,61,0.6560442122380176,0.41379310344827586,0.41379310344827586,0.7127760416705237,0.7597080486621838,0.9134831460674158,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo_bounded/seed_1
dermmnist,L30_G30,MobileNetV3,2,tralo_bounded,350.0,67,67,223,2003,58,0.6683467007519702,0.4206896551724138,0.4206896551724138,0.7287568652251597,0.7780743696443834,0.9157303370786517,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/tralo_bounded/seed_2
dermmnist,L30_G30,MobileNetV3,4,heuristic,0.0,67,67,223,2003,212,0.7127348346679947,0.41379310344827586,0.41379310344827586,0.7051286990132768,0.7716163713047287,0.8893258426966292,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_4
dermmnist,L30_G30,MobileNetV3,3,heuristic,0.0,67,67,223,2003,209,0.7139584333260884,0.41379310344827586,0.41379310344827586,0.739640458528206,0.8015523709522144,0.901685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_3
dermmnist,L30_G30,MobileNetV3,1,heuristic,0.0,67,67,223,2003,195,0.7063806810584813,0.42758620689655175,0.42758620689655175,0.73304285633452,0.7991420811486302,0.8943820224719101,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_1
dermmnist,L30_G30,MobileNetV3,2,heuristic,0.0,67,67,223,2003,198,0.6871747460319677,0.4206896551724138,0.4206896551724138,0.7086833217249447,0.7736550002452791,0.8910112359550562,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_2
dermmnist,L60_G60,MobileNetV3,4,hounie_rcl,45.0,134,134,223,2003,117,0.7121029061613406,0.6106442577030813,0.6106442577030813,0.7723418218757148,0.7934916861700859,0.9185393258426966,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/hounie_rcl/seed_4
dermmnist,L60_G60,MobileNetV3,3,hounie_rcl,41.0,134,134,223,2003,103,0.6981878594004245,0.6050420168067226,0.6050420168067226,0.7872727400590706,0.8148880783456868,0.9235955056179775,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/hounie_rcl/seed_3
dermmnist,L60_G60,MobileNetV3,1,hounie_rcl,46.0,134,134,223,2003,119,0.6942454689322717,0.6330532212885154,0.6330532212885154,0.7680797107338034,0.7866819662641774,0.9151685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/hounie_rcl/seed_1
dermmnist,L60_G60,MobileNetV3,2,hounie_rcl,35.0,134,134,223,2003,118,0.7014580225107634,0.5994397759103641,0.5994397759103641,0.7597321081793652,0.783573026365091,0.9146067415730337,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/hounie_rcl/seed_2
dermmnist,L60_G60,MobileNetV3,4,tralo,350.0,134,134,223,2003,132,0.7130001154006069,0.6162464985994398,0.6218487394957983,0.7744549825584086,0.7984180042861068,0.9185393258426966,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo/seed_4
dermmnist,L60_G60,MobileNetV3,3,tralo,68.0,134,134,223,2003,130,0.7051969230538915,0.6050420168067226,0.6050420168067226,0.782132383650908,0.81075067175555,0.9179775280898876,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo/seed_3
dermmnist,L60_G60,MobileNetV3,1,tralo,263.0,134,134,223,2003,134,0.6991023096414001,0.6442577030812325,0.6442577030812325,0.7719884368743618,0.79327689250655,0.9151685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo/seed_1
dermmnist,L60_G60,MobileNetV3,2,tralo,79.0,134,134,223,2003,133,0.7026444351637057,0.6050420168067226,0.6050420168067226,0.7627152958410983,0.7889381340705836,0.9117977528089888,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo/seed_2
dermmnist,L60_G60,MobileNetV3,4,danits_lp,0.0,134,134,223,2003,212,0.7127348346679947,0.5882352941176471,0.5882352941176471,0.7385810055626881,0.7716163713047287,0.8893258426966292,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/danits_lp/seed_4
dermmnist,L60_G60,MobileNetV3,3,danits_lp,0.0,134,134,223,2003,209,0.7139584333260884,0.6162464985994398,0.6218487394957983,0.7751980750591081,0.8015523709522144,0.901685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/danits_lp/seed_3
dermmnist,L60_G60,MobileNetV3,1,danits_lp,0.0,134,134,223,2003,195,0.7063806810584813,0.6554621848739496,0.6498599439775911,0.7762915769401377,0.7991420811486302,0.8943820224719101,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/danits_lp/seed_1
dermmnist,L60_G60,MobileNetV3,2,danits_lp,0.0,134,134,223,2003,198,0.6871747460319677,0.5938375350140056,0.5938375350140056,0.749038321585262,0.7736550002452791,0.8910112359550562,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/danits_lp/seed_2
dermmnist,L60_G60,MobileNetV3,4,fioretto_ldf,21.0,134,134,223,2003,120,0.7136634326434788,0.6050420168067226,0.6050420168067226,0.7704753356475172,0.7948339991167869,0.9179775280898876,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/fioretto_ldf/seed_4
dermmnist,L60_G60,MobileNetV3,3,fioretto_ldf,25.0,134,134,223,2003,117,0.7037900069465806,0.6162464985994398,0.6162464985994398,0.7891526366474376,0.8173588956987875,0.9207865168539325,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/fioretto_ldf/seed_3
dermmnist,L60_G60,MobileNetV3,1,fioretto_ldf,24.0,134,134,223,2003,126,0.6974350738473848,0.6442577030812325,0.6442577030812325,0.7700988896207769,0.7874134617845319,0.9157303370786517,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/fioretto_ldf/seed_1
dermmnist,L60_G60,MobileNetV3,2,fioretto_ldf,299.0,134,134,223,2003,122,0.6996290561776891,0.5994397759103641,0.5994397759103641,0.7637109602430473,0.7893675970096242,0.9157303370786517,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/fioretto_ldf/seed_2
dermmnist,L60_G60,MobileNetV3,4,tralo_bounded,61.0,134,134,223,2003,121,0.7145097547637119,0.6106442577030813,0.6106442577030813,0.770925283476786,0.7950687487118838,0.9179775280898876,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo_bounded/seed_4
dermmnist,L60_G60,MobileNetV3,3,tralo_bounded,62.0,134,134,223,2003,124,0.7066391685097031,0.6162464985994398,0.6106442577030813,0.7879490961689196,0.820097132697034,0.9202247191011236,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo_bounded/seed_3
dermmnist,L60_G60,MobileNetV3,1,tralo_bounded,62.0,134,134,223,2003,131,0.6983704929458272,0.6386554621848739,0.6386554621848739,0.7675996512105494,0.7934214302313417,0.9140449438202247,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo_bounded/seed_1
dermmnist,L60_G60,MobileNetV3,2,tralo_bounded,62.0,134,134,223,2003,119,0.6992848429821741,0.5994397759103641,0.5994397759103641,0.7612526719562883,0.7858457450585896,0.9162921348314607,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/tralo_bounded/seed_2
dermmnist,L60_G60,MobileNetV3,4,heuristic,0.0,134,134,223,2003,212,0.7127348346679947,0.5882352941176471,0.5882352941176471,0.7385810055626881,0.7716163713047287,0.8893258426966292,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/heuristic/seed_4
dermmnist,L60_G60,MobileNetV3,3,heuristic,0.0,134,134,223,2003,209,0.7139584333260884,0.6218487394957983,0.6218487394957983,0.7751980750591081,0.8015523709522144,0.901685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/heuristic/seed_3
dermmnist,L60_G60,MobileNetV3,1,heuristic,0.0,134,134,223,2003,195,0.7063806810584813,0.6498599439775911,0.6498599439775911,0.7762915769401377,0.7991420811486302,0.8943820224719101,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/heuristic/seed_1
dermmnist,L60_G60,MobileNetV3,2,heuristic,0.0,134,134,223,2003,198,0.6871747460319677,0.5938375350140056,0.5938375350140056,0.749038321585262,0.7736550002452791,0.8910112359550562,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L60_G60/heuristic/seed_2
dermmnist,L90_G90,MobileNetV3,4,hounie_rcl,5.0,201,200,223,2003,176,0.7289481325185645,0.6808510638297872,0.6808510638297872,0.7920517706179132,0.8130082253142684,0.9117977528089888,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/hounie_rcl/seed_4
dermmnist,L90_G90,MobileNetV3,3,hounie_rcl,5.0,201,200,223,2003,186,0.7200502339386659,0.6382978723404256,0.6382978723404256,0.7990689091132576,0.826688020753378,0.9101123595505618,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/hounie_rcl/seed_3
dermmnist,L90_G90,MobileNetV3,1,hounie_rcl,4.0,201,200,223,2003,181,0.704892886395828,0.6619385342789598,0.6619385342789598,0.7892715989096606,0.8094289452901884,0.9067415730337078,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/hounie_rcl/seed_1
dermmnist,L90_G90,MobileNetV3,2,hounie_rcl,4.0,201,200,223,2003,184,0.7065599088842233,0.6666666666666666,0.6666666666666666,0.7874051336266088,0.7981694201568987,0.9044943820224719,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/hounie_rcl/seed_2
dermmnist,L90_G90,MobileNetV3,4,tralo,79.0,201,200,223,2003,194,0.7327205991017757,0.6855791962174941,0.6903073286052009,0.7911022907691722,0.8082769649776865,0.9073033707865169,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_4
dermmnist,L90_G90,MobileNetV3,3,tralo,65.0,201,200,223,2003,194,0.718403292757794,0.6382978723404256,0.6382978723404256,0.7966682817017982,0.8220523962132474,0.9067415730337078,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_3
dermmnist,L90_G90,MobileNetV3,1,tralo,350.0,201,200,223,2003,197,0.7071897662387029,0.6666666666666666,0.6666666666666666,0.7836561584459504,0.8079738955568061,0.902247191011236,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_1
dermmnist,L90_G90,MobileNetV3,2,tralo,68.0,201,200,223,2003,198,0.711944958478959,0.6808510638297872,0.6855791962174941,0.77888620973158,0.7951956980074738,0.902247191011236,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo/seed_2
dermmnist,L90_G90,MobileNetV3,4,danits_lp,0.0,201,200,223,2003,212,0.7127348346679947,0.657074340527578,0.6713947990543735,0.7577179261835421,0.7716163713047287,0.8893258426966292,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_4
dermmnist,L90_G90,MobileNetV3,3,danits_lp,0.0,201,200,223,2003,209,0.7139584333260884,0.6382978723404256,0.6382978723404256,0.7789142007148339,0.8015523709522144,0.901685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_3
dermmnist,L90_G90,MobileNetV3,1,danits_lp,0.0,201,200,223,2003,195,0.7063806810584813,0.6555023923444976,0.6619385342789598,0.7796800519789241,0.7991420811486302,0.8943820224719101,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_1
dermmnist,L90_G90,MobileNetV3,2,danits_lp,0.0,201,200,223,2003,198,0.6871747460319677,0.6346153846153846,0.6430260047281324,0.7579184093503016,0.7736550002452791,0.8910112359550562,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/danits_lp/seed_2
dermmnist,L90_G90,MobileNetV3,4,fioretto_ldf,5.0,201,200,223,2003,178,0.7285880689768954,0.6808510638297872,0.6808510638297872,0.7897222651888159,0.8095211689011576,0.9106741573033708,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_4
dermmnist,L90_G90,MobileNetV3,3,fioretto_ldf,5.0,201,200,223,2003,181,0.7197489514189088,0.6430260047281324,0.6430260047281324,0.7983231260221862,0.8256003640219546,0.9101123595505618,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_3
dermmnist,L90_G90,MobileNetV3,1,fioretto_ldf,4.0,201,200,223,2003,181,0.704892886395828,0.6619385342789598,0.6619385342789598,0.7892715989096606,0.8094289452901884,0.9067415730337078,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_1
dermmnist,L90_G90,MobileNetV3,2,fioretto_ldf,4.0,201,200,223,2003,184,0.7060444061741419,0.6666666666666666,0.6666666666666666,0.7867861426175687,0.7974475662993886,0.9039325842696629,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/fioretto_ldf/seed_2
dermmnist,L90_G90,MobileNetV3,4,tralo_bounded,55.0,201,200,223,2003,171,0.7281127403687118,0.6903073286052009,0.6903073286052009,0.790934713792143,0.8093643370499413,0.9117977528089888,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_4
dermmnist,L90_G90,MobileNetV3,3,tralo_bounded,55.0,201,200,223,2003,178,0.7200273544556895,0.6430260047281324,0.6430260047281324,0.798726985060563,0.8258901340985485,0.9101123595505618,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_3
dermmnist,L90_G90,MobileNetV3,1,tralo_bounded,54.0,201,200,223,2003,181,0.704892886395828,0.6619385342789598,0.6619385342789598,0.7892715989096606,0.8094289452901884,0.9067415730337078,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_1
dermmnist,L90_G90,MobileNetV3,2,tralo_bounded,54.0,201,200,223,2003,179,0.7054940918170429,0.6666666666666666,0.6666666666666666,0.7870070864312011,0.7973138168503748,0.9050561797752809,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/tralo_bounded/seed_2
dermmnist,L90_G90,MobileNetV3,4,heuristic,0.0,201,200,223,2003,212,0.7127348346679947,0.6713947990543735,0.6713947990543735,0.7577179261835421,0.7716163713047287,0.8893258426966292,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_4
dermmnist,L90_G90,MobileNetV3,3,heuristic,0.0,201,200,223,2003,209,0.7139584333260884,0.6382978723404256,0.6382978723404256,0.7789142007148339,0.8015523709522144,0.901685393258427,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_3
dermmnist,L90_G90,MobileNetV3,1,heuristic,0.0,201,200,223,2003,195,0.7063806810584813,0.6619385342789598,0.6619385342789598,0.7796800519789241,0.7991420811486302,0.8943820224719101,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_1
dermmnist,L90_G90,MobileNetV3,2,heuristic,0.0,201,200,223,2003,198,0.6871747460319677,0.6430260047281324,0.6430260047281324,0.7579184093503016,0.7736550002452791,0.8910112359550562,results/pending_runs/paper_final/lane2/MobileNetV3/dermmnist/L90_G90/heuristic/seed_2
tissuemnist,L30_G30,MobileNetV3,4,hounie_rcl,105.0,51,51,171,2400,38,0.3565513462578162,0.3063063063063063,0.3063063063063063,0.40854202753915536,0.422130415871869,0.566173171825931,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_4
tissuemnist,L30_G30,MobileNetV3,3,hounie_rcl,92.0,51,51,171,2400,45,0.3451009435212011,0.2702702702702703,0.2702702702702703,0.4089696189402784,0.42959060571497026,0.560340960071781,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_3
tissuemnist,L30_G30,MobileNetV3,1,hounie_rcl,99.0,51,51,171,2400,32,0.3045416930469108,0.27927927927927926,0.27927927927927926,0.4054440132548629,0.4243512009402169,0.5706594885598923,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_1
tissuemnist,L30_G30,MobileNetV3,2,hounie_rcl,84.0,51,51,171,2400,44,0.3491141769754971,0.24324324324324326,0.24324324324324326,0.40181756493797993,0.42439257363668986,0.5657245401525348,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/hounie_rcl/seed_2
tissuemnist,L30_G30,MobileNetV3,4,tralo,121.0,51,51,171,2400,44,0.366181838742548,0.2972972972972973,0.2972972972972973,0.4104827649020035,0.4275126386984819,0.5652759084791387,results/pending_runs/paper_final/lane2/MobileNetV3/tissuemnist/L30_G30/tralo/seed_4
