binding_ratio,borderline_005,borderline_010,cstr_K,cstr_prob_mean,cstr_prob_q90,cstr_prob_std,d_f1c,d_f1u,d_macro,dataset,entropy_mean,entropy_std,hard_count_cstr,high_conf_090,high_conf_099,n_samples,pred_balance_entropy,soft_binding_ratio,soft_count_cstr,soft_minus_hard_cstr,tight,tight_pct,uncstr_prob_mean
0.8327994875080077,0.003494757863205192,0.0074887668497254116,156.1,0.06518839392887507,0.02227551319999995,0.22997340632602958,0.015799999999999925,-0.004566666666666719,-0.0017000000000000348,dermmnist,0.08069652247640678,0.21238649310949784,130.0,0.909136295556665,0.8222666000998502,2003,1.0429618860856298,0.8364660668772376,130.57235303953678,0.5723530395367789,L70_G70,70,0.934811606071125
0.7879564381806534,0.0029955067398901645,0.0054917623564653024,156.1,0.06212865438253572,0.015417547799999914,0.22667120691346265,0.010600000000000054,0.012733333333333263,0.012500000000000067,dermmnist,0.06989572570539322,0.18732037492918976,123.0,0.9161258112830754,0.8347478781827259,2003,1.034444826110246,0.797204963025106,124.44369472821904,1.443694728219043,L70_G70,70,0.9378713456174643
0.5829596412556053,0.0054917623564653024,0.008487269096355467,66.9,0.019701761734413223,3.01112338e-05,0.1263801434899279,-0.006900000000000017,0.012783333333333258,0.010000000000000009,dermmnist,0.07688342455233876,0.21103244512204547,39.0,0.90963554667998,0.835746380429356,2003,0.8935354453965461,0.5898748692680073,39.46262875402969,0.4626287540296872,L30_G30,30,0.9802982382655868
0.37369207772795215,0.0054917623564653024,0.010983524712930605,66.9,0.013747273028048797,2.331929619999997e-06,0.10314900426370727,0.013799999999999979,0.007283333333333419,0.008199999999999985,dermmnist,0.06384309451203313,0.1883890646557441,25.0,0.9211183225162256,0.855716425361957,2003,0.8806570201166134,0.4115962313181127,27.53578787518174,2.5357878751817395,L30_G30,30,0.9862527269719512
0.6098654708520179,0.0044932601098352475,0.00998502246630055,111.5,0.03508152680365541,0.00046155814799999837,0.16881520937088224,0.006000000000000005,0.007233333333333425,0.007000000000000006,dermmnist,0.07891623977847313,0.2119963469976717,68.0,0.9056415376934598,0.8342486270594108,2003,0.9646157651616923,0.6302089523562492,70.26829818772178,2.2682981877217827,L50_G50,50,0.9649184731963446
0.6995515695067265,0.003494757863205192,0.006989515726410384,111.5,0.03647602438008673,0.00019788055599999918,0.17234337204124292,0.0,0.003149999999999875,0.0027000000000000357,dermmnist,0.06715631729299827,0.19047997571383637,78.0,0.9211183225162256,0.8417373939091363,2003,0.9761502316696952,0.6552598819131276,73.06147683331372,-4.938523166686281,L50_G50,50,0.9635239756199133
0.2631578947368421,0.017083333333333332,0.030833333333333334,34.2,0.006003337700515261,0.0003531788799999996,0.06181769653726916,-0.019500000000000017,0.0048857142857142155,0.0017999999999999683,tissuemnist,0.2663066765506786,0.3535241330063698,9.0,0.7,0.4816666666666667,2400,1.5270379154353475,0.4212868561765095,14.408010481236627,5.4080104812366265,L20_G20,20,0.9939966622994848
0.5847953216374269,0.016666666666666666,0.03666666666666667,34.2,0.009556679609652518,0.0009707262499999994,0.0765654973243961,0.0,0.008000000000000063,0.007000000000000006,tissuemnist,0.2917473980253099,0.3739653472460098,20.0,0.6708333333333333,0.465,2400,1.632326753111044,0.67064418313351,22.936031063166045,2.9360310631660447,L20_G20,20,0.9904433203903475
0.6766917293233082,0.022083333333333333,0.041666666666666664,119.7,0.03391183920304883,0.013433163899999961,0.150656528280239,0.006800000000000028,-0.0030857142857143027,-0.0017999999999999683,tissuemnist,0.29560325748357597,0.36761335206703527,81.0,0.67125,0.4395833333333333,2400,1.614370883167744,0.6799366256250391,81.38841408731719,0.3884140873171873,L70_G70,70,0.9660881607969513
0.7518796992481203,0.0175,0.03333333333333333,119.7,0.040659187330015445,0.023795188999999984,0.16805302252815962,0.013799999999999979,0.01497142857142858,0.01479999999999998,tissuemnist,0.3120404256614138,0.38242641792872756,90.0,0.655,0.43125,2400,1.7248301780530888,0.8152218011030665,97.58204959203707,7.582049592037066,L70_G70,70,0.9593408126699846
0.33138401559454195,0.014166666666666666,0.030833333333333334,51.3,0.008826347485824755,0.000710380668999998,0.07152610686250313,0.018000000000000016,0.00972857142857142,0.010799999999999976,tissuemnist,0.2736677559191041,0.35973223233205165,17.0,0.6933333333333334,0.47333333333333333,2400,1.545787956092416,0.4129285373485266,21.18323396597941,4.1832339659794116,L30_G30,30,0.9911736525141752
0.6432748538011697,0.021666666666666667,0.035416666666666666,51.3,0.014216246119411021,0.0019626614999999985,0.09544387057582658,-0.008999999999999952,0.0020857142857142463,0.0007000000000000339,tissuemnist,0.29628102106434084,0.3766443211333951,33.0,0.6708333333333333,0.4558333333333333,2400,1.6518116389374606,0.6650875377502232,34.11899068658645,1.11899068658645,L30_G30,30,0.9857837538805889
0.5146198830409356,0.015833333333333335,0.03375,85.5,0.018864702308517826,0.0031973345999999963,0.10782747513516094,0.038900000000000046,0.0014571428571428235,0.006099999999999994,tissuemnist,0.2863558188846762,0.3661625762072082,44.0,0.6804166666666667,0.45416666666666666,2400,1.5843017955361993,0.5295355033969916,45.27528554044278,1.2752855404427805,L50_G50,50,0.9811352976914821
0.7134502923976608,0.023333333333333334,0.041666666666666664,85.5,0.026184711752595312,0.0075323312400000005,0.13394074261882435,-0.007799999999999974,0.002957142857142825,0.0015999999999999903,tissuemnist,0.30352329829231545,0.37934116473123236,61.0,0.6675,0.44125,2400,1.6936089775727334,0.7350094527044299,62.84330820622875,1.8433082062287482,L50_G50,50,0.9738152882474048
0.5555555555555555,0.01375,0.027916666666666666,34.2,0.00836523834327692,8.138612299999976e-05,0.07826543049691094,0.009800000000000003,0.01207142857142851,0.011799999999999977,tissuemnist,0.21961979912460797,0.3165676245839022,19.0,0.74125,0.5470833333333334,2400,1.5982517825165299,0.5870342697036435,20.076572023864607,1.0765720238646068,L20_G20,20,0.991634761656723
0.49707602339181284,0.010416666666666666,0.020416666666666666,34.2,0.007840243604088753,7.997108199999988e-06,0.07333311583140786,0.009799999999999975,0.00397142857142857,0.004699999999999982,tissuemnist,0.17180747870698282,0.27619541756256893,17.0,0.79,0.6095833333333334,2400,1.50639883060052,0.5501925336202633,18.816584649813006,1.8165846498130058,L20_G20,20,0.9921597563959114
0.7017543859649122,0.012083333333333333,0.02375,119.7,0.037019207850058335,0.008289395999999952,0.16144440001727992,0.006900000000000017,-0.005028571428571438,-0.003599999999999992,tissuemnist,0.22050088356487924,0.3182805858397263,84.0,0.7433333333333333,0.5341666666666667,2400,1.6842856943275897,0.742239756392147,88.84609884014,4.846098840140002,L70_G70,70,0.9629807921499416
0.7852965747702589,0.010833333333333334,0.02,119.7,0.040089759832786336,0.004077118899999998,0.17651450188748133,-0.006899999999999962,0.004357142857142782,0.0029000000000000137,tissuemnist,0.1941071126943984,0.2919202529031169,94.0,0.7641666666666667,0.57,2400,1.6570628442698048,0.8038047084267937,96.21542359868721,2.2154235986872095,L70_G70,70,0.9599102401672136
