binding_gap,cls_cstr,d_conf_gap,d_f1_cstr,d_f1_uncstr,d_flips,d_macro_f1,d_pre_cstr,d_rec_cstr,data_dir,dataset,model,n_classes,ph_acc,ph_conf_gap,ph_f1_cstr,ph_f1_uncstr_mean,ph_macro_f1,ph_mean_entropy,ph_pre_cstr,ph_rec_cstr,ph_sup_cstr,pretrained,seed,sweep,tight,tight_pct
71.4,0,-0.1086,-0.013900000000000023,-0.017133333333333223,-91.0,-0.01640000000000008,0.0,-0.009800000000000003,data/aider/slice_1,aider,MobileNetV3,4,0.9218,0.1698,0.3279,0.9521333333333333,0.7961,0.0136,1.0,0.1961,102.0,True,1,g2_asym_tissue_aider,L30_G20,30
71.4,0,-0.05920000000000001,0.0,-0.00983333333333336,-83.0,-0.007399999999999962,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9244,0.101,0.3279,0.9529333333333333,0.7967,0.0069,1.0,0.1961,102.0,True,2,g2_asym_tissue_aider,L30_G20,30
30.599999999999994,0,0.053899999999999997,0.0,-0.013700000000000045,-50.0,-0.010300000000000087,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9529,0.0279,0.6667,0.9816333333333334,0.9029,0.0106,1.0,0.5,102.0,True,4,g2_asym_tissue_aider,L70_G50,70
30.599999999999994,0,-0.022599999999999995,0.0,-0.0017000000000000348,-52.0,-0.0012999999999999678,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9496,0.124,0.6667,0.9676666666666667,0.8924,0.0087,1.0,0.5,102.0,True,3,g2_asym_tissue_aider,L70_G50,70
30.599999999999994,0,-0.10120000000000001,0.0,-0.00896666666666679,-60.0,-0.006800000000000028,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9479,0.1698,0.6667,0.9616000000000001,0.8879,0.0136,1.0,0.5,102.0,True,1,g2_asym_tissue_aider,L70_G50,70
30.599999999999994,0,-0.051800000000000006,0.0,-0.008466666666666622,-52.0,-0.006399999999999961,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9504,0.101,0.6667,0.9637333333333333,0.8895,0.0069,1.0,0.5,102.0,True,2,g2_asym_tissue_aider,L70_G50,70
30.599999999999994,0,0.07619999999999999,0.0,-0.010500000000000065,-30.0,-0.007800000000000029,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9697,0.0279,0.8208,0.9852333333333334,0.9441,0.0106,1.0,0.6961,102.0,True,4,g2_asym_tissue_aider,L70_G80,70
30.599999999999994,0,-0.027800000000000005,0.0,0.0034000000000000696,-31.0,0.0025000000000000577,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9664,0.124,0.8208,0.9712666666666667,0.9337,0.0087,1.0,0.6961,102.0,True,3,g2_asym_tissue_aider,L70_G80,70
30.599999999999994,0,-0.08,0.0,-0.0025333333333333874,-40.0,-0.0019000000000000128,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9647,0.1698,0.8208,0.9679333333333333,0.9311,0.0136,1.0,0.6961,102.0,True,1,g2_asym_tissue_aider,L70_G80,70
30.599999999999994,0,-0.013000000000000012,0.0,-0.010200000000000098,-32.0,-0.00759999999999994,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9672,0.101,0.8208,0.9714,0.9337,0.0069,1.0,0.6961,102.0,True,2,g2_asym_tissue_aider,L70_G80,70
51.0,0,0.037,0.0,-0.015600000000000058,-50.0,-0.011700000000000044,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9529,0.0279,0.6667,0.9816333333333334,0.9029,0.0106,1.0,0.5,102.0,True,4,g2_asym_tissue_aider,L50_G80,50
51.0,0,0.0007999999999999952,0.0,-0.0030999999999999917,-52.0,-0.0022999999999999687,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9496,0.124,0.6667,0.9676666666666667,0.8924,0.0087,1.0,0.5,102.0,True,3,g2_asym_tissue_aider,L50_G80,50
51.0,0,-0.1003,0.0,-0.008933333333333349,-60.0,-0.006700000000000039,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9479,0.1698,0.6667,0.9615666666666667,0.8878,0.0136,1.0,0.5,102.0,True,1,g2_asym_tissue_aider,L50_G80,50
51.0,0,-0.032600000000000004,0.0,-0.005333333333333301,-52.0,-0.0040000000000000036,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9504,0.101,0.6667,0.9637333333333333,0.8895,0.0069,1.0,0.5,102.0,True,2,g2_asym_tissue_aider,L50_G80,50
20.400000000000006,0,0.061599999999999995,0.0,-0.015600000000000058,-30.0,-0.011700000000000044,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9697,0.0279,0.8208,0.9852333333333334,0.9441,0.0106,1.0,0.6961,102.0,True,4,g2_asym_tissue_aider,L80_G70,80
20.400000000000006,0,-0.0179,0.0,-0.0006666666666667043,-32.0,-0.0005999999999999339,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9664,0.124,0.8208,0.9712666666666667,0.9337,0.0087,1.0,0.6961,102.0,True,3,g2_asym_tissue_aider,L80_G70,80
20.400000000000006,0,-0.07410000000000001,0.0,-0.0025333333333333874,-40.0,-0.0019000000000000128,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9647,0.1698,0.8208,0.9679333333333333,0.9311,0.0136,1.0,0.6961,102.0,True,1,g2_asym_tissue_aider,L80_G70,80
20.400000000000006,0,-0.017700000000000007,0.0,-0.010200000000000098,-32.0,-0.00759999999999994,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9672,0.101,0.8208,0.9714,0.9337,0.0069,1.0,0.6961,102.0,True,2,g2_asym_tissue_aider,L80_G70,80
20.400000000000006,0,0.0678,-0.017699999999999938,-0.015933333333333355,-50.0,-0.01640000000000008,0.0,-0.019600000000000006,data/aider/slice_1,aider,MobileNetV3,4,0.9529,0.0279,0.6667,0.9816333333333334,0.9029,0.0106,1.0,0.5,102.0,True,4,g2_asym_tissue_aider,L80_G50,80
20.400000000000006,0,-0.0213,0.0,-0.00550000000000006,-52.0,-0.0040999999999999925,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9496,0.124,0.6667,0.9676666666666667,0.8924,0.0087,1.0,0.5,102.0,True,3,g2_asym_tissue_aider,L80_G50,80
20.400000000000006,0,-0.09390000000000001,0.0,-0.00896666666666679,-60.0,-0.006800000000000028,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9479,0.1698,0.6667,0.9616000000000001,0.8879,0.0136,1.0,0.5,102.0,True,1,g2_asym_tissue_aider,L80_G50,80
20.400000000000006,0,-0.04220000000000001,-0.008799999999999919,-0.009233333333333316,-52.0,-0.009099999999999997,0.0,-0.009799999999999975,data/aider/slice_1,aider,MobileNetV3,4,0.9504,0.101,0.6667,0.9637333333333333,0.8895,0.0069,1.0,0.5,102.0,True,2,g2_asym_tissue_aider,L80_G50,80
51.0,0,0.035300000000000005,0.0,-0.015600000000000058,-50.0,-0.011700000000000044,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9529,0.0279,0.6667,0.9816333333333334,0.9029,0.0106,1.0,0.5,102.0,True,4,g2_asym_tissue_aider,L50_G70,50
51.0,0,-0.021400000000000002,0.0,-0.0030999999999999917,-49.0,-0.0022999999999999687,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9496,0.124,0.6667,0.9676666666666667,0.8924,0.0087,1.0,0.5,102.0,True,3,g2_asym_tissue_aider,L50_G70,50
51.0,0,-0.1092,0.0,-0.008933333333333349,-59.0,-0.006700000000000039,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9479,0.1698,0.6667,0.9615666666666667,0.8878,0.0136,1.0,0.5,102.0,True,1,g2_asym_tissue_aider,L50_G70,50
51.0,0,-0.03140000000000001,0.0,-0.005333333333333301,-52.0,-0.0040000000000000036,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9504,0.101,0.6667,0.9637333333333333,0.8895,0.0069,1.0,0.5,102.0,True,2,g2_asym_tissue_aider,L50_G70,50
81.6,0,0.010499999999999995,0.0,-0.01100000000000012,-80.0,-0.008199999999999985,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9269,0.0279,0.3279,0.9748000000000001,0.813,0.0106,1.0,0.1961,102.0,True,4,g2_asym_tissue_aider,L20_G70,20
81.6,0,-0.039099999999999996,0.0,-0.0035000000000000586,-82.0,-0.0025999999999999357,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9235,0.124,0.3279,0.9622,0.8036,0.0087,1.0,0.1961,102.0,True,3,g2_asym_tissue_aider,L20_G70,20
81.6,0,-0.1111,0.0,-0.019000000000000017,-87.0,-0.01429999999999998,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9218,0.1698,0.3279,0.9521333333333333,0.7961,0.0136,1.0,0.1961,102.0,True,1,g2_asym_tissue_aider,L20_G70,20
81.6,0,-0.055600000000000004,0.0,-0.011766666666666592,-83.0,-0.008900000000000019,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9244,0.101,0.3279,0.9529333333333333,0.7967,0.0069,1.0,0.1961,102.0,True,2,g2_asym_tissue_aider,L20_G70,20
30.599999999999994,0,0.0,-0.013900000000000023,-0.011166666666666658,-81.0,-0.011799999999999922,0.0,-0.009800000000000003,data/aider/slice_1,aider,MobileNetV3,4,0.9269,0.0279,0.3279,0.9748000000000001,0.813,0.0106,1.0,0.1961,102.0,True,4,g2_asym_tissue_aider,L70_G20,70
30.599999999999994,0,-0.044300000000000006,0.0,-0.0035000000000000586,-83.0,-0.0025999999999999357,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9235,0.124,0.3279,0.9622,0.8036,0.0087,1.0,0.1961,102.0,True,3,g2_asym_tissue_aider,L70_G20,70
30.599999999999994,0,-0.1081,-0.013900000000000023,-0.017133333333333223,-91.0,-0.01640000000000008,0.0,-0.009800000000000003,data/aider/slice_1,aider,MobileNetV3,4,0.9218,0.1698,0.3279,0.9521333333333333,0.7961,0.0136,1.0,0.1961,102.0,True,1,g2_asym_tissue_aider,L70_G20,70
30.599999999999994,0,-0.053500000000000006,0.0,-0.00983333333333336,-83.0,-0.007399999999999962,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9244,0.101,0.3279,0.9529333333333333,0.7967,0.0069,1.0,0.1961,102.0,True,2,g2_asym_tissue_aider,L70_G20,70
51.0,0,0.011700000000000002,-0.011699999999999988,-0.012933333333333463,-70.0,-0.012599999999999945,0.0,-0.009800000000000031,data/aider/slice_1,aider,MobileNetV3,4,0.9361,0.0279,0.4662,0.9767,0.8491,0.0106,1.0,0.3039,102.0,True,4,g2_asym_tissue_aider,L50_G30,50
51.0,0,-0.0605,0.0,-0.0016333333333333755,-72.0,-0.0011999999999999789,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9328,0.124,0.4662,0.9641000000000001,0.8396,0.0087,1.0,0.3039,102.0,True,3,g2_asym_tissue_aider,L50_G30,50
51.0,0,-0.1107,0.0,-0.013799999999999812,-80.0,-0.010399999999999965,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9311,0.1698,0.4662,0.9553333333333333,0.8331,0.0136,1.0,0.3039,102.0,True,1,g2_asym_tissue_aider,L50_G30,50
51.0,0,-0.01780000000000001,0.0,-0.008199999999999763,-72.0,-0.006199999999999983,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9336,0.101,0.4662,0.9575333333333332,0.8347,0.0069,1.0,0.3039,102.0,True,2,g2_asym_tissue_aider,L50_G30,50
71.4,0,0.0005000000000000004,0.0,-0.012766666666666704,-69.0,-0.009599999999999942,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9361,0.0279,0.4662,0.9767,0.8491,0.0106,1.0,0.3039,102.0,True,4,g2_asym_tissue_aider,L30_G80,30
81.6,0,0.0058,0.0,-0.01100000000000012,-81.0,-0.008199999999999985,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9269,0.0279,0.3279,0.9748000000000001,0.813,0.0106,1.0,0.1961,102.0,True,4,g2_asym_tissue_aider,L20_G30,20
81.6,0,-0.044899999999999995,0.0,-0.00543333333333329,-82.0,-0.0040999999999999925,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9235,0.124,0.3279,0.9622,0.8036,0.0087,1.0,0.1961,102.0,True,3,g2_asym_tissue_aider,L20_G30,20
81.6,0,-0.11430000000000001,0.0,-0.019000000000000017,-86.0,-0.01429999999999998,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9218,0.1698,0.3279,0.9521333333333333,0.7961,0.0136,1.0,0.1961,102.0,True,1,g2_asym_tissue_aider,L20_G30,20
81.6,0,-0.0713,0.0,-0.015900000000000025,-83.0,-0.01200000000000001,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9244,0.101,0.3279,0.9529333333333333,0.7967,0.0069,1.0,0.1961,102.0,True,2,g2_asym_tissue_aider,L20_G30,20
81.6,0,0.0032999999999999974,0.0,-0.01100000000000012,-80.0,-0.008199999999999985,0.0,0.0,data/aider/slice_1,aider,MobileNetV3,4,0.9269,0.0279,0.3279,0.9748000000000001,0.813,0.0106,1.0,0.1961,102.0,True,4,g2_asym_tissue_aider,L20_G50,20
85.5,4,0.007300000000000008,0.011800000000000005,0.024242857142857066,-47.0,0.022699999999999998,0.06800000000000006,0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0617,0.1951,0.34952857142857147,0.3302,0.1189,0.5882,0.117,171.0,True,4,g2_asym_tissue_aider,L50_G20,50
34.19999999999999,4,0.012000000000000004,0.022899999999999976,0.025900000000000034,-30.0,0.02560000000000001,0.08929999999999993,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4796,0.0617,0.2523,0.3500571428571429,0.3378,0.1189,0.549,0.1637,171.0,True,4,g2_asym_tissue_aider,L80_G30,80
136.8,4,0.009899999999999999,0.03900000000000001,0.025757142857142923,-45.0,0.027400000000000035,0.11770000000000003,0.023400000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4758,0.0617,0.1756,0.3488142857142857,0.3272,0.1189,0.5294,0.1053,171.0,True,4,g2_asym_tissue_aider,L20_G80,20
136.8,4,-0.0034000000000000002,0.029299999999999993,0.013228571428571423,-83.0,0.015199999999999991,0.0882,0.0175,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4637,0.0796,0.1366,0.34855714285714284,0.3221,0.1495,0.4118,0.0819,171.0,True,3,g2_asym_tissue_aider,L20_G80,20
136.8,4,-0.013700000000000004,0.019500000000000017,0.002028571428571435,-168.0,0.0042999999999999705,0.05879999999999996,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0771,0.1659,0.3587571428571429,0.3346,0.1385,0.5,0.0994,171.0,True,1,g2_asym_tissue_aider,L20_G80,20
136.8,4,0.0023999999999999994,-0.019500000000000017,-0.010742857142857165,-156.0,-0.011899999999999966,-0.05879999999999996,-0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0723,0.1854,0.3953285714285714,0.3691,0.1442,0.5588,0.1111,171.0,True,2,g2_asym_tissue_aider,L20_G80,20
119.7,4,0.009299999999999996,0.018099999999999977,0.0343,-21.0,0.032299999999999995,0.03920000000000001,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4792,0.0617,0.2432,0.3501571428571429,0.3368,0.1189,0.5294,0.1579,171.0,True,4,g2_asym_tissue_aider,L30_G50,30
119.7,4,-0.004900000000000002,0.04500000000000001,0.01928571428571424,-64.0,0.022499999999999964,0.09800000000000003,0.02919999999999999,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4646,0.0796,0.1802,0.3485,0.3275,0.1495,0.3922,0.117,171.0,True,3,g2_asym_tissue_aider,L30_G50,30
119.7,4,0.0030000000000000027,0.036000000000000004,0.02751428571428577,-147.0,0.028600000000000014,0.07840000000000003,0.023299999999999987,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4842,0.0771,0.1982,0.35828571428571426,0.3383,0.1385,0.4314,0.1287,171.0,True,1,g2_asym_tissue_aider,L30_G50,30
119.7,4,0.011200000000000002,-0.008999999999999952,-0.010657142857142976,-140.0,-0.01050000000000001,-0.01959999999999995,-0.005899999999999989,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4808,0.0723,0.2613,0.3977428571428572,0.3807,0.1442,0.5686,0.1696,171.0,True,2,g2_asym_tissue_aider,L30_G50,30
119.7,4,0.009899999999999999,0.010800000000000004,0.030785714285714305,-47.0,0.028299999999999992,0.04820000000000002,0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0617,0.1951,0.34952857142857147,0.3302,0.1189,0.5882,0.117,171.0,True,4,g2_asym_tissue_aider,L30_G20,30
119.7,4,-0.005100000000000007,0.021800000000000014,0.013385714285714334,-89.0,0.014400000000000024,0.1043,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4637,0.0796,0.1366,0.34855714285714284,0.3221,0.1495,0.4118,0.0819,171.0,True,3,g2_asym_tissue_aider,L30_G20,30
119.7,4,0.006400000000000003,0.0014999999999999736,0.025771428571428556,-172.0,0.022799999999999987,0.027600000000000013,0.0,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4825,0.0771,0.1463,0.35801428571428573,0.3315,0.1385,0.4412,0.0877,171.0,True,1,g2_asym_tissue_aider,L30_G20,30
119.7,4,0.0030999999999999917,-0.009800000000000003,-0.003299999999999914,-160.0,-0.0040999999999999925,-0.02939999999999998,-0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0723,0.1854,0.3951285714285714,0.3689,0.1442,0.5588,0.1111,171.0,True,2,g2_asym_tissue_aider,L30_G20,30
34.19999999999999,4,0.006600000000000002,0.011800000000000005,0.029700000000000004,-47.0,0.027500000000000024,0.06800000000000006,0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0617,0.1951,0.34952857142857147,0.3302,0.1189,0.5882,0.117,171.0,True,4,g2_asym_tissue_aider,L80_G20,80
34.19999999999999,4,-0.012300000000000005,0.0040999999999999925,0.019785714285714295,-89.0,0.017799999999999983,0.0882,0.0,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4637,0.0796,0.1366,0.34855714285714284,0.3221,0.1495,0.4118,0.0819,171.0,True,3,g2_asym_tissue_aider,L80_G20,80
34.19999999999999,4,0.005699999999999997,-0.0049000000000000155,0.020185714285714307,-172.0,0.017100000000000004,0.07729999999999998,-0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4825,0.0771,0.1463,0.35801428571428573,0.3315,0.1385,0.4412,0.0877,171.0,True,1,g2_asym_tissue_aider,L80_G20,80
34.19999999999999,4,0.0058,-0.018700000000000022,-0.007914285714285707,-160.0,-0.00930000000000003,-0.04359999999999997,-0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4771,0.0723,0.1854,0.3951285714285714,0.3689,0.1442,0.5588,0.1111,171.0,True,2,g2_asym_tissue_aider,L80_G20,80
119.7,4,0.015400000000000004,0.018099999999999977,0.027857142857142803,-24.0,0.026600000000000013,0.03920000000000001,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4792,0.0617,0.2432,0.3501571428571429,0.3368,0.1189,0.5294,0.1579,171.0,True,4,g2_asym_tissue_aider,L30_G70,30
119.7,4,-0.011300000000000004,0.04500000000000001,0.021028571428571452,-71.0,0.023999999999999966,0.09800000000000003,0.02919999999999999,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4646,0.0796,0.1802,0.3485,0.3275,0.1495,0.3922,0.117,171.0,True,3,g2_asym_tissue_aider,L30_G70,30
119.7,4,0.0025000000000000022,0.027000000000000024,0.02725714285714287,-148.0,0.027200000000000002,0.05880000000000002,0.017499999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4842,0.0771,0.1982,0.35828571428571426,0.3383,0.1385,0.4314,0.1287,171.0,True,1,g2_asym_tissue_aider,L30_G70,30
119.7,4,0.007499999999999993,-0.008999999999999952,-0.013985714285714324,-142.0,-0.013399999999999967,-0.01959999999999995,-0.005899999999999989,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4808,0.0723,0.2613,0.3977428571428572,0.3807,0.1442,0.5686,0.1696,171.0,True,2,g2_asym_tissue_aider,L30_G70,30
51.3,4,0.016500000000000008,-0.00020000000000003348,0.03242857142857142,-1.0,0.028299999999999992,-0.025899999999999923,0.005799999999999972,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0617,0.3426,0.3496714285714286,0.3488,0.1189,0.5375,0.2515,171.0,True,4,g2_asym_tissue_aider,L70_G50,70
51.3,4,-0.007800000000000001,0.019799999999999984,0.020742857142857174,-37.0,0.020600000000000007,0.04250000000000004,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4662,0.0796,0.249,0.34782857142857143,0.3355,0.1495,0.3721,0.1871,171.0,True,3,g2_asym_tissue_aider,L70_G50,70
51.3,4,0.007599999999999996,-0.006800000000000028,0.018985714285714272,-120.0,0.01579999999999998,-0.006800000000000028,-0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4875,0.0771,0.2802,0.3591857142857143,0.3493,0.1385,0.4186,0.2105,171.0,True,1,g2_asym_tissue_aider,L70_G50,70
51.3,4,0.006199999999999997,-0.02939999999999998,0.0020571428571428685,-108.0,-0.0019000000000000128,-0.012799999999999978,-0.029299999999999993,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0723,0.3346,0.39918571428571425,0.3911,0.1442,0.5,0.2515,171.0,True,2,g2_asym_tissue_aider,L70_G50,70
51.3,4,0.012500000000000004,0.08349999999999996,0.032399999999999984,19.0,0.0388,-0.02079999999999993,0.11109999999999998,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0617,0.3426,0.3496714285714286,0.3488,0.1189,0.5375,0.2515,171.0,True,4,g2_asym_tissue_aider,L70_G80,70
51.3,4,0.006999999999999992,-0.028500000000000025,0.01959999999999995,3.0,0.013499999999999956,-0.03639999999999999,-0.023399999999999976,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4679,0.0796,0.3034,0.34690000000000004,0.3415,0.1495,0.3697,0.2573,171.0,True,3,g2_asym_tissue_aider,L70_G80,70
51.3,4,0.002599999999999991,0.020600000000000007,0.02341428571428572,-79.0,0.02310000000000001,0.025000000000000022,0.017500000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4875,0.0771,0.3093,0.35957142857142854,0.3533,0.1385,0.375,0.2632,171.0,True,1,g2_asym_tissue_aider,L70_G80,70
51.3,4,0.017299999999999996,0.006899999999999962,0.004428571428571393,-69.0,0.004699999999999982,0.008299999999999974,0.005800000000000027,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4821,0.0723,0.3436,0.39705714285714283,0.3904,0.1442,0.4167,0.2924,171.0,True,2,g2_asym_tissue_aider,L70_G80,70
85.5,4,0.018099999999999998,0.007599999999999996,0.025514285714285767,11.0,0.023299999999999987,-0.01419999999999999,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0617,0.3426,0.3496714285714286,0.3488,0.1189,0.5375,0.2515,171.0,True,4,g2_asym_tissue_aider,L50_G80,50
85.5,4,-0.009400000000000006,0.03900000000000001,0.023342857142857165,-32.0,0.025300000000000045,0.05810000000000004,0.029200000000000004,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4654,0.0796,0.2412,0.34718571428571426,0.3339,0.1495,0.3605,0.1813,171.0,True,3,g2_asym_tissue_aider,L50_G80,50
85.5,4,0.009899999999999992,0.023300000000000043,0.01841428571428566,-117.0,0.019100000000000006,0.03490000000000004,0.017500000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4871,0.0771,0.2724,0.3590857142857143,0.3482,0.1385,0.407,0.2047,171.0,True,1,g2_asym_tissue_aider,L50_G80,50
85.5,4,0.010899999999999993,-0.015600000000000003,0.0010428571428571232,-105.0,-0.0010000000000000009,-0.023200000000000054,-0.01169999999999996,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4846,0.0723,0.3424,0.3991142857142857,0.392,0.1442,0.5116,0.2573,171.0,True,2,g2_asym_tissue_aider,L50_G80,50
34.19999999999999,4,0.018300000000000004,0.008099999999999996,0.02557142857142858,-1.0,0.023399999999999976,-0.05299999999999999,0.023399999999999976,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0617,0.3426,0.3496714285714286,0.3488,0.1189,0.5375,0.2515,171.0,True,4,g2_asym_tissue_aider,L80_G70,80
34.19999999999999,4,0.0058,-0.03920000000000001,0.018128571428571383,-3.0,0.01090000000000002,-0.01579999999999998,-0.04679999999999998,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4683,0.0796,0.3093,0.3470142857142857,0.3423,0.1495,0.375,0.2632,171.0,True,3,g2_asym_tissue_aider,L80_G70,80
34.19999999999999,4,0.0030000000000000027,0.021699999999999997,0.020814285714285785,-86.0,0.020999999999999963,0.02839999999999998,0.017500000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4871,0.0771,0.3093,0.3589571428571428,0.3527,0.1385,0.375,0.2632,171.0,True,1,g2_asym_tissue_aider,L80_G70,80
34.19999999999999,4,0.009599999999999997,0.020699999999999996,0.012571428571428622,-74.0,0.013500000000000012,0.024999999999999967,0.017500000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4825,0.0723,0.3436,0.39735714285714285,0.3907,0.1442,0.4167,0.2924,171.0,True,2,g2_asym_tissue_aider,L80_G70,80
34.19999999999999,4,0.020999999999999998,-0.006700000000000039,0.027314285714285735,-1.0,0.02310000000000001,-0.03159999999999996,0.0,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0617,0.3426,0.3496714285714286,0.3488,0.1189,0.5375,0.2515,171.0,True,4,g2_asym_tissue_aider,L80_G50,80
34.19999999999999,4,-0.005600000000000008,0.017699999999999994,0.02171428571428574,-37.0,0.021199999999999997,0.03270000000000001,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4662,0.0796,0.249,0.34782857142857143,0.3355,0.1495,0.3721,0.1871,171.0,True,3,g2_asym_tissue_aider,L80_G50,80
34.19999999999999,4,0.005400000000000002,-0.007800000000000029,0.019271428571428606,-120.0,0.015900000000000025,-0.011600000000000055,-0.0058,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4875,0.0771,0.2802,0.3591857142857143,0.3493,0.1385,0.4186,0.2105,171.0,True,1,g2_asym_tissue_aider,L80_G50,80
34.19999999999999,4,0.010499999999999995,-0.04189999999999999,-0.006128571428571372,-108.0,-0.010599999999999998,-0.020000000000000018,-0.04100000000000001,data/tissuemnist/slice_1,tissuemnist,MobileNetV3,8,0.4838,0.0723,0.3346,0.39918571428571425,0.3911,0.1442,0.5,0.2515,171.0,True,2,g2_asym_tissue_aider,L80_G50,80
