sweep,sweep_purpose,dataset,model,method,constraint_tag,tight_L_pct,tight_G_pct,is_asymmetric,sigma,constrained_class,num_classes,seed,pretrained,macro_f1,accuracy,f1_cstr,f1_unc_mean,raw_all_satisfied,flips_required,ece,brier,train_acc_final,warmup_epochs,constraint_epochs,learning_rate,batch_size,lambda_step,rho_step,rho_target,alpha_kl,disable_lambda_toggle,reset_optimizer_at_sat,undershoot_hinge,restore_best_satisfied,data_dir,cell_path,F1_Class0,F1_Class1,F1_Class10,F1_Class11,F1_Class12,F1_Class13,F1_Class14,F1_Class15,F1_Class16,F1_Class17,F1_Class18,F1_Class19,F1_Class2,F1_Class20,F1_Class21,F1_Class22,F1_Class23,F1_Class24,F1_Class25,F1_Class26,F1_Class27,F1_Class28,F1_Class29,F1_Class3,F1_Class30,F1_Class31,F1_Class32,F1_Class33,F1_Class34,F1_Class35,F1_Class36,F1_Class37,F1_Class38,F1_Class39,F1_Class4,F1_Class40,F1_Class41,F1_Class42,F1_Class43,F1_Class44,F1_Class45,F1_Class46,F1_Class47,F1_Class48,F1_Class49,F1_Class5,F1_Class50,F1_Class51,F1_Class52,F1_Class53,F1_Class54,F1_Class55,F1_Class56,F1_Class57,F1_Class58,F1_Class59,F1_Class6,F1_Class60,F1_Class61,F1_Class62,F1_Class63,F1_Class64,F1_Class65,F1_Class66,F1_Class67,F1_Class68,F1_Class69,F1_Class7,F1_Class70,F1_Class71,F1_Class72,F1_Class73,F1_Class74,F1_Class75,F1_Class76,F1_Class77,F1_Class78,F1_Class79,F1_Class8,F1_Class80,F1_Class81,F1_Class82,F1_Class83,F1_Class84,F1_Class85,F1_Class86,F1_Class87,F1_Class88,F1_Class89,F1_Class9,F1_Class90,F1_Class91,F1_Class92,F1_Class93,F1_Class94,F1_Class95,F1_Class96,F1_Class97,F1_Class98,F1_Class99,Support_Class0,Support_Class1,Support_Class10,Support_Class11,Support_Class12,Support_Class13,Support_Class14,Support_Class15,Support_Class16,Support_Class17,Support_Class18,Support_Class19,Support_Class2,Support_Class20,Support_Class21,Support_Class22,Support_Class23,Support_Class24,Support_Class25,Support_Class26,Support_Class27,Support_Class28,Support_Class29,Support_Class3,Support_Class30,Support_Class31,Support_Class32,Support_Class33,Support_Class34,Support_Class35,Support_Class36,Support_Class37,Support_Class38,Support_Class39,Support_Class4,Support_Class40,Support_Class41,Support_Class42,Support_Class43,Support_Class44,Support_Class45,Support_Class46,Support_Class47,Support_Class48,Support_Class49,Support_Class5,Support_Class50,Support_Class51,Support_Class52,Support_Class53,Support_Class54,Support_Class55,Support_Class56,Support_Class57,Support_Class58,Support_Class59,Support_Class6,Support_Class60,Support_Class61,Support_Class62,Support_Class63,Support_Class64,Support_Class65,Support_Class66,Support_Class67,Support_Class68,Support_Class69,Support_Class7,Support_Class70,Support_Class71,Support_Class72,Support_Class73,Support_Class74,Support_Class75,Support_Class76,Support_Class77,Support_Class78,Support_Class79,Support_Class8,Support_Class80,Support_Class81,Support_Class82,Support_Class83,Support_Class84,Support_Class85,Support_Class86,Support_Class87,Support_Class88,Support_Class89,Support_Class9,Support_Class90,Support_Class91,Support_Class92,Support_Class93,Support_Class94,Support_Class95,Support_Class96,Support_Class97,Support_Class98,Support_Class99
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,0,4,1,1,0.837,0.9176,0.6536,0.8981333333333333,1,32.0,0.078,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/hounie_rcl/seed_1,0.6536,0.9175,,,,,,,,,,,0.8287,,,,,,,,,,,0.9482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,0,4,2,1,0.8538,0.9252,0.6667,0.9162,1,34.0,0.071,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/hounie_rcl/seed_2,0.6667,0.9062,,,,,,,,,,,0.8901,,,,,,,,,,,0.9523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,0,4,5,1,0.8479,0.9227,0.6536,0.9126666666666666,1,29.0,0.074,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/hounie_rcl/seed_5,0.6536,0.9223,,,,,,,,,,,0.8649,,,,,,,,,,,0.9508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,8,1,0.8618,0.9303,0.6667,0.9269,1,6.0,0.038,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_8,0.6667,0.9231,,,,,,,,,,,0.9016,,,,,,,,,,,0.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,6,1,0.8598,0.9286,0.6667,0.9242333333333334,1,2.0,0.0424,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_6,0.6667,0.9167,,,,,,,,,,,0.9016,,,,,,,,,,,0.9544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,4,1,0.8715,0.9361,0.6667,0.9398,1,2.0,0.0337,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_4,0.6667,0.9293,,,,,,,,,,,0.93,,,,,,,,,,,0.9601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,7,1,0.8774,0.9395,0.6667,0.9476,1,3.0,0.0317,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_7,0.6667,0.9453,,,,,,,,,,,0.9353,,,,,,,,,,,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,3,1,0.8685,0.9345,0.6667,0.9358,1,5.0,0.0399,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_3,0.6667,0.9412,,,,,,,,,,,0.9072,,,,,,,,,,,0.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,1,1,0.8615,0.9303,0.6667,0.9264999999999999,1,10.0,0.0447,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_1,0.6667,0.9453,,,,,,,,,,,0.8783,,,,,,,,,,,0.9559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,2,1,0.871,0.9353,0.6667,0.9391333333333334,1,3.0,0.0409,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_2,0.6667,0.9231,,,,,,,,,,,0.9353,,,,,,,,,,,0.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,tralo,L50_G50,50,50,0,0.0,0,4,5,1,0.8634,0.9311,0.6667,0.9289666666666667,1,5.0,0.0401,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/tralo/seed_5,0.6667,0.9167,,,,,,,,,,,0.9137,,,,,,,,,,,0.9565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,8,1,0.8618,0.9303,0.6667,0.9269,0,7.0,0.0327,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_8,0.6667,0.9231,,,,,,,,,,,0.9016,,,,,,,,,,,0.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,6,1,0.8515,0.9235,0.6667,0.9130333333333334,1,16.0,0.0549,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_6,0.6667,0.8936,,,,,,,,,,,0.8947,,,,,,,,,,,0.9508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,4,1,0.8685,0.9345,0.6667,0.9358333333333334,1,13.0,0.0451,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_4,0.6667,0.9293,,,,,,,,,,,0.9192,,,,,,,,,,,0.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,7,1,0.87,0.9353,0.6667,0.9378333333333334,1,16.0,0.0454,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_7,0.6667,0.9239,,,,,,,,,,,0.93,,,,,,,,,,,0.9596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,3,1,0.8565,0.9277,0.6536,0.9241666666666667,1,16.0,0.0506,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_3,0.6536,0.9293,,,,,,,,,,,0.8889,,,,,,,,,,,0.9543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,1,1,0.8531,0.9252,0.6667,0.9152666666666667,1,19.0,0.0588,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_1,0.6667,0.9394,,,,,,,,,,,0.8541,,,,,,,,,,,0.9523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,2,1,0.8589,0.9286,0.6667,0.9229333333333334,1,17.0,0.0533,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_2,0.6667,0.8947,,,,,,,,,,,0.9192,,,,,,,,,,,0.9549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),aider,MobileNetV2,fioretto_ldf,L50_G50,50,50,0,0.0,0,4,5,1,0.8648,0.9319,0.6667,0.9308666666666666,1,6.0,0.0365,,,1,100,,64,,,,,0,0,0,0,data/aider/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/aider/fioretto_ldf/seed_5,0.6667,0.911,,,,,,,,,,,0.9246,,,,,,,,,,,0.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.0,,,,,,,,,,,105.0,,,,,,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,8,1,0.6355,0.8238,0.4491,0.6665666666666666,1,84.0,0.1384,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_8,0.5739,0.7021,,,,,,,,,,,0.6958,,,,,,,,,,,0.2581,,,,,,,,,,,0.4491,,,,,,,,,,,0.9124,,,,,,,,,,,0.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,6,1,0.644,0.8278,0.4491,0.6764666666666667,1,80.0,0.1311,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_6,0.5143,0.7385,,,,,,,,,,,0.7143,,,,,,,,,,,0.3684,,,,,,,,,,,0.4491,,,,,,,,,,,0.9156,,,,,,,,,,,0.8077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,4,1,0.624,0.8163,0.4251,0.6571666666666667,1,82.0,0.1431,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_4,0.629,0.6592,,,,,,,,,,,0.6699,,,,,,,,,,,0.1765,,,,,,,,,,,0.4251,,,,,,,,,,,0.9064,,,,,,,,,,,0.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,7,1,0.6379,0.8243,0.4551,0.6684,1,66.0,0.1387,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_7,0.605,0.709,,,,,,,,,,,0.6916,,,,,,,,,,,0.2424,,,,,,,,,,,0.4551,,,,,,,,,,,0.9105,,,,,,,,,,,0.8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,3,1,0.6237,0.8178,0.4371,0.6547499999999999,1,90.0,0.1443,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_3,0.5421,0.6806,,,,,,,,,,,0.6742,,,,,,,,,,,0.2632,,,,,,,,,,,0.4371,,,,,,,,,,,0.9113,,,,,,,,,,,0.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,1,1,0.6659,0.8263,0.4491,0.702,1,92.0,0.1396,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_1,0.6613,0.6907,,,,,,,,,,,0.7051,,,,,,,,,,,0.359,,,,,,,,,,,0.4491,,,,,,,,,,,0.9113,,,,,,,,,,,0.8846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,2,1,0.6233,0.8203,0.4551,0.6513666666666668,1,84.0,0.1466,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_2,0.6087,0.6512,,,,,,,,,,,0.6742,,,,,,,,,,,0.2162,,,,,,,,,,,0.4551,,,,,,,,,,,0.9117,,,,,,,,,,,0.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,hounie_rcl,L50_G50,50,50,0,0.0,4,7,5,1,0.6149,0.8278,0.491,0.6355833333333334,1,35.0,0.1211,,,1,100,,64,,,,,0,0,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_5,0.5738,0.7212,,,,,,,,,,,0.6787,,,,,,,,,,,0.1935,,,,,,,,,,,0.491,,,,,,,,,,,0.919,,,,,,,,,,,0.7273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackwell_validation,Blackwell 8-seed paired validation of Turing winners (MobileNetV2/V3 x derm/aider),dermmnist,MobileNetV2,tralo,L50_G50,50,50,0,0.0,4,7,8,1,0.6503,0.8323,0.4731,0.6799,1,12.0,0.1074,,,1,100,,64,0.002,,100.0,0.0,0,1,0,0,data/dermmnist/slice_1,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_8,0.5785,0.7136,,,,,,,,,,,0.708,,,,,,,,,,,0.2759,,,,,,,,,,,0.4731,,,,,,,,,,,0.9188,,,,,,,,,,,0.8846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,103.0,,,,,,,,,,,220.0,,,,,,,,,,,23.0,,,,,,,,,,,223.0,,,,,,,,,,,1341.0,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
