epoch,ce_loss,constraint_loss,total_excess,all_satisfied,max_lambda_g
205,nan,0.0,2,0,5.686654
206,nan,0.0,2,0,5.686654
207,nan,0.0,2,0,5.686654
208,nan,0.0,2,0,5.686654
209,nan,0.0,2,0,5.686654
210,nan,0.0,2,0,5.686654
211,nan,0.0,2,0,5.686654
212,nan,0.0,2,0,5.686654
213,nan,0.0,2,0,5.686654
214,nan,0.0,2,0,5.686654
215,nan,0.0,2,0,5.686654
216,nan,0.0,2,0,5.686654
217,nan,0.0,2,0,5.686654
218,nan,0.0,2,0,5.686654
219,nan,0.0,2,0,5.686654
220,nan,0.0,2,0,5.686654
221,nan,0.0,2,0,5.686654
222,nan,0.0,2,0,5.686654
223,nan,0.0,2,0,5.686654
224,nan,0.0,2,0,5.686654
225,nan,0.0,2,0,5.686654
226,nan,0.0,2,0,5.686654
227,nan,0.0,2,0,5.686654
228,nan,0.0,2,0,5.686654
229,nan,0.0,2,0,5.686654
230,nan,0.0,2,0,5.686654
231,nan,0.0,2,0,5.686654
232,nan,0.0,2,0,5.686654
233,nan,0.0,2,0,5.686654
234,nan,0.0,2,0,5.686654
235,nan,0.0,2,0,5.686654
236,nan,0.0,2,0,5.686654
237,nan,0.0,2,0,5.686654
238,nan,0.0,2,0,5.686654
239,nan,0.0,2,0,5.686654
240,nan,0.0,2,0,5.686654
241,nan,0.0,2,0,5.686654
242,nan,0.0,2,0,5.686654
243,nan,0.0,2,0,5.686654
244,nan,0.0,2,0,5.686654
245,nan,0.0,2,0,5.686654
246,nan,0.0,2,0,5.686654
247,nan,0.0,2,0,5.686654
248,nan,0.0,2,0,5.686654
249,nan,0.0,2,0,5.686654
250,nan,0.0,2,0,5.686654
251,nan,0.0,2,0,5.686654
252,nan,0.0,2,0,5.686654
253,nan,0.0,2,0,5.686654
254,nan,0.0,2,0,5.686654
255,nan,0.0,2,0,5.686654
256,nan,0.0,2,0,5.686654
257,nan,0.0,2,0,5.686654
258,nan,0.0,2,0,5.686654
259,nan,0.0,2,0,5.686654
260,nan,0.0,2,0,5.686654
261,nan,0.0,2,0,5.686654
262,nan,0.0,2,0,5.686654
263,nan,0.0,2,0,5.686654
264,nan,0.0,2,0,5.686654
265,nan,0.0,2,0,5.686654
266,nan,0.0,2,0,5.686654
267,nan,0.0,2,0,5.686654
268,nan,0.0,2,0,5.686654
269,nan,0.0,2,0,5.686654
270,nan,0.0,2,0,5.686654
271,nan,0.0,2,0,5.686654
272,nan,0.0,2,0,5.686654
273,nan,0.0,2,0,5.686654
274,nan,0.0,2,0,5.686654
275,nan,0.0,2,0,5.686654
276,nan,0.0,2,0,5.686654
277,nan,0.0,2,0,5.686654
278,nan,0.0,2,0,5.686654
279,nan,0.0,2,0,5.686654
280,nan,0.0,2,0,5.686654
281,nan,0.0,2,0,5.686654
282,nan,0.0,2,0,5.686654
283,nan,0.0,2,0,5.686654
284,nan,0.0,2,0,5.686654
285,nan,0.0,2,0,5.686654
286,nan,0.0,2,0,5.686654
287,nan,0.0,2,0,5.686654
288,nan,0.0,2,0,5.686654
289,nan,0.0,2,0,5.686654
290,nan,0.0,2,0,5.686654
291,nan,0.0,2,0,5.686654
292,nan,0.0,2,0,5.686654
293,nan,0.0,2,0,5.686654
294,nan,0.0,2,0,5.686654
295,nan,0.0,2,0,5.686654
296,nan,0.0,2,0,5.686654
297,nan,0.0,2,0,5.686654
298,nan,0.0,2,0,5.686654
299,nan,0.0,2,0,5.686654
