campaign,root,dataset,model,method,cap,seed,warmup,status,cc_f1,cc_prec,cc_rec,f1_macro,acc,ece,sat,flips,constrained_class,group_column,sweep_tag,config_path
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,hounie_rcl,L50_G50,5,1,completed,0.491,0.7387,0.3677,0.6149,0.8278,0.1211,,35,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_5/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,hounie_rcl,L50_G50,6,1,completed,0.4491,0.6757,0.3363,0.644,0.8278,0.1311,,80,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_6/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,hounie_rcl,L50_G50,7,1,completed,0.4551,0.6847,0.3408,0.6379,0.8243,0.1387,,66,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_7/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,hounie_rcl,L50_G50,8,1,completed,0.4491,0.6757,0.3363,0.6355,0.8238,0.1384,,84,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/hounie_rcl/seed_8/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,1,1,completed,0.479,0.7207,0.3587,0.6646,0.8328,0.1065,,11,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,2,1,completed,0.491,0.7387,0.3677,0.6449,0.8258,0.111,,9,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,3,1,completed,0.479,0.7207,0.3587,0.6587,0.8288,0.1107,,24,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,4,1,completed,0.4251,0.6396,0.3184,0.6419,0.8193,0.1216,,36,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,5,1,completed,0.4611,0.6937,0.3453,0.6155,0.8218,0.1176,,11,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_5/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,6,1,completed,0.491,0.7387,0.3677,0.6624,0.8347,0.1018,,13,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_6/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,7,1,completed,0.4491,0.6757,0.3363,0.651,0.8303,0.1164,,15,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_7/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV2,tralo,L50_G50,8,1,completed,0.4731,0.7117,0.3543,0.6503,0.8323,0.1074,,12,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV2/smoke/dermmnist/tralo/seed_8/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,1,1,completed,0.497,0.7477,0.3722,0.7214,0.8372,0.1241,,15,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,2,1,completed,0.4731,0.7117,0.3543,0.7019,0.8387,0.1242,,13,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,3,1,completed,0.479,0.7207,0.3587,0.7064,0.8367,0.121,,16,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,4,1,completed,0.485,0.7297,0.3632,0.7231,0.8442,0.1149,,15,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,5,1,completed,0.4611,0.6937,0.3453,0.7059,0.8333,0.1258,,23,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_5/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,6,1,completed,0.515,0.7748,0.3857,0.7168,0.8447,0.1204,,29,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_6/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,7,1,completed,0.485,0.7297,0.3632,0.6948,0.8342,0.125,,17,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_7/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L50_G50,8,1,completed,0.485,0.7297,0.3632,0.6948,0.8347,0.1233,,21,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/fioretto_ldf/seed_8/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,1,1,completed,0.479,0.7207,0.3587,0.7176,0.8352,0.1289,,35,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,2,1,completed,0.4431,0.6667,0.3318,0.7028,0.8347,0.1308,,43,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,3,1,completed,0.4551,0.6847,0.3408,0.6871,0.8337,0.1268,,41,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,4,1,completed,0.4431,0.6667,0.3318,0.6972,0.8357,0.1227,,40,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,5,1,completed,0.4671,0.7027,0.3498,0.7104,0.8337,0.1292,,28,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_5/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,6,1,completed,0.497,0.7477,0.3722,0.7161,0.8422,0.123,,41,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_6/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,7,1,completed,0.491,0.7387,0.3677,0.667,0.8337,0.1338,,51,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_7/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,hounie_rcl,L50_G50,8,1,completed,0.4491,0.6757,0.3363,0.6795,0.8273,0.1361,,43,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/hounie_rcl/seed_8/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,1,1,completed,0.509,0.7658,0.3812,0.7325,0.8437,0.1206,,1,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,2,1,completed,0.479,0.7207,0.3587,0.7039,0.8392,0.1202,,6,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,3,1,completed,0.491,0.7387,0.3677,0.7022,0.8377,0.1216,,5,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,4,1,completed,0.503,0.7568,0.3767,0.7162,0.8442,0.1212,,2,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,5,1,completed,0.4671,0.7027,0.3498,0.7089,0.8347,0.1248,,9,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_5/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,6,1,completed,0.5269,0.7928,0.3946,0.7246,0.8447,0.1123,,3,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_6/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,7,1,completed,0.491,0.7387,0.3677,0.699,0.8347,0.1253,,13,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_7/config.json
blackwell_validation,results/pending_runs,dermmnist,MobileNetV3,tralo,L50_G50,8,1,completed,0.4731,0.7117,0.3543,0.6992,0.8352,0.1221,,2,4,loc_group,,results/pending_runs/blackwell_validation/MobileNetV3/smoke/dermmnist/tralo/seed_8/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,danits_lp,L50_G50,1,1,completed,0.4072,0.6126,0.3049,0.3712,0.7698,0.0333,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/danits_lp/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,danits_lp,L50_G50,2,1,completed,0.3446,0.549,0.2511,0.3315,0.7549,0.0489,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/danits_lp/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,danits_lp,L50_G50,3,1,completed,0.3653,0.5495,0.2735,0.3401,0.7524,0.0403,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/danits_lp/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,danits_lp,L50_G50,4,1,completed,0.4146,0.6476,0.3049,0.3957,0.7713,0.0538,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/danits_lp/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,fioretto_ldf,L50_G50,1,1,completed,0.497,0.7477,0.3722,0.6691,0.8303,0.1063,,8,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/fioretto_ldf/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,fioretto_ldf,L50_G50,2,1,completed,0.515,0.7748,0.3857,0.6704,0.8278,0.114,,16,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/fioretto_ldf/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,fioretto_ldf,L50_G50,3,1,completed,0.491,0.7387,0.3677,0.6396,0.8198,0.1184,,15,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/fioretto_ldf/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,fioretto_ldf,L50_G50,4,1,completed,0.497,0.7477,0.3722,0.6799,0.8298,0.1129,,24,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/fioretto_ldf/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,heuristic,L50_G50,1,1,completed,0.4132,0.6216,0.3094,0.3763,0.7683,0.0333,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/heuristic/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,heuristic,L50_G50,2,1,completed,0.3653,0.5495,0.2735,0.3331,0.7539,0.0489,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/heuristic/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,heuristic,L50_G50,3,1,completed,0.3892,0.5856,0.2915,0.3426,0.7534,0.0403,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/heuristic/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,heuristic,L50_G50,4,1,completed,0.4311,0.6486,0.3229,0.3979,0.7693,0.0538,,0,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/heuristic/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,hounie_rcl,L50_G50,1,1,completed,0.485,0.7297,0.3632,0.6633,0.8298,0.1158,,49,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/hounie_rcl/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,hounie_rcl,L50_G50,2,1,completed,0.497,0.7477,0.3722,0.6672,0.8238,0.126,,39,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/hounie_rcl/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,hounie_rcl,L50_G50,3,1,completed,0.4671,0.7027,0.3498,0.6191,0.8123,0.1275,,58,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/hounie_rcl/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,hounie_rcl,L50_G50,4,1,completed,0.4671,0.7027,0.3498,0.6696,0.8238,0.1263,,47,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/hounie_rcl/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,tralo,L50_G50,1,1,completed,0.491,0.7387,0.3677,0.6659,0.8298,0.1094,,4,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/tralo/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,tralo,L50_G50,2,1,completed,0.509,0.7658,0.3812,0.67,0.8273,0.1154,,9,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/tralo/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,tralo,L50_G50,3,1,completed,0.491,0.7387,0.3677,0.636,0.8218,0.1221,,9,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/tralo/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,RegNetY400MF,tralo,L50_G50,4,1,completed,0.497,0.7477,0.3722,0.6857,0.8288,0.1048,,5,4,loc_group,,results/pending_runs/blackwell_validation/RegNetY400MF/smoke/dermmnist/tralo/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,danits_lp,L50_G50,1,3,completed,0.4012,0.6036,0.3004,0.2783,0.7504,0.1305,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/danits_lp/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,danits_lp,L50_G50,2,3,completed,0.3952,0.5946,0.296,0.2537,0.7504,0.0847,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/danits_lp/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,danits_lp,L50_G50,3,3,completed,0.3952,0.5946,0.296,0.2464,0.7409,0.0594,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/danits_lp/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,danits_lp,L50_G50,4,3,completed,0.3653,0.5495,0.2735,0.247,0.7449,0.0615,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/danits_lp/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,fioretto_ldf,L50_G50,1,3,completed,0.4551,0.6847,0.3408,0.3137,0.7708,0.0619,,59,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/fioretto_ldf/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,fioretto_ldf,L50_G50,2,3,completed,0.4611,0.6937,0.3453,0.3586,0.7898,0.0701,,56,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/fioretto_ldf/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,fioretto_ldf,L50_G50,3,3,completed,0.4311,0.6486,0.3229,0.2572,0.7494,0.051,,39,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/fioretto_ldf/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,fioretto_ldf,L50_G50,4,3,completed,0.4012,0.6036,0.3004,0.2515,0.7474,0.0551,,43,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/fioretto_ldf/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,heuristic,L50_G50,1,3,completed,0.3952,0.5946,0.296,0.2764,0.7484,0.1305,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/heuristic/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,heuristic,L50_G50,2,3,completed,0.4251,0.6396,0.3184,0.2573,0.7509,0.0847,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/heuristic/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,heuristic,L50_G50,3,3,completed,0.3952,0.5946,0.296,0.2445,0.7379,0.0594,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/heuristic/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,heuristic,L50_G50,4,3,completed,0.3952,0.5946,0.296,0.2501,0.7439,0.0615,,0,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/heuristic/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,hounie_rcl,L50_G50,1,3,completed,0.4551,0.6847,0.3408,0.3141,0.7708,0.0617,,59,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/hounie_rcl/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,hounie_rcl,L50_G50,2,3,completed,0.4731,0.7117,0.3543,0.3621,0.7913,0.0667,,55,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/hounie_rcl/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,hounie_rcl,L50_G50,3,3,completed,0.4072,0.6126,0.3049,0.2511,0.7434,0.0646,,34,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/hounie_rcl/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,hounie_rcl,L50_G50,4,3,completed,0.3892,0.5856,0.2915,0.2492,0.7449,0.0711,,37,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/hounie_rcl/seed_4/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,tralo,L50_G50,1,3,completed,0.4491,0.6757,0.3363,0.3124,0.7698,0.0633,,57,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/tralo/seed_1/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,tralo,L50_G50,2,3,completed,0.4611,0.6937,0.3453,0.3586,0.7898,0.0704,,54,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/tralo/seed_2/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,tralo,L50_G50,3,3,completed,0.4311,0.6486,0.3229,0.2572,0.7494,0.0493,,39,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/tralo/seed_3/config.json
blackwell_validation,results/pending_runs,dermmnist,ShuffleNetV2,tralo,L50_G50,4,3,completed,0.4012,0.6036,0.3004,0.2515,0.7474,0.0544,,43,4,loc_group,,results/pending_runs/blackwell_validation/ShuffleNetV2/smoke/dermmnist/tralo/seed_4/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L20_G20,1,50,completed,0.2015,0.6,0.1211,0.4481,0.7234,0.2298,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L20_G20/danits_lp/seed_1/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L20_G20,2,50,completed,0.1716,0.5111,0.1031,0.441,0.7174,0.2311,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L20_G20/danits_lp/seed_2/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L20_G20,3,50,completed,0.306,0.9111,0.1839,0.7222,0.8447,0.0899,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L20_G20/danits_lp/seed_3/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L20_G20,1,50,completed,0.2015,0.6,0.1211,0.4481,0.7234,0.2298,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L20_G20/heuristic/seed_1/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L20_G20,2,50,completed,0.1716,0.5111,0.1031,0.441,0.7174,0.2311,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L20_G20/heuristic/seed_2/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L20_G20,3,50,completed,0.306,0.9111,0.1839,0.7222,0.8447,0.0899,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L20_G20/heuristic/seed_3/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L30_G30,1,50,completed,0.2897,0.6269,0.1883,0.4631,0.7284,0.2298,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_1/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L30_G30,2,50,completed,0.2069,0.4478,0.1345,0.4439,0.7154,0.2311,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_2/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L30_G30,3,50,completed,0.4138,0.8955,0.2691,0.7396,0.8532,0.0899,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L30_G30/danits_lp/seed_3/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L30_G30,1,50,completed,0.2897,0.6269,0.1883,0.4631,0.7284,0.2298,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_1/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L30_G30,2,50,completed,0.2069,0.4478,0.1345,0.4439,0.7154,0.2311,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_2/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L30_G30,3,50,completed,0.4138,0.8955,0.2691,0.7396,0.8532,0.0899,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L30_G30/heuristic/seed_3/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L40_G40,1,50,completed,0.3141,0.5506,0.2197,0.4661,0.7269,0.2298,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/danits_lp/seed_1/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L40_G40,2,50,completed,0.2564,0.4494,0.1794,0.4538,0.7169,0.2311,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/danits_lp/seed_2/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L40_G40,3,50,completed,0.5,0.8764,0.3498,0.756,0.8607,0.0899,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/danits_lp/seed_3/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,danits_lp,L40_G40,4,50,completed,0.4744,0.8315,0.3318,0.7177,0.8482,0.1016,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/danits_lp/seed_4/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L40_G40,1,50,completed,0.5,0.8764,0.3498,0.7298,0.8497,0.1237,,12,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/fioretto_ldf/seed_1/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L40_G40,2,50,completed,0.5,0.8764,0.3498,0.7475,0.8527,0.1221,,6,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/fioretto_ldf/seed_2/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L40_G40,3,50,completed,0.5064,0.8876,0.3543,0.7697,0.8597,0.1185,,11,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/fioretto_ldf/seed_3/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,fioretto_ldf,L40_G40,4,50,completed,0.5064,0.8876,0.3543,0.7432,0.8542,0.1202,,5,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/fioretto_ldf/seed_4/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L40_G40,1,50,completed,0.3141,0.5506,0.2197,0.4661,0.7269,0.2298,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/heuristic/seed_1/config.json
canon_gap_g2,results/pending_runs,dermmnist,MobileNetV3,heuristic,L40_G40,2,50,completed,0.2564,0.4494,0.1794,0.4538,0.7169,0.2311,,0,4,loc_group,,results/pending_runs/canon_gap_g2/MobileNetV3/dermmnist/L40_G40/heuristic/seed_2/config.json
