campaign,dataset,cap,model,seed,method,N,K,frac_shift,mu_c,mu_top1,top1_share,top1_class,n_infl_classes,dL2,cnt_before,cnt_after,cnt_shift_only,AP_before,AP_after,AP_shift_only
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,1,hounie_rcl,2003,156,0.1613807096481619,-0.25581179087078865,0.19628045819197862,0.6368314139301477,5,2,0.8249981918270278,152,138,139,0.7057514318572579,0.7043659907203901,0.7055297932543667
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,2,tralo,2003,156,0.46803363300398526,-0.5861403901041567,0.9738096072894662,0.9953232630506723,5,1,1.6925314928505804,180,147,164,0.6941009292122404,0.6919450458757337,0.6928897804845966
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,2,tralo_bounded,2003,156,0.45282928410167095,-0.739384869999517,0.7526720346994863,0.8418503285432682,5,1,1.5827061481341538,180,139,164,0.6941009292122404,0.7077801331049522,0.6942608353355805
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,2,fioretto_ldf,2003,156,0.45674651587285714,-0.7765444621309207,0.7639816430614801,0.8286337786668723,5,1,1.6272455029157853,180,135,163,0.6941009292122404,0.7078509956728376,0.6942562189797103
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,2,hounie_rcl,2003,156,0.45219246564661847,-0.7518606768035703,0.7525117599026605,0.8383553620409675,5,1,1.5961923623021441,180,138,164,0.6941009292122404,0.7076678627018789,0.6942697850005586
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,3,tralo,2003,156,0.12585644389020537,-0.2965129747510847,0.2878946916004125,0.6013694025742106,5,2,1.2882668742156853,174,144,165,0.6915014341813639,0.6979831007142517,0.6912343678163597
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,3,tralo_bounded,2003,156,0.1742583998195236,-0.3169351184942155,0.30603723683788436,0.5154666692240462,2,3,1.2716821372129308,174,136,163,0.6915014341813639,0.6962330097898912,0.691372096420102
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,3,fioretto_ldf,2003,156,0.17717138513565037,-0.32320977450932753,0.3111857391060159,0.5188410144398227,2,3,1.2776091908460432,174,136,163,0.6915014341813639,0.6964029588111565,0.6913858481854853
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,3,hounie_rcl,2003,156,0.16858902616525534,-0.29928386138232954,0.2918791996267553,0.5000824577835739,2,3,1.260124222275837,174,136,163,0.6915014341813639,0.6964612553808451,0.6912116631972611
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,4,tralo,2003,156,0.11082896528404666,-0.2517645211337123,0.2584113677968056,0.46922468013775565,5,3,1.386240280967741,197,153,180,0.7015485772911337,0.6959603178042449,0.7012757378016717
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,4,tralo_bounded,2003,156,0.2530203927964851,-0.5476838939570036,0.6081003349763726,0.7100243042748025,2,2,1.7326825669055779,197,131,172,0.7015485772911337,0.6986112954144094,0.7036628644818206
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,4,fioretto_ldf,2003,156,0.25518145554105376,-0.5610902757479138,0.6073009055640375,0.6988559851877513,2,2,1.7435875584984923,197,131,172,0.7015485772911337,0.6985297731176269,0.7036726927806377
results/pending_runs/paper_final,dermmnist,L70_G70,RegNetY400MF,4,hounie_rcl,2003,156,0.2495737564875195,-0.515993215171698,0.6214686073149379,0.7398628094992955,2,2,1.719195989054983,197,132,175,0.7015485772911337,0.6991962246796922,0.7037772255979434
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,1,tralo,2003,156,0.4456736749897496,-0.3821017898617308,1.1759452732850244,0.8301301259146523,5,1,2.1326528378169614,174,156,149,0.6023818119998875,0.6298114161514435,0.6169675950972039
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,1,tralo_bounded,2003,156,0.5221166490679819,-0.2795248748208465,1.186927331723308,0.8509197309642939,5,1,1.9789111839979723,174,146,151,0.6023818119998875,0.6351061044768853,0.6179531431466299
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,1,fioretto_ldf,2003,156,0.5259987114166392,-0.2984925583850079,1.209360181900372,0.8528239441142654,5,1,2.0065396611304047,174,143,150,0.6023818119998875,0.6366456775844922,0.6181912997460693
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,1,hounie_rcl,2003,156,0.5162571791897261,-0.24065453278461515,1.1679430334132275,0.8500426374316478,5,1,1.963084124905526,174,148,151,0.6023818119998875,0.6353970606893602,0.6176538393955662
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,2,tralo,2003,156,0.23435118952487485,-0.0022972977372256575,0.3335512530046231,0.48544943477120145,2,3,1.268722428673383,144,155,142,0.6809264909107381,0.6829085602666797,0.6827613560541327
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,2,tralo_bounded,2003,156,0.26650995069304273,-0.01388179774096653,0.3823468196297397,0.512215949021613,2,3,1.3123751057312167,144,142,142,0.6809264909107381,0.6884413791541562,0.6829354796146153
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,2,fioretto_ldf,2003,156,0.2796436575731149,-0.10938230264468098,0.38942260164564824,0.48416344198130673,2,3,1.3125928924417392,144,137,141,0.6809264909107381,0.6870354150895173,0.6824797742364013
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,2,hounie_rcl,2003,156,0.04769452878637029,-0.14800599448622287,0.5410678803625729,0.5279103951437706,3,3,4.083975809464637,144,141,142,0.6809264909107381,0.6603947945328968,0.6823709814237001
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,3,tralo,2003,156,0.2950831467914401,-0.4095696995379187,0.7287061969108843,0.7508223846679889,2,2,1.688336856201325,183,154,165,0.6176809458391277,0.6291852282918433,0.6170714030739634
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,3,tralo_bounded,2003,156,0.34083277766195264,-0.5574685662092663,0.7738769170532172,0.818525400310497,2,2,1.695793612548884,183,138,162,0.6176809458391277,0.6322989237966792,0.6182424184556747
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,3,fioretto_ldf,2003,156,0.33983246445576615,-0.5506799561431475,0.7652056885939986,0.8094131550903481,2,2,1.6836988792485754,183,138,162,0.6176809458391277,0.6323649799113122,0.618235685481195
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,3,hounie_rcl,2003,156,0.04509646704496753,-0.20827527882540003,0.6656411327322943,0.6839583574805788,2,3,4.1319116985522,183,151,172,0.6176809458391277,0.6424962097215005,0.61669766088368
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,4,tralo,2003,156,0.2951622536332211,-0.3988704897883152,0.6381784969673459,0.4423820564481072,2,3,2.3151819347708127,140,152,126,0.5464360682055407,0.6269935675978139,0.546049088259447
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,4,tralo_bounded,2003,156,0.3015657074470685,-0.4962749136171503,0.6316747337232478,0.4270097298934783,2,3,2.302876795124803,140,145,125,0.5464360682055407,0.6280292148556724,0.546208372482222
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,4,fioretto_ldf,2003,156,0.3243805927814285,-0.6062013788503308,0.6539421133852601,0.4219022589938064,2,3,2.3054311285818865,140,139,123,0.5464360682055407,0.6268804310014611,0.5458732994702615
results/pending_runs/paper_final,dermmnist,L70_G70,ViTB16,4,hounie_rcl,2003,156,0.2859860629842672,-0.40995827952147446,0.6128874233690105,0.4302176381152419,2,3,2.3068013267417817,140,147,126,0.5464360682055407,0.629270590784649,0.5462402710333567
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,1,tralo,2003,178,0.18452037538162708,-0.19540447112688616,0.5200831177983836,0.6875440224800611,2,2,1.8004211914377537,195,178,194,0.7063806810584813,0.710358087645609,0.7089403602016368
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,1,tralo_bounded,2003,178,0.21754926878585554,-0.4918802877830149,0.509187024731371,0.538445612443888,2,3,1.8942210121344696,195,169,185,0.7063806810584813,0.7076295491610349,0.7089507648284699
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,1,fioretto_ldf,2003,178,0.2266416749077105,-0.5675528334036141,0.524901070087435,0.535184775357772,2,3,1.9400974375741649,195,165,180,0.7063806810584813,0.7059393093350759,0.7088883050414676
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,1,hounie_rcl,2003,178,0.21881672774445424,-0.540345116307803,0.5033275674356652,0.5200388124682086,2,3,1.9320041140420692,195,167,183,0.7063806810584813,0.7070169690945081,0.7088966211625133
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,2,tralo,2003,178,0.14242600571062425,-0.29392262179480877,0.6862006986531101,0.9979953542400606,5,1,2.0570380852449,198,173,184,0.6871747460319677,0.7053716195093848,0.6890678306976505
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,2,tralo_bounded,2003,178,0.18790881144306626,-0.5548898074335696,0.7165974220797555,0.871904168562004,5,1,2.141824780632632,198,159,179,0.6871747460319677,0.7033710193865855,0.6890513872783229
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,2,fioretto_ldf,2003,178,0.19031577251575454,-0.5043405778745678,0.7421410980050589,0.8556148065998185,5,1,2.1599534548104904,198,162,180,0.6871747460319677,0.704001123307996,0.6887506493707523
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,2,hounie_rcl,2003,178,0.18961812163137348,-0.6435899063544951,0.7115218811787795,0.8965323115770925,5,1,2.225707162848022,198,157,174,0.6871747460319677,0.7043375982455273,0.6891746489450222
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,3,tralo,2003,178,0.19824466143712277,-0.5808219679604525,0.487186720089149,0.4909413779573466,1,2,2.0451510081034487,209,172,181,0.7139584333260884,0.717159427419895,0.7123434294892653
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,3,tralo_bounded,2003,178,0.20503796052473452,-0.6355288790121132,0.4580034702383484,0.46373187234747487,1,2,2.089808258449365,209,162,180,0.7139584333260884,0.7185500119639122,0.7121139055054564
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,3,fioretto_ldf,2003,178,0.2335125036559967,-0.7495616605739032,0.5154070058873336,0.47429263037052743,5,2,2.2102020429608866,209,157,177,0.7139584333260884,0.7171217774347568,0.7119082159354585
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,3,hounie_rcl,2003,178,0.1554259285604157,-0.441463071539685,0.43583144083751313,0.5156066492948205,1,2,1.9540720543654768,209,169,190,0.7139584333260884,0.7191970313872674,0.7124285334588382
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,4,tralo,2003,178,0.24639552269815085,-0.5013165069267344,1.204520948680699,0.8119526105369619,5,1,2.9426857959280524,212,173,192,0.7127348346679947,0.7297259648760575,0.7164828414537485
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,4,tralo_bounded,2003,178,0.2672174468936409,-0.6712070444106375,1.1586108234308676,0.7799516534364248,5,1,2.8104736388122227,212,166,188,0.7127348346679947,0.7270116714583639,0.7159164633385564
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,4,fioretto_ldf,2003,178,0.2637943198690286,-0.6406698743060906,1.1651882365603894,0.7891370768205015,5,1,2.8181640804134553,212,166,188,0.7127348346679947,0.727540689323863,0.7160395690100857
results/pending_runs/paper_final,dermmnist,L80_G80,MobileNetV3,4,hounie_rcl,2003,178,0.24947206130704536,-0.583172017108765,1.1827785610337953,0.8138033243087194,5,1,2.8852767155446477,212,170,191,0.7127348346679947,0.727523588320401,0.7160413768752385
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,1,tralo,2003,178,0.09110065241238068,-0.020290068324210153,0.24103605375357545,0.793073439904919,5,1,1.0843899778288466,152,159,144,0.7057514318572579,0.7045175509886507,0.705623682117434
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,1,tralo_bounded,2003,178,0.02744334919432723,0.0595376548372155,0.0595376548372155,0.4428970035083148,4,3,0.7704039882497574,152,163,153,0.7057514318572579,0.7080150769941331,0.705748151151369
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,1,fioretto_ldf,2003,178,0.026404526540844436,0.05308365602959223,0.05308365602959223,0.4011874173665858,4,3,0.7675954836401127,152,162,153,0.7057514318572579,0.7079686840722567,0.7057291779254536
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,1,hounie_rcl,2003,178,0.023087886091082876,0.026006696352328728,0.0533791919253916,0.44695710916795356,5,3,0.7656890530984699,152,161,151,0.7057514318572579,0.7082710730489228,0.7057530339862506
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,2,tralo,2003,178,0.40712155573701475,-0.36619577385397206,0.7306267002367153,0.994648381104139,5,1,1.3182246439507646,180,160,171,0.6941009292122404,0.7020053455902059,0.693583172457723
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,2,tralo_bounded,2003,178,0.2794556328218825,-0.29681996634111596,0.46626844239237775,0.9070204973260968,5,1,1.079722918144877,180,167,173,0.6941009292122404,0.7061657393928785,0.6946148300348903
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,2,fioretto_ldf,2003,178,0.28518220210023215,-0.30641527206187125,0.47219237780271733,0.9028344411480044,5,1,1.086966951707401,180,167,173,0.6941009292122404,0.7064346354374661,0.6945419248355547
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,2,hounie_rcl,2003,178,0.2450044783441878,-0.2442396085997796,0.42869603101420417,0.9159912630087456,5,1,1.0384524067732044,180,169,175,0.6941009292122404,0.705923586291506,0.6945458156947462
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,3,tralo,2003,178,0.10566802660468474,0.11618907132607262,0.21077609454358545,0.4891335356047299,2,3,1.2164810306335567,174,175,177,0.6915014341813639,0.7000062539386684,0.6915273027084753
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,3,tralo_bounded,2003,178,0.10847544152178083,-0.07633118751468027,0.26768856938489927,0.6842872040739519,2,3,1.1001947482678809,174,146,170,0.6915014341813639,0.7003601448158767,0.6918640450799158
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,3,fioretto_ldf,2003,178,0.10352346821359378,0.02487819726309656,0.2563498641180264,0.7653929125232324,2,2,1.0644445082804779,174,156,175,0.6915014341813639,0.7015111233168565,0.6917625775703283
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,3,hounie_rcl,2003,178,0.10380157477465092,0.005143601342580855,0.25480899989380706,0.7569533724261117,2,2,1.0689670304487968,174,153,172,0.6915014341813639,0.7016254154807884,0.6919010112259949
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,4,tralo,2003,178,0.08486931778466751,-0.05139792594719632,0.22072775922497168,0.5220628488205211,2,2,1.2477174350739269,197,177,194,0.7015485772911337,0.702792622771496,0.7026568064769232
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,4,tralo_bounded,2003,178,0.20525049451091237,-0.2571168476694614,0.5423052870324941,0.733903244039362,2,2,1.4971346706626942,197,158,187,0.7015485772911337,0.7033101170215788,0.7035422067767299
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,4,fioretto_ldf,2003,178,0.20580737847283226,-0.27098531106885665,0.5411188067052995,0.7313654726057244,2,2,1.500821690713335,197,157,187,0.7015485772911337,0.7029858512755381,0.7034979597151108
results/pending_runs/paper_final,dermmnist,L80_G80,RegNetY400MF,4,hounie_rcl,2003,178,0.20384998187919473,-0.2818448604695423,0.5373302393104111,0.7300023346709542,2,2,1.505598115418369,197,155,186,0.7015485772911337,0.7027846154249514,0.7035853201302316
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,1,tralo,2003,178,0.4079431436395145,-0.3125077862871267,1.5232949956586836,0.7639174540148567,5,2,2.995781265087483,174,168,147,0.6023818119998875,0.635773082429029,0.620089804485394
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,1,tralo_bounded,2003,178,0.5017361319077627,-0.06786698615443218,1.1213180329927634,0.8595061617823225,5,1,1.9589733048932823,174,165,160,0.6023818119998875,0.6392573232437995,0.6180447690425793
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,1,fioretto_ldf,2003,178,0.5055951299168313,-0.10683018559344121,1.1321476063927698,0.8587145733907228,5,1,1.954996117811473,174,160,157,0.6023818119998875,0.6387507251161717,0.6180017121055075
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,1,hounie_rcl,2003,178,0.49992556832663265,-0.059098660188167486,1.121236271560737,0.8572040891452892,5,1,1.968132853825449,174,168,160,0.6023818119998875,0.6391254659393216,0.6179820219637374
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,2,tralo,2003,178,0.2540096479543645,0.29638092862349164,0.2997119833657871,0.35906964879666364,2,3,1.4067365803774017,144,173,150,0.6809264909107381,0.6886801573973735,0.683312015964929
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,2,tralo_bounded,2003,178,0.2504840174082207,0.19332349691310494,0.3030725421492001,0.3849356366837835,2,4,1.3339445712803468,144,162,148,0.6809264909107381,0.6891359229534623,0.6827998246387975
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,2,fioretto_ldf,2003,178,0.2504932988081457,0.1269423995571141,0.31527466836127016,0.4116057986517697,2,4,1.3115178878067768,144,156,144,0.6809264909107381,0.6894306512814253,0.6826807126988738
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,2,hounie_rcl,2003,178,0.2496724725382342,0.2412451534569639,0.2806498642206689,0.3506636956834123,2,4,1.354201425498937,144,169,148,0.6809264909107381,0.6890326731472747,0.6829080517628779
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,3,tralo,2003,178,0.267690295471765,-0.2893166438666262,0.6925095052353522,0.7748146723558031,2,2,1.6181105792848556,183,166,167,0.6176809458391277,0.63086646024254,0.6173110844857395
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,3,tralo_bounded,2003,178,0.28643665518813083,-0.3394019906500497,0.7224157678542215,0.8637027979584406,2,1,1.5809031157793285,183,155,168,0.6176809458391277,0.6344989498959976,0.6186089847623346
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,3,fioretto_ldf,2003,178,0.2897184233652929,-0.3509983465468093,0.7220924646996851,0.8541774589709793,2,1,1.5816002140355268,183,154,167,0.6176809458391277,0.6342422926619327,0.6184659378376385
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,3,hounie_rcl,2003,178,0.28462223732725156,-0.33348987789907997,0.7229354406770784,0.8679776238171644,2,1,1.5822240069938835,183,156,168,0.6176809458391277,0.6349308699283491,0.6188746761336346
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,4,tralo,2003,178,0.24661071907896556,-0.1638987265032821,0.4961476665480397,0.3910887654040552,2,3,2.3230594609934077,140,176,131,0.5464360682055407,0.6291334370486389,0.5459814252564528
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,4,tralo_bounded,2003,178,0.2680042298144018,-0.28789330585493195,0.5766626174558506,0.4234039332548137,2,3,2.3080977034562,140,162,127,0.5464360682055407,0.6305929736472543,0.5465354198774672
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,4,fioretto_ldf,2003,178,0.2706644490960416,-0.3048584939589237,0.5871031522435086,0.4274655033798161,2,3,2.307923887130416,140,160,127,0.5464360682055407,0.6300283569540428,0.5464789760614113
results/pending_runs/paper_final,dermmnist,L80_G80,ViTB16,4,hounie_rcl,2003,178,0.2656561393994344,-0.27516878069877987,0.5647612895564029,0.41882905278580135,2,3,2.3072364850390974,140,164,127,0.5464360682055407,0.6311683210835138,0.5464190030146456
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,1,tralo,2003,201,0.16901876087399947,0.0782465031376349,0.30972207995024365,0.49058991116152595,2,4,1.6607725073336495,195,197,206,0.7063806810584813,0.7071897662387029,0.7088196688614493
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,1,tralo_bounded,2003,201,0.23292989658012694,-0.12983964782419494,0.5492922976617944,0.6385944398633359,2,3,1.9154103724589453,195,181,201,0.7063806810584813,0.704892886395828,0.7088803678321446
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,1,fioretto_ldf,2003,201,0.23292989658012694,-0.12983964782419494,0.5492922976617944,0.6385944398633359,2,3,1.9154103724589453,195,181,201,0.7063806810584813,0.704892886395828,0.7088803678321446
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,1,hounie_rcl,2003,201,0.23292989658012694,-0.12983964782419494,0.5492922976617944,0.6385944398633359,2,3,1.9154103724589453,195,181,201,0.7063806810584813,0.704892886395828,0.7088803678321446
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,2,tralo,2003,201,0.07105443482221402,0.271525480341495,0.3460065396591922,0.5603054229622088,5,2,2.014662555288552,198,198,199,0.6871747460319677,0.711944958478959,0.6890762640314767
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,2,tralo_bounded,2003,201,0.08672220436206828,-0.14971701434542628,0.41063459185270534,0.8049675301812839,5,2,1.7297351006978405,198,179,193,0.6871747460319677,0.7054940918170429,0.6892078493870966
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,2,fioretto_ldf,2003,201,0.08270684776458866,-0.07428509497234898,0.3817869492397388,0.7687748863553384,5,2,1.7185080408712512,198,184,195,0.6871747460319677,0.7060444061741419,0.6892691611414431
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,2,hounie_rcl,2003,201,0.08101483724183976,-0.0616109260613565,0.3760258943028786,0.7631431315622826,5,2,1.72543359187065,198,184,195,0.6871747460319677,0.7065599088842233,0.6893845930623715
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,3,tralo,2003,201,0.10540549321649328,0.026202123807475906,0.3786328028911664,0.5844574214171616,1,2,1.8360322416409134,209,194,207,0.7139584333260884,0.718403292757794,0.7129231282983922
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,3,tralo_bounded,2003,201,0.11561936545541894,-0.26606530383427673,0.4096753572181875,0.6063721060436172,1,2,1.8465964969746245,209,178,200,0.7139584333260884,0.7200273544556895,0.7127747558233831
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,3,fioretto_ldf,2003,201,0.1035234179059143,-0.19358677188948795,0.3997379377479339,0.6434340642421247,1,2,1.827445089089,209,181,202,0.7139584333260884,0.7197489514189088,0.7128175040424721
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,3,hounie_rcl,2003,201,0.09342797449068627,-0.11592432612231914,0.3896643418760458,0.6944675973106985,1,2,1.8204857077965066,209,186,203,0.7139584333260884,0.7200502339386659,0.7129414843221347
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,4,tralo,2003,201,0.18891167531234193,0.05095279753637453,0.8266426095442562,0.7510147310993485,5,1,2.5056130098511087,212,194,205,0.7127348346679947,0.7327205991017757,0.7151467657637985
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,4,tralo_bounded,2003,201,0.2555677426898767,-0.519967155659668,1.0533641292632605,0.7759361132504785,5,1,2.5794770711393937,212,171,194,0.7127348346679947,0.7281127403687118,0.7156235866937467
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,4,fioretto_ldf,2003,201,0.24774068474640365,-0.4329594190118666,0.9891122077865545,0.7719754896377535,5,1,2.4488636114697147,212,178,195,0.7127348346679947,0.7285880689768954,0.7154888718615096
results/pending_runs/paper_final,dermmnist,L90_G90,MobileNetV3,4,hounie_rcl,2003,201,0.2477611335700136,-0.4431443579744387,1.0052669680867663,0.7768183563144726,5,1,2.483448599418342,212,176,195,0.7127348346679947,0.7289481325185645,0.7154600304075623
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,1,tralo,2003,201,0.1660302736654008,0.46066983202830886,0.46066983202830886,0.869758560681859,4,1,1.3245484169480006,152,192,166,0.7057514318572579,0.710718198298703,0.7056199136229309
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,1,tralo_bounded,2003,201,0.14111788944090786,0.3018821960271537,0.3018821960271537,0.8947092605233612,4,1,0.9434294392215757,152,186,164,0.7057514318572579,0.7099252308126667,0.7056773331893647
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,1,fioretto_ldf,2003,201,0.14111788944090786,0.3018821960271537,0.3018821960271537,0.8947092605233612,4,1,0.9434294392215757,152,186,164,0.7057514318572579,0.7099252308126667,0.7056773331893647
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,1,hounie_rcl,2003,201,0.14111788944090786,0.3018821960271537,0.3018821960271537,0.8947092605233612,4,1,0.9434294392215757,152,186,164,0.7057514318572579,0.7099252308126667,0.7056773331893647
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,2,tralo,2003,201,0.2642714536340904,0.17682684610159777,0.48321893889378204,0.7320991208165423,5,2,1.179073848402741,180,198,180,0.6941009292122404,0.6956682912246444,0.6942396904791583
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,2,tralo_bounded,2003,201,0.24504490463262668,-0.24286826635720773,0.42935157749216396,0.9173807103301874,5,1,1.0385099801175848,180,169,175,0.6941009292122404,0.7060902438519242,0.6945426888606285
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,2,fioretto_ldf,2003,201,0.24504490463262668,-0.24286826635720773,0.42935157749216396,0.9173807103301874,5,1,1.0385099801175848,180,169,175,0.6941009292122404,0.7060902438519242,0.6945426888606285
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,2,hounie_rcl,2003,201,0.24504490463262668,-0.24286826635720773,0.42935157749216396,0.9173807103301874,5,1,1.0385099801175848,180,169,175,0.6941009292122404,0.7060902438519242,0.6945426888606285
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,3,tralo,2003,201,0.15626131328843426,0.371452666423089,0.371452666423089,0.7424476787466358,4,2,1.1907907957901658,174,190,185,0.6915014341813639,0.7020750758575582,0.6917674444628399
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,3,tralo_bounded,2003,201,0.15637964162961207,0.24792196220691426,0.24792196220691426,0.5021589148504716,4,2,1.0719056614178646,174,178,182,0.6915014341813639,0.7027126387216089,0.6919733777060013
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,3,fioretto_ldf,2003,201,0.22247646687527148,-0.16032321354466111,0.2823953664272362,0.46189510594106264,2,3,1.1592059433930186,174,152,166,0.6915014341813639,0.6837312307114816,0.690898323275509
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,3,hounie_rcl,2003,201,0.16315218579879165,0.2638429023138927,0.2638429023138927,0.5265379497445835,4,2,1.075344544648145,174,179,182,0.6915014341813639,0.7030277224854353,0.691794949794504
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,4,tralo,2003,201,0.09954327597362746,0.14830296988577812,0.20094530702972854,0.39637511380423923,2,3,1.2487343518339626,197,197,200,0.7015485772911337,0.7036423765333468,0.7027425517732192
results/pending_runs/paper_final,dermmnist,L90_G90,RegNetY400MF,4,tralo_bounded,2003,201,0.2083530879754228,-0.05021545806236699,0.5147805884561109,0.7467113866735943,2,2,1.4250759203334322,197,178,193,0.7015485772911337,0.7040457767528376,0.7035709568470327
