exp_category,exp_path,model_name,constraint_local,constraint_global,learning_rate,batch_size,epochs,warmup_epochs,lambda_global_init,lambda_local_init,lambda_step,lambda_strategy,constraint_threshold,convergence_window,convergence_required,hidden_dims,dropout,status,used_cached_model,training_time,accuracy,precision_macro,recall_macro,f1_macro,precision_dropout,recall_dropout,f1_dropout,precision_enrolled,recall_enrolled,f1_enrolled,precision_graduate,recall_graduate,f1_graduate
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,94.2420392036438,0.69,0.5921,0.5405,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,106.86530780792236,0.6946,0.5519,0.5438,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,903.0065219402313,0.552,0.65,0.39,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,1123.6783328056335,0.5543,0.4765,0.3905,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,1091.235209941864,0.5543,0.465,0.3897,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,1119.9455995559692,0.5362,0.4894,0.3717,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,481.53295373916626,0.5837,0.4923,0.421,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,603.3840594291687,0.5701,0.5302,0.4098,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,669.668172121048,0.5611,0.6455,0.3994,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,663.7671670913696,0.5701,0.6185,0.4117,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,163.82755827903748,0.5792,0.6159,0.4201,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,159.99091291427612,0.586,0.6901,0.4346,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,203.60408878326416,0.6335,0.6113,0.4793,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,171.87791466712952,0.6674,0.573,0.5125,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,124.34960198402405,0.638,0.6623,0.4923,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,144.83358812332153,0.6041,0.6474,0.4553,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,126.19584274291992,0.6652,0.6686,0.513,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,112.30388689041138,0.6403,0.4841,0.4797,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,140.14564490318298,0.7262,0.6874,0.6033,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,207.20743441581726,0.69,0.6282,0.5536,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,185.56774520874023,0.7217,0.6627,0.5923,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,167.86042594909668,0.7104,0.6527,0.5793,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,270.1437134742737,0.7217,0.6442,0.5919,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,127.4338014125824,0.7217,0.6798,0.6086,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,181.13630533218384,0.7217,0.6656,0.5948,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,227.972496509552,0.7059,0.659,0.5665,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,71.60888886451721,0.733,0.7037,0.6259,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,68.49320554733276,0.7217,0.6834,0.6086,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,68.17852878570557,0.7398,0.7141,0.6319,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,47.45884919166565,0.7466,0.7285,0.6512,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,46.17450976371765,0.7353,0.7076,0.6308,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,39.00871515274048,0.7353,0.6919,0.6299,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,51.218700647354126,0.7308,0.6787,0.6188,,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,44.31486940383911,0.7421,0.7135,0.6416,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_balanced,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6498,0.4683,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_combined,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6018,0.6211,0.4583,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_linear,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6505,0.4672,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_transfer,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6131,0.6783,0.4757,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.5805,0.4497,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6109,0.6644,0.4715,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6195,0.4579,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6109,0.6835,0.476,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6109,0.6149,0.4686,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6154,0.6348,0.4734,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.616,0.4588,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6312,0.6854,0.5007,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6063,0.655,0.4686,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6566,0.4691,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6072,0.456,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6628,0.471,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_balanced,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6833,0.6698,0.5426,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_combined,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6493,0.6345,0.503,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_linear,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6267,0.6964,0.486,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_transfer,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.586,0.6508,0.44,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5724,0.6219,0.4241,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6912,0.4579,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5814,0.667,0.4372,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5656,0.626,0.417,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5814,0.6157,0.4351,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5747,0.7026,0.431,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5792,0.636,0.4328,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5837,0.6963,0.4414,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.6918,0.4344,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.683,0.4306,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5724,0.6996,0.4305,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.6991,0.4346,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.733,0.661,0.6326,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6625,0.6358,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.6888,0.6576,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7308,0.6621,0.633,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6843,0.6502,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.6899,0.6567,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7398,0.6832,0.6499,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7285,0.6534,0.6271,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7466,0.6853,0.6536,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.694,0.6595,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.7004,0.664,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7398,0.6816,0.649,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7511,0.7033,0.6664,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7557,0.7075,0.6702,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.7027,0.6659,,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7443,0.6978,0.661,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_balanced,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5973,0.6316,0.4591,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_combined,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.5311,0.4286,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_linear,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.6231,0.4632,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_transfer,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6063,0.6246,0.4657,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_balanced,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5837,0.582,0.4429,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_combined,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5837,0.592,0.4458,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_linear,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6338,0.4614,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_transfer,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5973,0.6056,0.4536,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_balanced,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5633,0.5121,0.4178,,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_combined,FTTransformer,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5679,0.5543,0.4269,,,,,,,,,,
