model,scenario,constraint_pair,local_pct,global_pct,class,class_name,precision,recall,f1,n_pred,limit,n_true,f1_macro,accuracy
ResNet18,multi_AKIEC_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6859828412944381,0.8487269096355466
MobileNetV3,multi_AKIEC_VASC,L80_G50,0.8,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.6660390939899897,0.8432351472790813
MobileNetV3,multi_AKIEC_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6660390939899897,0.8432351472790813
EfficientNetB0,multi_AKIEC_VASC,L80_G50,0.8,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.7083399916041972,0.8657014478282576
EfficientNetB0,multi_AKIEC_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.7083399916041972,0.8657014478282576
ConvNeXtTiny,multi_AKIEC_VASC,L80_G50,0.8,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.7163976923514127,0.871193210184723
ConvNeXtTiny,multi_AKIEC_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.7163976923514127,0.871193210184723
ResNet18,multi_AKIEC_VASC,L30_G80,0.3,0.8,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,52,65,0.6243401810101287,0.8417373939091363
ResNet18,multi_AKIEC_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6243401810101287,0.8417373939091363
MobileNetV3,multi_AKIEC_VASC,L30_G80,0.3,0.8,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,52,65,0.6079026768803996,0.835746380429356
MobileNetV3,multi_AKIEC_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6079026768803996,0.835746380429356
EfficientNetB0,multi_AKIEC_VASC,L30_G80,0.3,0.8,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,52,65,0.6499372382953392,0.8592111832251622
EfficientNetB0,multi_AKIEC_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6499372382953392,0.8592111832251622
ConvNeXtTiny,multi_AKIEC_VASC,L30_G80,0.3,0.8,0,AKIEC,0.85,0.26153846153846155,0.4,20,52,65,0.6510830695230422,0.8632051922116825
ConvNeXtTiny,multi_AKIEC_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.6510830695230422,0.8632051922116825
ResNet18,multi_AKIEC_VASC,L30_G50,0.3,0.5,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,32,65,0.6243401810101287,0.8417373939091363
ResNet18,multi_AKIEC_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6243401810101287,0.8417373939091363
MobileNetV3,multi_AKIEC_VASC,L30_G50,0.3,0.5,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,32,65,0.6079026768803996,0.835746380429356
MobileNetV3,multi_AKIEC_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6079026768803996,0.835746380429356
EfficientNetB0,multi_AKIEC_VASC,L30_G50,0.3,0.5,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,32,65,0.6499372382953392,0.8592111832251622
EfficientNetB0,multi_AKIEC_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6499372382953392,0.8592111832251622
ConvNeXtTiny,multi_AKIEC_VASC,L30_G50,0.3,0.5,0,AKIEC,0.85,0.26153846153846155,0.4,20,32,65,0.6510830695230422,0.8632051922116825
ConvNeXtTiny,multi_AKIEC_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.6510830695230422,0.8632051922116825
ResNet18,multi_BCC_BKL,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.5878875642254344,0.7978032950574139
ResNet18,multi_BCC_BKL,L20_G20,0.2,0.2,2,BKL,0.9090909090909091,0.18181818181818182,0.30303030303030304,44,44,220,0.5878875642254344,0.7978032950574139
MobileNetV3,multi_BCC_BKL,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.5875971608346523,0.7938092860708936
MobileNetV3,multi_BCC_BKL,L20_G20,0.2,0.2,2,BKL,0.9545454545454546,0.19090909090909092,0.3181818181818182,44,44,220,0.5875971608346523,0.7938092860708936
EfficientNetB0,multi_BCC_BKL,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.5929056223638017,0.8022965551672492
EfficientNetB0,multi_BCC_BKL,L20_G20,0.2,0.2,2,BKL,0.9545454545454546,0.19090909090909092,0.3181818181818182,44,44,220,0.5929056223638017,0.8022965551672492
ConvNeXtTiny,multi_BCC_BKL,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.5931540650129381,0.8047928107838243
ConvNeXtTiny,multi_BCC_BKL,L20_G20,0.2,0.2,2,BKL,1.0,0.2,0.33333333333333337,44,44,220,0.5931540650129381,0.8047928107838243
ResNet18,multi_BCC_BKL,L30_G30,0.3,0.3,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,31,103,0.6231601664396008,0.8102845731402896
ResNet18,multi_BCC_BKL,L30_G30,0.3,0.3,2,BKL,0.9090909090909091,0.2727272727272727,0.4195804195804196,66,66,220,0.6231601664396008,0.8102845731402896
MobileNetV3,multi_BCC_BKL,L30_G30,0.3,0.3,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,31,103,0.625740299322983,0.8062905641537693
MobileNetV3,multi_BCC_BKL,L30_G30,0.3,0.3,2,BKL,0.9242424242424242,0.2772727272727273,0.42657342657342656,66,66,220,0.625740299322983,0.8062905641537693
EfficientNetB0,multi_BCC_BKL,L30_G30,0.3,0.3,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,31,103,0.6336072808286908,0.8172740888666999
EfficientNetB0,multi_BCC_BKL,L30_G30,0.3,0.3,2,BKL,0.9545454545454546,0.2863636363636364,0.4405594405594406,66,66,220,0.6336072808286908,0.8172740888666999
ConvNeXtTiny,multi_BCC_BKL,L30_G30,0.3,0.3,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,31,103,0.6377364847245879,0.8192710933599601
ConvNeXtTiny,multi_BCC_BKL,L30_G30,0.3,0.3,2,BKL,0.9696969696969697,0.2909090909090909,0.44755244755244744,66,66,220,0.6377364847245879,0.8192710933599601
ResNet18,multi_BCC_BKL,L50_G50,0.5,0.5,1,BCC,0.9230769230769231,0.46601941747572817,0.6193548387096774,52,52,103,0.6968317124168555,0.835746380429356
ResNet18,multi_BCC_BKL,L50_G50,0.5,0.5,2,BKL,0.8727272727272727,0.43636363636363634,0.5818181818181818,110,110,220,0.6968317124168555,0.835746380429356
MobileNetV3,multi_BCC_BKL,L50_G50,0.5,0.5,1,BCC,0.9423076923076923,0.47572815533980584,0.6322580645161291,52,52,103,0.6830862819448927,0.8307538691962056
MobileNetV3,multi_BCC_BKL,L50_G50,0.5,0.5,2,BKL,0.8727272727272727,0.43636363636363634,0.5818181818181818,110,110,220,0.6830862819448927,0.8307538691962056
EfficientNetB0,multi_BCC_BKL,L50_G50,0.5,0.5,1,BCC,1.0,0.5048543689320388,0.6709677419354839,52,52,103,0.7107569087641973,0.8472291562656016
EfficientNetB0,multi_BCC_BKL,L50_G50,0.5,0.5,2,BKL,0.9363636363636364,0.4681818181818182,0.6242424242424243,110,110,220,0.7107569087641973,0.8472291562656016
ConvNeXtTiny,multi_BCC_BKL,L50_G50,0.5,0.5,1,BCC,0.9807692307692307,0.49514563106796117,0.6580645161290323,52,52,103,0.713163236164176,0.8487269096355466
ConvNeXtTiny,multi_BCC_BKL,L50_G50,0.5,0.5,2,BKL,0.9545454545454546,0.4772727272727273,0.6363636363636365,110,110,220,0.713163236164176,0.8487269096355466
ResNet18,multi_BCC_BKL,L80_G80,0.8,0.8,1,BCC,0.8902439024390244,0.7087378640776699,0.7891891891891892,82,82,103,0.7478818206278418,0.8572141787319022
ResNet18,multi_BCC_BKL,L80_G80,0.8,0.8,2,BKL,0.7657142857142857,0.6090909090909091,0.6784810126582278,175,176,220,0.7478818206278418,0.8572141787319022
MobileNetV3,multi_BCC_BKL,L80_G80,0.8,0.8,1,BCC,0.8658536585365854,0.6893203883495146,0.7675675675675676,82,82,103,0.7392791825976671,0.8517224163754369
MobileNetV3,multi_BCC_BKL,L80_G80,0.8,0.8,2,BKL,0.7771428571428571,0.6181818181818182,0.6886075949367089,175,176,220,0.7392791825976671,0.8517224163754369
EfficientNetB0,multi_BCC_BKL,L80_G80,0.8,0.8,1,BCC,0.9146341463414634,0.7281553398058253,0.8108108108108109,82,82,103,0.7587252006500184,0.8706939590614079
EfficientNetB0,multi_BCC_BKL,L80_G80,0.8,0.8,2,BKL,0.8228571428571428,0.6545454545454545,0.729113924050633,175,176,220,0.7587252006500184,0.8706939590614079
ConvNeXtTiny,multi_BCC_BKL,L80_G80,0.8,0.8,1,BCC,0.8902439024390244,0.7087378640776699,0.7891891891891892,82,82,103,0.7826261362346202,0.8761857214178732
ConvNeXtTiny,multi_BCC_BKL,L80_G80,0.8,0.8,2,BKL,0.8857142857142857,0.7045454545454546,0.7848101265822784,175,176,220,0.7826261362346202,0.8761857214178732
ResNet18,multi_BCC_BKL,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6290409900086592,0.8117823265102346
ResNet18,multi_BCC_BKL,L50_G30,0.5,0.3,2,BKL,0.9090909090909091,0.2727272727272727,0.4195804195804196,66,66,220,0.6290409900086592,0.8117823265102346
MobileNetV3,multi_BCC_BKL,L50_G30,0.5,0.3,1,BCC,0.967741935483871,0.2912621359223301,0.44776119402985076,31,31,103,0.6243673494239149,0.8077883175237144
MobileNetV3,multi_BCC_BKL,L50_G30,0.5,0.3,2,BKL,0.9393939393939394,0.2818181818181818,0.4335664335664336,66,66,220,0.6243673494239149,0.8077883175237144
EfficientNetB0,multi_BCC_BKL,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6354717836555388,0.81827259111333
EfficientNetB0,multi_BCC_BKL,L50_G30,0.5,0.3,2,BKL,0.9696969696969697,0.2909090909090909,0.44755244755244744,66,66,220,0.6354717836555388,0.81827259111333
ConvNeXtTiny,multi_BCC_BKL,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6430993467028442,0.8202695956065901
ConvNeXtTiny,multi_BCC_BKL,L50_G30,0.5,0.3,2,BKL,0.9848484848484849,0.29545454545454547,0.45454545454545464,66,66,220,0.6430993467028442,0.8202695956065901
ResNet18,multi_BCC_BKL,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6290409900086592,0.8117823265102346
ResNet18,multi_BCC_BKL,L80_G30,0.8,0.3,2,BKL,0.9090909090909091,0.2727272727272727,0.4195804195804196,66,66,220,0.6290409900086592,0.8117823265102346
MobileNetV3,multi_BCC_BKL,L80_G30,0.8,0.3,1,BCC,0.967741935483871,0.2912621359223301,0.44776119402985076,31,31,103,0.6243673494239149,0.8077883175237144
MobileNetV3,multi_BCC_BKL,L80_G30,0.8,0.3,2,BKL,0.9393939393939394,0.2818181818181818,0.4335664335664336,66,66,220,0.6243673494239149,0.8077883175237144
EfficientNetB0,multi_BCC_BKL,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6354717836555388,0.81827259111333
EfficientNetB0,multi_BCC_BKL,L80_G30,0.8,0.3,2,BKL,0.9696969696969697,0.2909090909090909,0.44755244755244744,66,66,220,0.6354717836555388,0.81827259111333
ConvNeXtTiny,multi_BCC_BKL,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6430993467028442,0.8202695956065901
ConvNeXtTiny,multi_BCC_BKL,L80_G30,0.8,0.3,2,BKL,0.9848484848484849,0.29545454545454547,0.45454545454545464,66,66,220,0.6430993467028442,0.8202695956065901
ResNet18,multi_BCC_BKL,L80_G50,0.8,0.5,1,BCC,0.9230769230769231,0.46601941747572817,0.6193548387096774,52,52,103,0.6977093662039628,0.836245631552671
ResNet18,multi_BCC_BKL,L80_G50,0.8,0.5,2,BKL,0.8818181818181818,0.4409090909090909,0.5878787878787879,110,110,220,0.6977093662039628,0.836245631552671
MobileNetV3,multi_BCC_BKL,L80_G50,0.8,0.5,1,BCC,0.9615384615384616,0.4854368932038835,0.6451612903225807,52,52,103,0.6887623111775383,0.8322516225661508
MobileNetV3,multi_BCC_BKL,L80_G50,0.8,0.5,2,BKL,0.8818181818181818,0.4409090909090909,0.5878787878787879,110,110,220,0.6887623111775383,0.8322516225661508
EfficientNetB0,multi_BCC_BKL,L80_G50,0.8,0.5,1,BCC,0.9615384615384616,0.4854368932038835,0.6451612903225807,52,52,103,0.7078300331546933,0.8452321517723415
EfficientNetB0,multi_BCC_BKL,L80_G50,0.8,0.5,2,BKL,0.9272727272727272,0.4636363636363636,0.6181818181818182,110,110,220,0.7078300331546933,0.8452321517723415
ConvNeXtTiny,multi_BCC_BKL,L80_G50,0.8,0.5,1,BCC,0.9807692307692307,0.49514563106796117,0.6580645161290323,52,52,103,0.7146121324920723,0.8487269096355466
ConvNeXtTiny,multi_BCC_BKL,L80_G50,0.8,0.5,2,BKL,0.9545454545454546,0.4772727272727273,0.6363636363636365,110,110,220,0.7146121324920723,0.8487269096355466
ResNet18,multi_BCC_BKL,L30_G80,0.3,0.8,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,82,103,0.6231601664396008,0.8102845731402896
ResNet18,multi_BCC_BKL,L30_G80,0.3,0.8,2,BKL,0.9090909090909091,0.2727272727272727,0.4195804195804196,66,176,220,0.6231601664396008,0.8102845731402896
MobileNetV3,multi_BCC_BKL,L30_G80,0.3,0.8,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,82,103,0.625740299322983,0.8062905641537693
MobileNetV3,multi_BCC_BKL,L30_G80,0.3,0.8,2,BKL,0.9242424242424242,0.2772727272727273,0.42657342657342656,66,176,220,0.625740299322983,0.8062905641537693
EfficientNetB0,multi_BCC_BKL,L30_G80,0.3,0.8,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,82,103,0.6336072808286908,0.8172740888666999
EfficientNetB0,multi_BCC_BKL,L30_G80,0.3,0.8,2,BKL,0.9545454545454546,0.2863636363636364,0.4405594405594406,66,176,220,0.6336072808286908,0.8172740888666999
ConvNeXtTiny,multi_BCC_BKL,L30_G80,0.3,0.8,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,82,103,0.6377364847245879,0.8192710933599601
ConvNeXtTiny,multi_BCC_BKL,L30_G80,0.3,0.8,2,BKL,0.9696969696969697,0.2909090909090909,0.44755244755244744,66,176,220,0.6377364847245879,0.8192710933599601
ResNet18,multi_BCC_BKL,L30_G50,0.3,0.5,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,52,103,0.6231601664396008,0.8102845731402896
ResNet18,multi_BCC_BKL,L30_G50,0.3,0.5,2,BKL,0.9090909090909091,0.2727272727272727,0.4195804195804196,66,110,220,0.6231601664396008,0.8102845731402896
MobileNetV3,multi_BCC_BKL,L30_G50,0.3,0.5,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,52,103,0.625740299322983,0.8062905641537693
MobileNetV3,multi_BCC_BKL,L30_G50,0.3,0.5,2,BKL,0.9242424242424242,0.2772727272727273,0.42657342657342656,66,110,220,0.625740299322983,0.8062905641537693
EfficientNetB0,multi_BCC_BKL,L30_G50,0.3,0.5,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,52,103,0.6336072808286908,0.8172740888666999
EfficientNetB0,multi_BCC_BKL,L30_G50,0.3,0.5,2,BKL,0.9545454545454546,0.2863636363636364,0.4405594405594406,66,110,220,0.6336072808286908,0.8172740888666999
ConvNeXtTiny,multi_BCC_BKL,L30_G50,0.3,0.5,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,52,103,0.6377364847245879,0.8192710933599601
ConvNeXtTiny,multi_BCC_BKL,L30_G50,0.3,0.5,2,BKL,0.9696969696969697,0.2909090909090909,0.44755244755244744,66,110,220,0.6377364847245879,0.8192710933599601
ResNet18,multi_BCC_DF,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.620419626607764,0.8327508736894658
ResNet18,multi_BCC_DF,L20_G20,0.2,0.2,3,DF,1.0,0.17391304347826086,0.29629629629629634,4,5,23,0.620419626607764,0.8327508736894658
MobileNetV3,multi_BCC_DF,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.6248817861900161,0.8317523714428358
MobileNetV3,multi_BCC_DF,L20_G20,0.2,0.2,3,DF,1.0,0.17391304347826086,0.29629629629629634,4,5,23,0.6248817861900161,0.8317523714428358
EfficientNetB0,multi_BCC_DF,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.6254896770759426,0.8442336495257114
EfficientNetB0,multi_BCC_DF,L20_G20,0.2,0.2,3,DF,1.0,0.17391304347826086,0.29629629629629634,4,5,23,0.6254896770759426,0.8442336495257114
ConvNeXtTiny,multi_BCC_DF,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.654011753217951,0.8562156764852721
ConvNeXtTiny,multi_BCC_DF,L20_G20,0.2,0.2,3,DF,1.0,0.17391304347826086,0.29629629629629634,4,5,23,0.654011753217951,0.8562156764852721
ResNet18,multi_BCC_DF,L30_G30,0.3,0.3,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,31,103,0.660858190592517,0.8377433849226161
ResNet18,multi_BCC_DF,L30_G30,0.3,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.660858190592517,0.8377433849226161
MobileNetV3,multi_BCC_DF,L30_G30,0.3,0.3,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,31,103,0.66930255645755,0.8372441337993011
MobileNetV3,multi_BCC_DF,L30_G30,0.3,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.66930255645755,0.8372441337993011
EfficientNetB0,multi_BCC_DF,L30_G30,0.3,0.3,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,31,103,0.6720885241384568,0.8502246630054917
EfficientNetB0,multi_BCC_DF,L30_G30,0.3,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.6720885241384568,0.8502246630054917
ConvNeXtTiny,multi_BCC_DF,L30_G30,0.3,0.3,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,31,103,0.700572029389722,0.8622066899650525
ConvNeXtTiny,multi_BCC_DF,L30_G30,0.3,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.700572029389722,0.8622066899650525
ResNet18,multi_BCC_DF,L50_G50,0.5,0.5,1,BCC,0.9230769230769231,0.46601941747572817,0.6193548387096774,52,52,103,0.718351096470881,0.8487269096355466
ResNet18,multi_BCC_DF,L50_G50,0.5,0.5,3,DF,1.0,0.4782608695652174,0.6470588235294118,11,12,23,0.718351096470881,0.8487269096355466
MobileNetV3,multi_BCC_DF,L50_G50,0.5,0.5,1,BCC,0.9423076923076923,0.47572815533980584,0.6322580645161291,52,52,103,0.7220461101465776,0.8472291562656016
MobileNetV3,multi_BCC_DF,L50_G50,0.5,0.5,3,DF,0.9090909090909091,0.43478260869565216,0.5882352941176471,11,12,23,0.7220461101465776,0.8472291562656016
EfficientNetB0,multi_BCC_DF,L50_G50,0.5,0.5,1,BCC,1.0,0.5048543689320388,0.6709677419354839,52,52,103,0.7356330663977213,0.8627059410883674
EfficientNetB0,multi_BCC_DF,L50_G50,0.5,0.5,3,DF,0.9090909090909091,0.43478260869565216,0.5882352941176471,11,12,23,0.7356330663977213,0.8627059410883674
ConvNeXtTiny,multi_BCC_DF,L50_G50,0.5,0.5,1,BCC,0.9807692307692307,0.49514563106796117,0.6580645161290323,52,52,103,0.7690675464760088,0.8741887169246131
ConvNeXtTiny,multi_BCC_DF,L50_G50,0.5,0.5,3,DF,1.0,0.4782608695652174,0.6470588235294118,11,12,23,0.7690675464760088,0.8741887169246131
ResNet18,multi_BCC_DF,L80_G80,0.8,0.8,1,BCC,0.8902439024390244,0.7087378640776699,0.7891891891891892,82,82,103,0.7586837038302653,0.8602096854717923
ResNet18,multi_BCC_DF,L80_G80,0.8,0.8,3,DF,0.8333333333333334,0.6521739130434783,0.7317073170731708,18,18,23,0.7586837038302653,0.8602096854717923
MobileNetV3,multi_BCC_DF,L80_G80,0.8,0.8,1,BCC,0.8658536585365854,0.6893203883495146,0.7675675675675676,82,82,103,0.7568572940366369,0.8567149276085871
MobileNetV3,multi_BCC_DF,L80_G80,0.8,0.8,3,DF,0.7222222222222222,0.5652173913043478,0.6341463414634146,18,18,23,0.7568572940366369,0.8567149276085871
EfficientNetB0,multi_BCC_DF,L80_G80,0.8,0.8,1,BCC,0.9146341463414634,0.7281553398058253,0.8108108108108109,82,82,103,0.7802198633189948,0.8741887169246131
EfficientNetB0,multi_BCC_DF,L80_G80,0.8,0.8,3,DF,0.7777777777777778,0.6086956521739131,0.6829268292682927,18,18,23,0.7802198633189948,0.8741887169246131
ConvNeXtTiny,multi_BCC_DF,L80_G80,0.8,0.8,1,BCC,0.8780487804878049,0.6990291262135923,0.7783783783783783,82,82,103,0.8031143267704992,0.8826759860209685
ConvNeXtTiny,multi_BCC_DF,L80_G80,0.8,0.8,3,DF,0.8333333333333334,0.6521739130434783,0.7317073170731708,18,18,23,0.8031143267704992,0.8826759860209685
ResNet18,multi_BCC_DF,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6655051330106694,0.8392411382925612
ResNet18,multi_BCC_DF,L50_G30,0.5,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.6655051330106694,0.8392411382925612
MobileNetV3,multi_BCC_DF,L50_G30,0.5,0.3,1,BCC,0.967741935483871,0.2912621359223301,0.44776119402985076,31,31,103,0.6694827393431125,0.8377433849226161
MobileNetV3,multi_BCC_DF,L50_G30,0.5,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.6694827393431125,0.8377433849226161
EfficientNetB0,multi_BCC_DF,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6727513147511759,0.8507239141288068
EfficientNetB0,multi_BCC_DF,L50_G30,0.5,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.6727513147511759,0.8507239141288068
ConvNeXtTiny,multi_BCC_DF,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.7038450351544328,0.8627059410883674
ConvNeXtTiny,multi_BCC_DF,L50_G30,0.5,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.7038450351544328,0.8627059410883674
ResNet18,multi_BCC_DF,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6655051330106694,0.8392411382925612
ResNet18,multi_BCC_DF,L80_G30,0.8,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.6655051330106694,0.8392411382925612
MobileNetV3,multi_BCC_DF,L80_G30,0.8,0.3,1,BCC,0.967741935483871,0.2912621359223301,0.44776119402985076,31,31,103,0.6694827393431125,0.8377433849226161
MobileNetV3,multi_BCC_DF,L80_G30,0.8,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.6694827393431125,0.8377433849226161
EfficientNetB0,multi_BCC_DF,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.6725814806706271,0.8507239141288068
EfficientNetB0,multi_BCC_DF,L80_G30,0.8,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.6725814806706271,0.8507239141288068
ConvNeXtTiny,multi_BCC_DF,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.7038450351544328,0.8627059410883674
ConvNeXtTiny,multi_BCC_DF,L80_G30,0.8,0.3,3,DF,1.0,0.30434782608695654,0.4666666666666667,7,7,23,0.7038450351544328,0.8627059410883674
ResNet18,multi_BCC_DF,L80_G50,0.8,0.5,1,BCC,0.9230769230769231,0.46601941747572817,0.6193548387096774,52,52,103,0.7166903256162265,0.8487269096355466
ResNet18,multi_BCC_DF,L80_G50,0.8,0.5,3,DF,0.9166666666666666,0.4782608695652174,0.6285714285714286,12,12,23,0.7166903256162265,0.8487269096355466
MobileNetV3,multi_BCC_DF,L80_G50,0.8,0.5,1,BCC,0.9615384615384616,0.4854368932038835,0.6451612903225807,52,52,103,0.7242747669000834,0.8482276585122317
