dataset,model,cap,seed,warmup,sweep,N,K,base,mad,theta,sink_maxerr_eps1.0,sink_mass_eps1.0,sink_spearman_eps1.0,sink_topK_jacc_eps1.0,sink_maxerr_eps0.5,sink_mass_eps0.5,sink_spearman_eps0.5,sink_topK_jacc_eps0.5,align_incumbent,neff_incumbent,align_otce,neff_otce,otce_wfar,nact_g0.25,nactfrac_g0.25,actkeepTP_g0.25,actdropTP_g0.25,nkeep_g0.25,ndrop_g0.25,align_cut_g0.25,nact_g0.50,nactfrac_g0.50,actkeepTP_g0.50,actdropTP_g0.50,nkeep_g0.50,ndrop_g0.50,align_cut_g0.50,nact_g1.00,nactfrac_g1.00,actkeepTP_g1.00,actdropTP_g1.00,nkeep_g1.00,ndrop_g1.00,align_cut_g1.00,nact_g2.00,nactfrac_g2.00,actkeepTP_g2.00,actdropTP_g2.00,nkeep_g2.00,ndrop_g2.00,align_cut_g2.00
dermmnist,MobileNetV3,L60_G60,1,50,,2003,62,0.05142286570144783,10.02483464957898,6.33790446614882,,,,,,,,,-0.27922652655566826,0.030038770176157966,-0.4472381054225452,0.030241632779321605,1.028610422194136e-06,29,0.014478282576135796,1.0,0.55,9,20,-0.06896551724137931,61,0.030454318522216674,0.9047619047619048,0.5,21,40,-0.01639344262295082,136,0.06789815277084374,0.9318181818181818,0.33695652173913043,44,92,0.07352941176470588,450,0.22466300549176235,0.9482758620689655,0.11224489795918367,58,392,0.024444444444444446
dermmnist,MobileNetV3,L60_G60,2,50,,2003,62,0.05142286570144783,11.200939173522343,5.530640147041842,,,,,,,,,-0.3436009023809123,0.028575292712678464,-0.5020871095436357,0.025737488888919448,6.218436966399319e-08,31,0.01547678482276585,0.9285714285714286,0.7058823529411765,14,17,0.03225806451612903,61,0.030454318522216674,0.9047619047619048,0.525,21,40,-0.03278688524590164,165,0.08237643534697953,0.925,0.272,40,125,0.01818181818181818,622,0.3105341987019471,0.95,0.07651245551601424,60,562,0.022508038585209004
dermmnist,MobileNetV3,L60_G60,4,50,,2003,62,0.05142286570144783,11.858002659230108,2.9839454906673613,,,,,,,,,-0.4878183001288035,0.03429147755121319,-0.5073772354570976,0.02354093702386924,1.647503575499698e-09,40,0.0199700449326011,0.8,0.56,15,25,-0.05,98,0.04892661008487269,0.896551724137931,0.43478260869565216,29,69,-0.04081632653061224,273,0.1362955566650025,0.9361702127659575,0.17256637168141592,47,226,0.018315018315018316,898,0.44832750873689464,0.9344262295081968,0.053763440860215055,61,837,0.013363028953229399
dermmnist,MobileNetV3,L60_G60,3,50,,2003,62,0.05142286570144783,9.73465915136596,4.8245935289566635,,,,,,,,,-0.483052183620551,0.028990930951618362,-0.6101130828749326,0.024112658958550873,8.599611242891814e-07,30,0.014977533699450823,0.7857142857142857,0.75,14,16,-0.03333333333333333,63,0.03145282076884673,0.8571428571428571,0.6285714285714286,28,35,0.031746031746031744,135,0.06739890164752871,0.8809523809523809,0.3655913978494624,42,93,0.022222222222222223,555,0.2770843734398402,0.9166666666666666,0.08888888888888889,60,495,0.01981981981981982
dermmnist,MobileNetV3,L60_G60,1,50,,2003,62,0.05142286570144783,10.02483464957898,6.33790446614882,,,,,,,,,-0.27922652655566826,0.030038770176157966,-0.4472381054225452,0.030241632779321605,1.028610422194136e-06,29,0.014478282576135796,1.0,0.55,9,20,-0.06896551724137931,61,0.030454318522216674,0.9047619047619048,0.5,21,40,-0.01639344262295082,136,0.06789815277084374,0.9318181818181818,0.33695652173913043,44,92,0.07352941176470588,450,0.22466300549176235,0.9482758620689655,0.11224489795918367,58,392,0.024444444444444446
dermmnist,MobileNetV3,L60_G60,2,50,,2003,62,0.05142286570144783,11.200939173522343,5.530640147041842,,,,,,,,,-0.3436009023809123,0.028575292712678464,-0.5020871095436357,0.025737488888919448,6.218436966399319e-08,31,0.01547678482276585,0.9285714285714286,0.7058823529411765,14,17,0.03225806451612903,61,0.030454318522216674,0.9047619047619048,0.525,21,40,-0.03278688524590164,165,0.08237643534697953,0.925,0.272,40,125,0.01818181818181818,622,0.3105341987019471,0.95,0.07651245551601424,60,562,0.022508038585209004
tissuemnist,MobileNetV3,L40_G40,4,50,,2400,45,0.04666666666666667,5.100771677042549,1.0719585244677918,,,,,,,,,-0.1869274139444244,0.07752699086616488,-0.17287581551740488,0.05570889466817988,0.0002625811795832034,50,0.020833333333333332,0.17391304347826086,0.4074074074074074,23,27,-0.14,107,0.044583333333333336,0.2,0.2222222222222222,35,72,-0.08411214953271028,264,0.11,0.20512820512820512,0.1511111111111111,39,225,-0.09848484848484848,860,0.35833333333333334,0.2222222222222222,0.08957055214723926,45,815,-0.07325581395348837
tissuemnist,MobileNetV3,L40_G40,3,50,,2400,45,0.04666666666666667,5.653572349612823,3.6907989093169267,,,,,,,,,-0.12255753538970823,0.15859037674748278,-0.14560919639750378,0.10853046742187632,0.00033164894259976813,55,0.022916666666666665,0.25,0.22857142857142856,20,35,-0.05454545454545454,131,0.05458333333333333,0.2903225806451613,0.17,31,100,-0.061068702290076333,360,0.15,0.3,0.128125,40,320,-0.08055555555555556,964,0.40166666666666667,0.3409090909090909,0.08478260869565217,44,920,-0.06535269709543569
tissuemnist,MobileNetV3,L40_G40,1,50,,2400,45,0.04666666666666667,6.210533095541448,3.096757607349546,,,,,,,,,-0.22255195388281934,0.10157342183306828,-0.2586784420993274,0.067636591580394,9.079291988770069e-05,52,0.021666666666666667,0.36,0.3333333333333333,25,27,0.0,116,0.04833333333333333,0.3142857142857143,0.2839506172839506,35,81,-0.10344827586206896,309,0.12875,0.3409090909090909,0.19622641509433963,44,265,-0.11974110032362459,811,0.33791666666666664,0.35555555555555557,0.10966057441253264,45,766,-0.08384710234278668
tissuemnist,MobileNetV3,L40_G40,2,50,,2400,45,0.04666666666666667,6.763601764133586,5.327331986770971,,,,,,,,,-0.17642315470479655,0.11858922497476944,-0.22035332288665005,0.09458312260568501,0.00014114196094642026,45,0.01875,0.15789473684210525,0.19230769230769232,19,26,-0.044444444444444446,104,0.043333333333333335,0.25806451612903225,0.2465753424657534,31,73,-0.09615384615384616,272,0.11333333333333333,0.3333333333333333,0.20869565217391303,42,230,-0.125,844,0.3516666666666667,0.3111111111111111,0.10012515644555695,45,799,-0.07819905213270142
tissuemnist,MobileNetV3,L40_G40,4,50,,2400,45,0.04666666666666667,5.100771677042549,1.0719585244677918,,,,,,,,,-0.1869274139444244,0.07752699086616488,-0.17287581551740488,0.05570889466817988,0.0002625811795832034,50,0.020833333333333332,0.17391304347826086,0.4074074074074074,23,27,-0.14,107,0.044583333333333336,0.2,0.2222222222222222,35,72,-0.08411214953271028,264,0.11,0.20512820512820512,0.1511111111111111,39,225,-0.09848484848484848,860,0.35833333333333334,0.2222222222222222,0.08957055214723926,45,815,-0.07325581395348837
tissuemnist,MobileNetV3,L40_G40,3,50,,2400,45,0.04666666666666667,5.653572349612823,3.6907989093169267,,,,,,,,,-0.12255753538970823,0.15859037674748278,-0.14560919639750378,0.10853046742187632,0.00033164894259976813,55,0.022916666666666665,0.25,0.22857142857142856,20,35,-0.05454545454545454,131,0.05458333333333333,0.2903225806451613,0.17,31,100,-0.061068702290076333,360,0.15,0.3,0.128125,40,320,-0.08055555555555556,964,0.40166666666666667,0.3409090909090909,0.08478260869565217,44,920,-0.06535269709543569
tissuemnist,MobileNetV3,L40_G40,1,50,,2400,45,0.04666666666666667,6.210533095541448,3.096757607349546,,,,,,,,,-0.22255195388281934,0.10157342183306828,-0.2586784420993274,0.067636591580394,9.079291988770069e-05,52,0.021666666666666667,0.36,0.3333333333333333,25,27,0.0,116,0.04833333333333333,0.3142857142857143,0.2839506172839506,35,81,-0.10344827586206896,309,0.12875,0.3409090909090909,0.19622641509433963,44,265,-0.11974110032362459,811,0.33791666666666664,0.35555555555555557,0.10966057441253264,45,766,-0.08384710234278668
tissuemnist,MobileNetV3,L40_G40,2,50,,2400,45,0.04666666666666667,6.763601764133586,5.327331986770971,,,,,,,,,-0.17642315470479655,0.11858922497476944,-0.22035332288665005,0.09458312260568501,0.00014114196094642026,45,0.01875,0.15789473684210525,0.19230769230769232,19,26,-0.044444444444444446,104,0.043333333333333335,0.25806451612903225,0.2465753424657534,31,73,-0.09615384615384616,272,0.11333333333333333,0.3333333333333333,0.20869565217391303,42,230,-0.125,844,0.3516666666666667,0.3111111111111111,0.10012515644555695,45,799,-0.07819905213270142
tissuemnist,MobileNetV3,L60_G60,4,50,,2400,67,0.04666666666666667,5.100771677042549,-0.09766529084887321,,,,,,,,,-0.1869274139444244,0.07752699086616488,0.02082914445442148,0.06038615649117127,0.00010168992910845263,71,0.029583333333333333,0.32,0.17391304347826086,25,46,0.0,163,0.06791666666666667,0.2608695652173913,0.1111111111111111,46,117,-0.006134969325153374,366,0.1525,0.25,0.1111111111111111,60,306,-0.05191256830601093,983,0.40958333333333335,0.26865671641791045,0.07969432314410481,67,916,-0.05595116988809766
tissuemnist,MobileNetV3,L60_G60,3,50,,2400,67,0.04666666666666667,5.653572349612823,2.544507910867221,,,,,,,,,-0.12255753538970823,0.15859037674748278,-0.13700514648366416,0.10502502771411946,0.0001076639875445257,92,0.03833333333333333,0.2222222222222222,0.18461538461538463,27,65,-0.06521739130434782,187,0.07791666666666666,0.21428571428571427,0.14482758620689656,42,145,-0.06417112299465241,462,0.1925,0.2711864406779661,0.1141439205955335,59,403,-0.06493506493506493,1103,0.45958333333333334,0.2878787878787879,0.07521697203471553,66,1037,-0.05349048050770626
tissuemnist,MobileNetV3,L60_G60,1,50,,2400,67,0.04666666666666667,6.210533095541448,1.7999173267103756,,,,,,,,,-0.22255195388281934,0.10157342183306828,-0.22108600228880584,0.06929205167875631,3.299980400282499e-05,75,0.03125,0.32142857142857145,0.2765957446808511,28,47,-0.05333333333333334,175,0.07291666666666667,0.32653061224489793,0.24603174603174602,49,126,-0.08571428571428572,386,0.16083333333333333,0.34375,0.16770186335403728,64,322,-0.08290155440414508,949,0.3954166666666667,0.34328358208955223,0.09070294784580499,67,882,-0.06006322444678609
tissuemnist,MobileNetV3,L60_G60,2,50,,2400,67,0.04666666666666667,6.763601764133586,3.8072868207282964,,,,,,,,,-0.17642315470479655,0.11858922497476944,-0.21812840636827893,0.08775543176023276,3.144440115119826e-05,73,0.030416666666666668,0.18518518518518517,0.21739130434782608,27,46,-0.0684931506849315,170,0.07083333333333333,0.20454545454545456,0.24603174603174602,44,126,-0.12941176470588237,376,0.15666666666666668,0.2903225806451613,0.17197452229299362,62,314,-0.09574468085106383,986,0.41083333333333333,0.2835820895522388,0.08705114254624592,67,919,-0.061866125760649086
tissuemnist,MobileNetV3,L60_G60,4,50,,2400,67,0.04666666666666667,5.100771677042549,-0.09766529084887321,,,,,,,,,-0.1869274139444244,0.07752699086616488,0.02082914445442148,0.06038615649117127,0.00010168992910845263,71,0.029583333333333333,0.32,0.17391304347826086,25,46,0.0,163,0.06791666666666667,0.2608695652173913,0.1111111111111111,46,117,-0.006134969325153374,366,0.1525,0.25,0.1111111111111111,60,306,-0.05191256830601093,983,0.40958333333333335,0.26865671641791045,0.07969432314410481,67,916,-0.05595116988809766
tissuemnist,MobileNetV3,L60_G60,3,50,,2400,67,0.04666666666666667,5.653572349612823,2.544507910867221,,,,,,,,,-0.12255753538970823,0.15859037674748278,-0.13700514648366416,0.10502502771411946,0.0001076639875445257,92,0.03833333333333333,0.2222222222222222,0.18461538461538463,27,65,-0.06521739130434782,187,0.07791666666666666,0.21428571428571427,0.14482758620689656,42,145,-0.06417112299465241,462,0.1925,0.2711864406779661,0.1141439205955335,59,403,-0.06493506493506493,1103,0.45958333333333334,0.2878787878787879,0.07521697203471553,66,1037,-0.05349048050770626
tissuemnist,MobileNetV3,L60_G60,1,50,,2400,67,0.04666666666666667,6.210533095541448,1.7999173267103756,,,,,,,,,-0.22255195388281934,0.10157342183306828,-0.22108600228880584,0.06929205167875631,3.299980400282499e-05,75,0.03125,0.32142857142857145,0.2765957446808511,28,47,-0.05333333333333334,175,0.07291666666666667,0.32653061224489793,0.24603174603174602,49,126,-0.08571428571428572,386,0.16083333333333333,0.34375,0.16770186335403728,64,322,-0.08290155440414508,949,0.3954166666666667,0.34328358208955223,0.09070294784580499,67,882,-0.06006322444678609
tissuemnist,MobileNetV3,L60_G60,2,50,,2400,67,0.04666666666666667,6.763601764133586,3.8072868207282964,,,,,,,,,-0.17642315470479655,0.11858922497476944,-0.21812840636827893,0.08775543176023276,3.144440115119826e-05,73,0.030416666666666668,0.18518518518518517,0.21739130434782608,27,46,-0.0684931506849315,170,0.07083333333333333,0.20454545454545456,0.24603174603174602,44,126,-0.12941176470588237,376,0.15666666666666668,0.2903225806451613,0.17197452229299362,62,314,-0.09574468085106383,986,0.41083333333333333,0.2835820895522388,0.08705114254624592,67,919,-0.061866125760649086
aider,MobileNetV2,L40_G40,4,50,,1190,41,0.08571428571428572,1.9313383089424887,11.507681732344022,,,,,,,,,-0.44066861965636084,0.015274713381196469,-0.9603869689359472,0.05228471387567369,0.34243833327931095,16,0.013445378151260505,1.0,1.0,9,7,0.125,31,0.026050420168067228,1.0,1.0,21,10,0.3548387096774194,51,0.04285714285714286,1.0,1.0,29,22,0.13725490196078433,76,0.06386554621848739,1.0,1.0,37,39,-0.02631578947368421
aider,MobileNetV2,L40_G40,3,50,,1190,41,0.08571428571428572,2.0384182840646066,12.222291431203677,,,,,,,,,-0.4453480322845079,0.009524819993054608,-0.9708367085373805,0.05016506088678517,0.2749739305964735,18,0.015126050420168067,1.0,1.0,10,8,0.1111111111111111,34,0.02857142857142857,1.0,1.0,15,19,-0.11764705882352941,52,0.043697478991596636,1.0,1.0,24,28,-0.07692307692307693,77,0.06470588235294118,1.0,1.0,35,42,-0.09090909090909091
aider,MobileNetV2,L40_G40,1,50,,1190,41,0.08571428571428572,2.0435314296252054,13.777111963452125,,,,,,,,,-0.24190866231300417,0.014300593059840681,-0.9485723275658828,0.054632967394420064,0.34737856745813617,15,0.012605042016806723,1.0,1.0,4,11,-0.4666666666666667,38,0.031932773109243695,1.0,1.0,15,23,-0.21052631578947367,59,0.04957983193277311,1.0,1.0,27,32,-0.0847457627118644,78,0.06554621848739496,1.0,1.0,37,41,-0.05128205128205128
aider,MobileNetV2,L40_G40,2,50,,1190,41,0.08571428571428572,2.1686353149403894,13.095206260812986,,,,,,,,,-0.5484222107311612,0.014938464612050839,-0.9547098653750027,0.05217732446728403,0.5263407324124091,13,0.010924369747899159,1.0,1.0,6,7,-0.07692307692307693,18,0.015126050420168067,1.0,1.0,9,9,0.0,39,0.03277310924369748,1.0,1.0,21,18,0.07692307692307693,65,0.0546218487394958,1.0,1.0,37,28,0.13846153846153847
aider,MobileNetV2,L40_G40,4,50,,1190,41,0.08571428571428572,1.9313383089424887,11.507681732344022,,,,,,,,,-0.44066861965636084,0.015274713381196469,-0.9603869689359472,0.05228471387567369,0.34243833327931095,16,0.013445378151260505,1.0,1.0,9,7,0.125,31,0.026050420168067228,1.0,1.0,21,10,0.3548387096774194,51,0.04285714285714286,1.0,1.0,29,22,0.13725490196078433,76,0.06386554621848739,1.0,1.0,37,39,-0.02631578947368421
aider,MobileNetV2,L40_G40,3,50,,1190,41,0.08571428571428572,2.0384182840646066,12.222291431203677,,,,,,,,,-0.4453480322845079,0.009524819993054608,-0.9708367085373805,0.05016506088678517,0.2749739305964735,18,0.015126050420168067,1.0,1.0,10,8,0.1111111111111111,34,0.02857142857142857,1.0,1.0,15,19,-0.11764705882352941,52,0.043697478991596636,1.0,1.0,24,28,-0.07692307692307693,77,0.06470588235294118,1.0,1.0,35,42,-0.09090909090909091
aider,MobileNetV2,L40_G40,1,50,,1190,41,0.08571428571428572,2.0435314296252054,13.777111963452125,,,,,,,,,-0.24190866231300417,0.014300593059840681,-0.9485723275658828,0.054632967394420064,0.34737856745813617,15,0.012605042016806723,1.0,1.0,4,11,-0.4666666666666667,38,0.031932773109243695,1.0,1.0,15,23,-0.21052631578947367,59,0.04957983193277311,1.0,1.0,27,32,-0.0847457627118644,78,0.06554621848739496,1.0,1.0,37,41,-0.05128205128205128
aider,MobileNetV2,L40_G40,2,50,,1190,41,0.08571428571428572,2.1686353149403894,13.095206260812986,,,,,,,,,-0.5484222107311612,0.014938464612050839,-0.9547098653750027,0.05217732446728403,0.5263407324124091,13,0.010924369747899159,1.0,1.0,6,7,-0.07692307692307693,18,0.015126050420168067,1.0,1.0,9,9,0.0,39,0.03277310924369748,1.0,1.0,21,18,0.07692307692307693,65,0.0546218487394958,1.0,1.0,37,28,0.13846153846153847
aider,MobileNetV2,L60_G60,4,50,,1190,61,0.08571428571428572,1.9313383089424887,9.710833048559845,,,,,,,,,-0.44066861965636084,0.015274713381196469,-0.9401903765472008,0.0355422575767648,0.33875972978187835,12,0.010084033613445379,1.0,1.0,5,7,-0.16666666666666666,20,0.01680672268907563,1.0,1.0,10,10,0.0,42,0.03529411764705882,1.0,1.0,23,19,0.09523809523809523,75,0.06302521008403361,1.0,1.0,49,26,0.30666666666666664
aider,MobileNetV2,L60_G60,3,50,,1190,61,0.08571428571428572,2.0384182840646066,11.104139812322117,,,,,,,,,-0.4453480322845079,0.009524819993054608,-0.9554428570714142,0.03338321233433149,0.3409260477941572,14,0.011764705882352941,1.0,1.0,9,5,0.2857142857142857,26,0.021848739495798318,1.0,1.0,18,8,0.38461538461538464,51,0.04285714285714286,1.0,1.0,34,17,0.3333333333333333,75,0.06302521008403361,1.0,1.0,50,25,0.3333333333333333
aider,MobileNetV2,L60_G60,1,50,,1190,61,0.08571428571428572,2.0435314296252054,12.997271535490661,,,,,,,,,-0.24190866231300417,0.014300593059840681,-0.924551126590998,0.03785680752511314,0.46291902321651646,15,0.012605042016806723,1.0,1.0,11,4,0.4666666666666667,31,0.026050420168067228,1.0,1.0,21,10,0.3548387096774194,51,0.04285714285714286,1.0,1.0,35,16,0.37254901960784315,75,0.06302521008403361,1.0,1.0,52,23,0.38666666666666666
aider,MobileNetV2,L60_G60,2,50,,1190,61,0.08571428571428572,2.1686353149403894,10.718020402582766,,,,,,,,,-0.5484222107311612,0.014938464612050839,-0.9315393121875245,0.035437226047322176,0.41219997501741473,7,0.0058823529411764705,1.0,1.0,5,2,0.42857142857142855,11,0.009243697478991597,1.0,1.0,9,2,0.6363636363636364,28,0.023529411764705882,1.0,1.0,19,9,0.35714285714285715,62,0.052100840336134456,1.0,1.0,39,23,0.25806451612903225
aider,MobileNetV2,L60_G60,4,50,,1190,61,0.08571428571428572,1.9313383089424887,9.710833048559845,,,,,,,,,-0.44066861965636084,0.015274713381196469,-0.9401903765472008,0.0355422575767648,0.33875972978187835,12,0.010084033613445379,1.0,1.0,5,7,-0.16666666666666666,20,0.01680672268907563,1.0,1.0,10,10,0.0,42,0.03529411764705882,1.0,1.0,23,19,0.09523809523809523,75,0.06302521008403361,1.0,1.0,49,26,0.30666666666666664
aider,MobileNetV2,L60_G60,3,50,,1190,61,0.08571428571428572,2.0384182840646066,11.104139812322117,,,,,,,,,-0.4453480322845079,0.009524819993054608,-0.9554428570714142,0.03338321233433149,0.3409260477941572,14,0.011764705882352941,1.0,1.0,9,5,0.2857142857142857,26,0.021848739495798318,1.0,1.0,18,8,0.38461538461538464,51,0.04285714285714286,1.0,1.0,34,17,0.3333333333333333,75,0.06302521008403361,1.0,1.0,50,25,0.3333333333333333
aider,MobileNetV2,L60_G60,1,50,,1190,61,0.08571428571428572,2.0435314296252054,12.997271535490661,,,,,,,,,-0.24190866231300417,0.014300593059840681,-0.924551126590998,0.03785680752511314,0.46291902321651646,15,0.012605042016806723,1.0,1.0,11,4,0.4666666666666667,31,0.026050420168067228,1.0,1.0,21,10,0.3548387096774194,51,0.04285714285714286,1.0,1.0,35,16,0.37254901960784315,75,0.06302521008403361,1.0,1.0,52,23,0.38666666666666666
aider,MobileNetV2,L60_G60,2,50,,1190,61,0.08571428571428572,2.1686353149403894,10.718020402582766,,,,,,,,,-0.5484222107311612,0.014938464612050839,-0.9315393121875245,0.035437226047322176,0.41219997501741473,7,0.0058823529411764705,1.0,1.0,5,2,0.42857142857142855,11,0.009243697478991597,1.0,1.0,9,2,0.6363636363636364,28,0.023529411764705882,1.0,1.0,19,9,0.35714285714285715,62,0.052100840336134456,1.0,1.0,39,23,0.25806451612903225
dermmnist,MobileNetV2,L40_G40,4,50,,2003,89,0.11133300049925113,4.086999953745085,4.8413641317892635,,,,,,,,,-0.3812801533433451,0.07637870074438272,-0.45405324982755363,0.06437697208333132,0.01209236359729712,33,0.016475287069395907,0.8333333333333334,0.6,18,15,0.18181818181818182,67,0.03344982526210684,0.7941176470588235,0.5454545454545454,34,33,0.13432835820895522,122,0.06090863704443335,0.8113207547169812,0.4927536231884058,53,69,0.07377049180327869,271,0.13529705441837245,0.8356164383561644,0.40404040404040403,73,198,-0.07011070110701106
dermmnist,MobileNetV2,L40_G40,3,50,,2003,89,0.11133300049925113,4.504966639557045,5.201462085685442,,,,,,,,,-0.3386860332524747,0.10272524898047361,-0.4923844233456784,0.08418625172495846,0.009743659709380166,35,0.017473789316025962,0.7368421052631579,0.75,19,16,0.05714285714285714,76,0.03794308537194209,0.75,0.7,36,40,-0.013157894736842105,157,0.0783824263604593,0.78125,0.5806451612903226,64,93,-0.025477707006369428,372,0.18572141787319021,0.813953488372093,0.36713286713286714,86,286,-0.09408602150537634
dermmnist,MobileNetV2,L40_G40,1,50,,2003,89,0.11133300049925113,4.521458752360022,5.448794340425917,,,,,,,,,-0.41708975700168044,0.07713322361522995,-0.5646548425523442,0.0657229030651216,0.011070089176103859,27,0.01347978032950574,0.5,0.7272727272727273,16,11,0.0,58,0.02895656515227159,0.65625,0.8076923076923077,32,26,0.0,129,0.06440339490763854,0.6730769230769231,0.6493506493506493,52,77,-0.11627906976744186,284,0.1417873190214678,0.7341772151898734,0.4682926829268293,79,205,-0.13380281690140844
dermmnist,MobileNetV2,L40_G40,2,50,,2003,89,0.11133300049925113,3.9782011026420285,5.544176544024214,,,,,,,,,-0.39553655567097884,0.06477583616200831,-0.5314665272212249,0.062154297466885694,0.023987677908594136,31,0.01547678482276585,0.8461538461538461,0.6666666666666666,13,18,-0.03225806451612903,52,0.025961058412381426,0.7391304347826086,0.7241379310344828,23,29,-0.07692307692307693,107,0.05341987019470794,0.7209302325581395,0.59375,43,64,-0.06542056074766354,227,0.11333000499251124,0.7972972972972973,0.47058823529411764,74,153,-0.05726872246696035
dermmnist,MobileNetV2,L40_G40,4,50,,2003,89,0.11133300049925113,4.086999953745085,4.8413641317892635,,,,,,,,,-0.3812801533433451,0.07637870074438272,-0.45405324982755363,0.06437697208333132,0.01209236359729712,33,0.016475287069395907,0.8333333333333334,0.6,18,15,0.18181818181818182,67,0.03344982526210684,0.7941176470588235,0.5454545454545454,34,33,0.13432835820895522,122,0.06090863704443335,0.8113207547169812,0.4927536231884058,53,69,0.07377049180327869,271,0.13529705441837245,0.8356164383561644,0.40404040404040403,73,198,-0.07011070110701106
dermmnist,MobileNetV2,L40_G40,3,50,,2003,89,0.11133300049925113,4.504966639557045,5.201462085685442,,,,,,,,,-0.3386860332524747,0.10272524898047361,-0.4923844233456784,0.08418625172495846,0.009743659709380166,35,0.017473789316025962,0.7368421052631579,0.75,19,16,0.05714285714285714,76,0.03794308537194209,0.75,0.7,36,40,-0.013157894736842105,157,0.0783824263604593,0.78125,0.5806451612903226,64,93,-0.025477707006369428,372,0.18572141787319021,0.813953488372093,0.36713286713286714,86,286,-0.09408602150537634
dermmnist,MobileNetV2,L40_G40,1,50,,2003,89,0.11133300049925113,4.521458752360022,5.448794340425917,,,,,,,,,-0.41708975700168044,0.07713322361522995,-0.5646548425523442,0.0657229030651216,0.011070089176103859,27,0.01347978032950574,0.5,0.7272727272727273,16,11,0.0,58,0.02895656515227159,0.65625,0.8076923076923077,32,26,0.0,129,0.06440339490763854,0.6730769230769231,0.6493506493506493,52,77,-0.11627906976744186,284,0.1417873190214678,0.7341772151898734,0.4682926829268293,79,205,-0.13380281690140844
dermmnist,MobileNetV2,L40_G40,2,50,,2003,89,0.11133300049925113,3.9782011026420285,5.544176544024214,,,,,,,,,-0.39553655567097884,0.06477583616200831,-0.5314665272212249,0.062154297466885694,0.023987677908594136,31,0.01547678482276585,0.8461538461538461,0.6666666666666666,13,18,-0.03225806451612903,52,0.025961058412381426,0.7391304347826086,0.7241379310344828,23,29,-0.07692307692307693,107,0.05341987019470794,0.7209302325581395,0.59375,43,64,-0.06542056074766354,227,0.11333000499251124,0.7972972972972973,0.47058823529411764,74,153,-0.05726872246696035
dermmnist,MobileNetV2,L60_G60,4,50,,2003,134,0.11133300049925113,4.086999953745085,2.0454174987187,,,,,,,,,-0.3812801533433451,0.07637870074438272,-0.34747708907555275,0.051709168559559864,0.0026044224881890004,41,0.020469296055916127,0.5,0.38095238095238093,20,21,0.04878048780487805,85,0.042436345481777334,0.5,0.4339622641509434,32,53,-0.08235294117647059,165,0.08237643534697953,0.6119402985074627,0.3673469387755102,67,98,0.030303030303030304,382,0.1907139291063405,0.6915887850467289,0.2872727272727273,107,275,-0.013089005235602094
dermmnist,MobileNetV2,L60_G60,3,50,,2003,134,0.11133300049925113,4.504966639557045,2.7114802006799703,,,,,,,,,-0.3386860332524747,0.10272524898047361,-0.36092440378813084,0.06953318985141156,0.0017873007389440894,54,0.02695956065901148,0.6785714285714286,0.46153846153846156,28,26,0.12962962962962962,98,0.04892661008487269,0.6744186046511628,0.43636363636363634,43,55,0.05102040816326531,220,0.10983524712930604,0.7051282051282052,0.36619718309859156,78,142,0.013636363636363636,502,0.25062406390414377,0.75,0.22251308900523561,120,382,0.0099601593625498
dermmnist,MobileNetV2,L60_G60,1,50,,2003,134,0.11133300049925113,4.521458752360022,2.070151324177534,,,,,,,,,-0.41708975700168044,0.07713322361522995,-0.390728329752576,0.050753428447829194,0.0010690090397377915,50,0.02496255616575137,0.631578947368421,0.5483870967741935,19,31,-0.1,94,0.046929605591612585,0.7352941176470589,0.45,34,60,-0.02127659574468085,181,0.09036445332001997,0.6721311475409836,0.4083333333333333,61,120,-0.04419889502762431,413,0.20619071392910635,0.7115384615384616,0.2524271844660194,104,309,-0.009685230024213076
dermmnist,MobileNetV2,L60_G60,2,50,,2003,134,0.11133300049925113,3.9782011026420285,2.7374189035318404,,,,,,,,,-0.39553655567097884,0.06477583616200831,-0.41396200523308807,0.04527262713594342,0.0049365026287645905,32,0.01597603594608088,0.5294117647058824,0.5333333333333333,17,15,0.03125,65,0.032451323015476784,0.6666666666666666,0.53125,33,32,0.07692307692307693,142,0.0708936595107339,0.6721311475409836,0.41975308641975306,61,81,0.04929577464788732,303,0.15127309036445333,0.7142857142857143,0.2975609756097561,98,205,0.0297029702970297
dermmnist,MobileNetV2,L60_G60,4,50,,2003,134,0.11133300049925113,4.086999953745085,2.0454174987187,,,,,,,,,-0.3812801533433451,0.07637870074438272,-0.34747708907555275,0.051709168559559864,0.0026044224881890004,41,0.020469296055916127,0.5,0.38095238095238093,20,21,0.04878048780487805,85,0.042436345481777334,0.5,0.4339622641509434,32,53,-0.08235294117647059,165,0.08237643534697953,0.6119402985074627,0.3673469387755102,67,98,0.030303030303030304,382,0.1907139291063405,0.6915887850467289,0.2872727272727273,107,275,-0.013089005235602094
dermmnist,MobileNetV2,L60_G60,3,50,,2003,134,0.11133300049925113,4.504966639557045,2.7114802006799703,,,,,,,,,-0.3386860332524747,0.10272524898047361,-0.36092440378813084,0.06953318985141156,0.0017873007389440894,54,0.02695956065901148,0.6785714285714286,0.46153846153846156,28,26,0.12962962962962962,98,0.04892661008487269,0.6744186046511628,0.43636363636363634,43,55,0.05102040816326531,220,0.10983524712930604,0.7051282051282052,0.36619718309859156,78,142,0.013636363636363636,502,0.25062406390414377,0.75,0.22251308900523561,120,382,0.0099601593625498
