method,dataset,model,cap,seed,warmup,lrc,ceskip,sweep,N,K,base_rate,prec_at_K,mad_m,std_m,theta,Bsz_f0.05,keepTP_f0.05,dropTP_f0.05,purgap_f0.05,bandwidth_norm_f0.05,band_absmarg_norm_f0.05,band_runup_top1_f0.05,band_runup_ndist_f0.05,cut_wTP_f0.05,cut_wMISSED_f0.05,cut_wFPin_f0.05,cut_neff_f0.05,Bsz_f0.10,keepTP_f0.10,dropTP_f0.10,purgap_f0.10,bandwidth_norm_f0.10,band_absmarg_norm_f0.10,band_runup_top1_f0.10,band_runup_ndist_f0.10,cut_wTP_f0.10,cut_wMISSED_f0.10,cut_wFPin_f0.10,cut_neff_f0.10,Bsz_f0.20,keepTP_f0.20,dropTP_f0.20,purgap_f0.20,bandwidth_norm_f0.20,band_absmarg_norm_f0.20,band_runup_top1_f0.20,band_runup_ndist_f0.20,cut_wTP_f0.20,cut_wMISSED_f0.20,cut_wFPin_f0.20,cut_neff_f0.20,inc_wTP,inc_wMISSED,inc_wFPin,inc_neff,inc_neff_frac,sig_wTP_tau1.00,sig_wMISSED_tau1.00,sig_wFPin_tau1.00,sig_neff_tau1.00,sig_nefffrac_tau1.00,sig_wTP_tau0.25,sig_wMISSED_tau0.25,sig_wFPin_tau0.25,sig_neff_tau0.25,sig_nefffrac_tau0.25,sig_wTP_tau0.05,sig_wMISSED_tau0.05,sig_wFPin_tau0.05,sig_neff_tau0.05,sig_nefffrac_tau0.05,path
tralo,tissuemnist,MobileNetV3,L20_G30,4,50,5e-06,True,,2400,51,0.07125,0.5294117647058824,5.915965067472946,8.646688722872879,-1.9988803939352473,111,0.5294117647058824,0.36666666666666664,0.16274509803921572,0.0033188358033362318,0.43868099810723676,0.4144144144144144,4,0.44144144144144143,0.1981981981981982,0.21621621621621623,111.0,171,0.5294117647058824,0.2916666666666667,0.23774509803921567,0.0033188358033362318,0.4587873546714539,0.38011695906432746,5,0.36257309941520466,0.2046783625730994,0.14035087719298245,171.0,291,0.5294117647058824,0.25416666666666665,0.2752450980392157,0.0033188358033362318,0.5948567866777634,0.3642611683848797,5,0.3024054982817869,0.20962199312714777,0.08247422680412371,291.0,0.492597099828311,0.10597075093193939,0.33846179323666503,56.491101181751255,0.02353795882572969,0.4522754159253731,0.11378612950314837,0.34177824255186173,63.95805436323889,0.026649189318016204,0.49637947776738917,0.00028024026799010684,0.5032296321451376,12.40520133817793,0.0051688338909074705,0.3745900639511578,4.78926802276456e-18,0.625409936048842,4.174596298786708,0.0017394151244944614,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_4/config.json
tralo,tissuemnist,MobileNetV3,L20_G30,3,50,5e-06,True,,2400,51,0.07125,0.43137254901960786,4.817139659679951,7.221315821139071,-1.5828414464963405,111,0.43137254901960786,0.2,0.23137254901960785,0.010913232223402817,0.4285231113097798,0.32432432432432434,6,0.3063063063063063,0.10810810810810811,0.26126126126126126,111.0,171,0.43137254901960786,0.15,0.28137254901960784,0.010913232223402817,0.4875146522436483,0.2631578947368421,6,0.23391812865497075,0.10526315789473684,0.1695906432748538,171.0,291,0.43137254901960786,0.16666666666666666,0.26470588235294124,0.010913232223402817,0.6548509682701349,0.24398625429553264,6,0.21305841924398625,0.13745704467353953,0.09965635738831616,291.0,0.33404536556992886,0.07655653063026702,0.40337639051242274,75.3562792379017,0.03139844968245904,0.30446768411221875,0.07788255215140734,0.38618776496162294,84.30201493950146,0.03512583955812561,0.42627460553416424,0.000659626636211589,0.5708226291392021,15.888497975793882,0.0066202074899141174,0.572290178074417,1.2790323271049905e-16,0.42770982192556356,3.4661891620135137,0.0014442454841722973,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_3/config.json
tralo,tissuemnist,MobileNetV3,L20_G30,1,50,5e-06,True,,2400,51,0.07125,0.47058823529411764,4.827495086433526,7.795882813187489,-1.6396394415818636,111,0.47058823529411764,0.25,0.22058823529411764,6.040480563618819e-05,0.3685622496800141,0.2882882882882883,5,0.35135135135135137,0.13513513513513514,0.24324324324324326,111.0,171,0.47058823529411764,0.225,0.24558823529411763,6.040480563618819e-05,0.4564355597492906,0.26900584795321636,6,0.2982456140350877,0.15789473684210525,0.15789473684210525,171.0,291,0.47058823529411764,0.20833333333333334,0.26225490196078427,6.040480563618819e-05,0.6655601685806724,0.23024054982817868,6,0.2542955326460481,0.1718213058419244,0.09278350515463918,291.0,0.4172696329195061,0.09251925057223569,0.37619133650053543,71.54193928553457,0.029809141368972735,0.395890872533117,0.10433226440715618,0.3586904548227656,82.17247426147708,0.03423853094228212,0.5170476789192604,0.00110249326777894,0.4810447084116015,19.70604268900911,0.008210851120420462,0.3331557357024424,1.3936922744983213e-15,0.6668442642975273,2.41583715230247,0.0010065988134593624,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_1/config.json
tralo,tissuemnist,MobileNetV3,L20_G30,2,50,5e-06,True,,2400,51,0.07125,0.5686274509803921,5.817832529998446,9.522635909013765,-1.428160666567779,111,0.5686274509803921,0.18333333333333332,0.3852941176470588,0.003098782312191468,0.33787137586025034,0.3063063063063063,6,0.36036036036036034,0.0990990990990991,0.1981981981981982,111.0,171,0.5686274509803921,0.24166666666666667,0.32696078431372544,0.003098782312191468,0.41049030320465946,0.2631578947368421,6,0.3391812865497076,0.1695906432748538,0.1286549707602339,171.0,291,0.5686274509803921,0.21666666666666667,0.35196078431372546,0.003098782312191468,0.5592302700818026,0.24398625429553264,6,0.27835051546391754,0.17869415807560138,0.07560137457044673,291.0,0.4838389928564407,0.07779130363347984,0.2897383175825427,73.86978147671574,0.030779075615298225,0.45666776100877704,0.08410769250131897,0.2605041312474642,83.00267154231602,0.03458444647596501,0.6361812864156363,0.002510030352540404,0.36058782825847496,19.420606275233364,0.008091919281347235,0.7329577264517131,4.95916537065002e-13,0.26704227354697097,2.545156381153235,0.0010604818254805147,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_2/config.json
danits_lp,tissuemnist,MobileNetV3,L20_G30,4,50,5e-06,,,2400,51,0.07125,0.5490196078431373,5.628250924592283,8.301184764115064,1.5791403363524577,111,0.5490196078431373,0.4166666666666667,0.13235294117647062,0.03949994352171012,0.5053947203879845,0.42342342342342343,5,0.4774774774774775,0.22522522522522523,0.2072072072072072,111.0,171,0.5490196078431373,0.30833333333333335,0.24068627450980395,0.03949994352171012,0.5660495284207361,0.391812865497076,4,0.38011695906432746,0.21637426900584794,0.13450292397660818,171.0,291,0.5490196078431373,0.24583333333333332,0.30318627450980395,0.03949994352171012,0.7234853634056805,0.32989690721649484,6,0.29896907216494845,0.2027491408934708,0.07903780068728522,291.0,0.36022395533177637,0.32605041840187127,0.04282035663946606,142.50382143973275,0.05937659226655531,0.3322693696796024,0.30677306981432195,0.026819624513284904,156.62247333174656,0.06525936388822773,0.4039909968975814,0.40379234550082205,0.00044545863833054096,28.324960204048068,0.011802066751686695,0.4219366450295868,0.42193664502958644,3.1055861941331266e-15,4.639996614469567,0.001933331922695653,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/danits_lp/seed_4/config.json
danits_lp,tissuemnist,MobileNetV3,L20_G30,3,50,5e-06,,,2400,51,0.07125,0.39215686274509803,5.045176342723037,7.706263449171541,2.8464580551645353,111,0.39215686274509803,0.36666666666666664,0.025490196078431393,0.009483707298827604,0.4873734893845218,0.5045045045045045,5,0.3783783783783784,0.1981981981981982,0.27927927927927926,111.0,171,0.39215686274509803,0.23333333333333334,0.1588235294117647,0.009483707298827604,0.5536254691646467,0.4269005847953216,6,0.2807017543859649,0.16374269005847952,0.18128654970760233,171.0,291,0.39215686274509803,0.17083333333333334,0.2213235294117647,0.009483707298827604,0.7391681952316563,0.36082474226804123,6,0.20962199312714777,0.140893470790378,0.10652920962199312,291.0,0.201884126267686,0.19596556411534416,0.01922481582251065,237.92011092421257,0.09913337955175523,0.18211933598985625,0.1770812847064817,0.01183024086838269,257.52601003132213,0.10730250417971755,0.20582473764036222,0.20582314238668675,3.886606907888036e-06,47.230182448752984,0.01967924268698041,0.05548843266746915,0.05548843266746915,0.0,10.620195860257603,0.004425081608440668,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/danits_lp/seed_3/config.json
danits_lp,tissuemnist,MobileNetV3,L20_G30,1,50,5e-06,,,2400,51,0.07125,0.43137254901960786,5.126246522997839,8.270112137793895,5.128490422673921,111,0.43137254901960786,0.36666666666666664,0.06470588235294122,0.025713721050622893,0.39426014280052557,0.3963963963963964,3,0.3963963963963964,0.1981981981981982,0.26126126126126126,111.0,171,0.43137254901960786,0.26666666666666666,0.1647058823529412,0.025713721050622893,0.5178025246922584,0.3333333333333333,3,0.3157894736842105,0.1871345029239766,0.1695906432748538,171.0,291,0.43137254901960786,0.25833333333333336,0.1730392156862745,0.025713721050622893,0.7578065433679586,0.3127147766323024,3,0.28865979381443296,0.21305841924398625,0.09965635738831616,291.0,0.21803772512461317,0.21697965494999638,0.0013840361286531822,305.6417033768888,0.12735070974037033,0.2115107916247435,0.2109013995981083,0.0008937668173078016,321.2924301311101,0.13387184588796255,0.27306116937174546,0.2730611692882807,2.7484815577483837e-10,80.04085117556657,0.03335035465648607,0.2715445896641098,0.2715445896641098,0.0,17.355714044569474,0.007231547518570614,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/danits_lp/seed_1/config.json
danits_lp,tissuemnist,MobileNetV3,L20_G30,2,50,5e-06,,,2400,51,0.07125,0.5294117647058824,5.579800623989181,9.158500810573663,6.184288487441423,111,0.5294117647058824,0.35,0.17941176470588238,0.0049203250357519115,0.46814036806735226,0.3963963963963964,7,0.43243243243243246,0.1891891891891892,0.21621621621621623,111.0,171,0.5294117647058824,0.30833333333333335,0.221078431372549,0.0049203250357519115,0.5970663626257285,0.3216374269005848,7,0.3742690058479532,0.21637426900584794,0.14035087719298245,171.0,291,0.5294117647058824,0.25833333333333336,0.271078431372549,0.0049203250357519115,0.8677736292597371,0.27835051546391754,6,0.30584192439862545,0.21305841924398625,0.08247422680412371,291.0,0.22326307137690027,0.2229535626213999,0.0004820882627137886,254.26185211006066,0.10594243837919194,0.21809932422959316,0.21787325791542567,0.00029188472567960816,268.2360197815774,0.11176500824232391,0.21100028741962099,0.21100028741778545,3.1443428835746123e-12,61.659361421837524,0.0256914005924323,0.11825375190923598,0.11825375190923598,0.0,8.282327849092988,0.0034509699371220786,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/danits_lp/seed_2/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L20_G30,4,50,5e-06,,,2400,51,0.07125,0.6078431372549019,5.62824629341955,8.340670252623127,-2.6913787170093606,111,0.6078431372549019,0.2833333333333333,0.3245098039215686,0.006864096490461332,0.4210155694522637,0.42342342342342343,5,0.43243243243243246,0.15315315315315314,0.18018018018018017,111.0,171,0.6078431372549019,0.225,0.38284313725490193,0.006864096490461332,0.4392120545895772,0.3508771929824561,5,0.3391812865497076,0.15789473684210525,0.11695906432748537,171.0,291,0.6078431372549019,0.19166666666666668,0.41617647058823526,0.006864096490461332,0.5702158760297159,0.3230240549828179,5,0.2646048109965636,0.15807560137457044,0.06872852233676977,291.0,0.5555613841088202,0.053038695686284096,0.30276068220192326,49.48390991202513,0.02061829579667714,0.5248714057687129,0.05868594925207141,0.295942231189798,56.01085110868943,0.023337854628620595,0.5779186077444137,1.3219607668083961e-05,0.4220321476515011,9.959092927510042,0.004149622053129185,0.56800400740997,5.463925134767481e-20,0.43199599259003013,2.7485719607256938,0.0011452383169690392,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_4/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L20_G30,3,50,5e-06,,,2400,51,0.07125,0.4117647058823529,4.822403935849618,7.157572155611232,-2.02180686822832,111,0.4117647058823529,0.2,0.2117647058823529,0.00706735731576081,0.4196770293817376,0.3153153153153153,5,0.2972972972972973,0.10810810810810811,0.2702702702702703,111.0,171,0.4117647058823529,0.15833333333333333,0.2534313725490196,0.00706735731576081,0.4731306755714694,0.27485380116959063,6,0.23391812865497075,0.1111111111111111,0.17543859649122806,171.0,291,0.4117647058823529,0.15,0.2617647058823529,0.00706735731576081,0.6322727387316874,0.24742268041237114,6,0.1958762886597938,0.12371134020618557,0.10309278350515463,291.0,0.3332663827186764,0.05762468215900407,0.45143621351788094,65.285698826194,0.027202374510914163,0.3060593664501517,0.059881674947971156,0.4377300341434188,73.63100275337302,0.030679584480572095,0.4938283546276863,9.864013529013394e-05,0.5055284942766147,13.41741297987205,0.0055905887416133546,0.6636902032751186,9.105005220992633e-20,0.3363097967248813,2.0290043304529157,0.0008454184710220482,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_3/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L20_G30,1,50,5e-06,,,2400,51,0.07125,0.47058823529411764,4.891241528144291,7.770602822494452,-1.4909384897781888,111,0.47058823529411764,0.26666666666666666,0.20392156862745098,0.023342646330391553,0.36597753564166674,0.32432432432432434,5,0.36036036036036034,0.14414414414414414,0.24324324324324326,111.0,171,0.47058823529411764,0.23333333333333334,0.2372549019607843,0.023342646330391553,0.4572977989877464,0.2807017543859649,6,0.30409356725146197,0.16374269005847952,0.15789473684210525,171.0,291,0.47058823529411764,0.20833333333333334,0.26225490196078427,0.023342646330391553,0.6652485772164154,0.24398625429553264,6,0.2542955326460481,0.1718213058419244,0.09278350515463918,291.0,0.41232367401605285,0.09460834616926007,0.3738834852293541,74.08481795795421,0.03086867414914759,0.3925426791719119,0.10612880957301013,0.34924597508296856,84.58160040680583,0.03524233350283577,0.5566839003798401,0.0018543816201303809,0.441062777355816,18.89396410551685,0.007872485043965354,0.6442562307618547,3.532842002376692e-14,0.35574376923813844,5.465288214387235,0.002277203422661348,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_1/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L20_G30,2,50,5e-06,,,2400,51,0.07125,0.5490196078431373,5.975771279306145,9.668469394906435,-1.3631642129407582,111,0.5490196078431373,0.21666666666666667,0.33235294117647063,0.0037366480311340263,0.3251492723540446,0.26126126126126126,6,0.36936936936936937,0.11711711711711711,0.2072072072072072,111.0,171,0.5490196078431373,0.25,0.2990196078431373,0.0037366480311340263,0.39287694859558475,0.25146198830409355,6,0.3391812865497076,0.17543859649122806,0.13450292397660818,171.0,291,0.5490196078431373,0.24166666666666667,0.3073529411764706,0.0037366480311340263,0.5422703851751639,0.2268041237113402,6,0.29553264604810997,0.19931271477663232,0.07903780068728522,291.0,0.4689775164897229,0.09032284846409014,0.31886782981992823,74.14742599626938,0.030894760831778906,0.43565238301176895,0.09829876411009521,0.28871623613509706,84.88137265458026,0.03536723860607511,0.5087987422423179,0.0025058596160162446,0.48918933643142287,19.55482710691461,0.008147844627881087,0.32818680744186096,1.8009088972633144e-12,0.6718131925575782,5.100888367460581,0.0021253701531085754,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_2/config.json
tralo_bounded,tissuemnist,MobileNetV3,L20_G30,4,50,5e-06,True,,2400,51,0.07125,0.5882352941176471,5.659893975715988,8.3615453581736,-2.72697827384861,111,0.5882352941176471,0.26666666666666666,0.3215686274509804,0.0012420748344554795,0.4185980499392549,0.43243243243243246,6,0.4144144144144144,0.14414414414414414,0.1891891891891892,111.0,171,0.5882352941176471,0.25,0.3382352941176471,0.0012420748344554795,0.44644760213918994,0.34502923976608185,5,0.3508771929824561,0.17543859649122806,0.12280701754385964,171.0,291,0.5882352941176471,0.2,0.38823529411764707,0.0012420748344554795,0.5825837369008715,0.29896907216494845,5,0.26804123711340205,0.16494845360824742,0.07216494845360824,291.0,0.5671861281367822,0.0482379704523748,0.3079804936876087,47.18081415997898,0.019658672566657907,0.5260686803811562,0.05699143866634699,0.3142978471435156,55.3170523322789,0.02304877180511621,0.6898118525405786,1.2421661311981374e-05,0.31013915219823,9.270845889008989,0.0038628524537537455,0.9984603608931838,6.769627579197978e-20,0.0015396391068162674,2.2567753932679837,0.0009403230805283266,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_4/config.json
tralo_bounded,tissuemnist,MobileNetV3,L20_G30,3,50,5e-06,True,,2400,51,0.07125,0.4117647058823529,4.800826049421483,7.147235013121045,-1.6940659860271212,111,0.4117647058823529,0.21666666666666667,0.19509803921568625,0.005924230599036705,0.42609987958241025,0.3153153153153153,5,0.3063063063063063,0.11711711711711711,0.2702702702702703,111.0,171,0.4117647058823529,0.15833333333333333,0.2534313725490196,0.005924230599036705,0.490629758363733,0.26900584795321636,6,0.23391812865497075,0.1111111111111111,0.17543859649122806,171.0,291,0.4117647058823529,0.15,0.2617647058823529,0.005924230599036705,0.6583282121578868,0.24742268041237114,6,0.1958762886597938,0.12371134020618557,0.10309278350515463,291.0,0.3282940230942132,0.07043713048451988,0.4296423846927538,71.30195174825363,0.029709146561772346,0.30062083338472984,0.07243497281858333,0.416510997638559,79.74659152962465,0.03322774647067694,0.514308546484282,0.0007564027517308489,0.48386161323707744,14.521138961586065,0.006050474567327527,0.9147544378494852,4.97800793204003e-15,0.08524556215051421,2.313291608625761,0.000963871503594067,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_3/config.json
tralo_bounded,tissuemnist,MobileNetV3,L20_G30,1,50,5e-06,True,,2400,51,0.07125,0.47058823529411764,4.859576674470359,7.76322146823405,-1.5986429974449066,111,0.47058823529411764,0.25,0.22058823529411764,0.02653503581760271,0.3658998643102344,0.2972972972972973,5,0.35135135135135137,0.13513513513513514,0.24324324324324326,111.0,171,0.47058823529411764,0.225,0.24558823529411763,0.02653503581760271,0.4588192356657609,0.27485380116959063,5,0.2982456140350877,0.15789473684210525,0.15789473684210525,171.0,291,0.47058823529411764,0.20416666666666666,0.266421568627451,0.02653503581760271,0.670443158830904,0.24742268041237114,6,0.2508591065292096,0.16838487972508592,0.09278350515463918,291.0,0.41987305177657086,0.08783849726279173,0.3829777005966252,70.78258106372832,0.029492742109886796,0.39850896746499287,0.09962311156249355,0.36187310078003204,81.08617762294027,0.03378590734289178,0.47419049173076905,0.0012079048615963551,0.524412031268835,18.82884853683484,0.007845353557014517,0.4260398987314756,5.908024007050233e-15,0.5739601012685231,3.800630140162285,0.0015835958917342853,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_1/config.json
tralo_bounded,tissuemnist,MobileNetV3,L20_G30,2,50,5e-06,True,,2400,51,0.07125,0.5686274509803921,6.059156863993879,9.725673086477391,-1.5640295521480323,111,0.5686274509803921,0.18333333333333332,0.3852941176470588,0.016557187528288858,0.3190899643285279,0.26126126126126126,6,0.36036036036036034,0.0990990990990991,0.1981981981981982,111.0,171,0.5686274509803921,0.23333333333333334,0.3352941176470588,0.016557187528288858,0.3840849012361323,0.25146198830409355,6,0.3333333333333333,0.16374269005847952,0.1286549707602339,171.0,291,0.5686274509803921,0.23333333333333334,0.3352941176470588,0.016557187528288858,0.5292833531735226,0.2268041237113402,6,0.2920962199312715,0.19243986254295534,0.07560137457044673,291.0,0.47234370445232715,0.07198321399707541,0.32570044523898306,70.23345744390797,0.02926394060162832,0.4398741245805584,0.0771770922390345,0.2986356016124349,80.40217249482998,0.03350090520617916,0.4437746775318185,0.0007813660589373885,0.554546271305172,19.245169467266507,0.008018820611361045,0.21655349167324556,8.3612828016529e-15,0.7834465083267093,2.4505353275884176,0.001021056386495174,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_2/config.json
heuristic,tissuemnist,MobileNetV3,L20_G30,4,50,5e-06,,,2400,51,0.07125,0.5490196078431373,5.628250924592283,8.301184764115064,1.5791403363524577,111,0.5490196078431373,0.4166666666666667,0.13235294117647062,0.03949994352171012,0.5053947203879845,0.42342342342342343,5,0.4774774774774775,0.22522522522522523,0.2072072072072072,111.0,171,0.5490196078431373,0.30833333333333335,0.24068627450980395,0.03949994352171012,0.5660495284207361,0.391812865497076,4,0.38011695906432746,0.21637426900584794,0.13450292397660818,171.0,291,0.5490196078431373,0.24583333333333332,0.30318627450980395,0.03949994352171012,0.7234853634056805,0.32989690721649484,6,0.29896907216494845,0.2027491408934708,0.07903780068728522,291.0,0.36022395533177637,0.32605041840187127,0.04282035663946606,142.50382143973275,0.05937659226655531,0.3322693696796024,0.30677306981432195,0.026819624513284904,156.62247333174656,0.06525936388822773,0.4039909968975814,0.40379234550082205,0.00044545863833054096,28.324960204048068,0.011802066751686695,0.4219366450295868,0.42193664502958644,3.1055861941331266e-15,4.639996614469567,0.001933331922695653,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_4/config.json
heuristic,tissuemnist,MobileNetV3,L20_G30,3,50,5e-06,,,2400,51,0.07125,0.39215686274509803,5.045176342723037,7.706263449171541,2.8464580551645353,111,0.39215686274509803,0.36666666666666664,0.025490196078431393,0.009483707298827604,0.4873734893845218,0.5045045045045045,5,0.3783783783783784,0.1981981981981982,0.27927927927927926,111.0,171,0.39215686274509803,0.23333333333333334,0.1588235294117647,0.009483707298827604,0.5536254691646467,0.4269005847953216,6,0.2807017543859649,0.16374269005847952,0.18128654970760233,171.0,291,0.39215686274509803,0.17083333333333334,0.2213235294117647,0.009483707298827604,0.7391681952316563,0.36082474226804123,6,0.20962199312714777,0.140893470790378,0.10652920962199312,291.0,0.201884126267686,0.19596556411534416,0.01922481582251065,237.92011092421257,0.09913337955175523,0.18211933598985625,0.1770812847064817,0.01183024086838269,257.52601003132213,0.10730250417971755,0.20582473764036222,0.20582314238668675,3.886606907888036e-06,47.230182448752984,0.01967924268698041,0.05548843266746915,0.05548843266746915,0.0,10.620195860257603,0.004425081608440668,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_3/config.json
heuristic,tissuemnist,MobileNetV3,L20_G30,1,50,5e-06,,,2400,51,0.07125,0.43137254901960786,5.126246522997839,8.270112137793895,5.128490422673921,111,0.43137254901960786,0.36666666666666664,0.06470588235294122,0.025713721050622893,0.39426014280052557,0.3963963963963964,3,0.3963963963963964,0.1981981981981982,0.26126126126126126,111.0,171,0.43137254901960786,0.26666666666666666,0.1647058823529412,0.025713721050622893,0.5178025246922584,0.3333333333333333,3,0.3157894736842105,0.1871345029239766,0.1695906432748538,171.0,291,0.43137254901960786,0.25833333333333336,0.1730392156862745,0.025713721050622893,0.7578065433679586,0.3127147766323024,3,0.28865979381443296,0.21305841924398625,0.09965635738831616,291.0,0.21803772512461317,0.21697965494999638,0.0013840361286531822,305.6417033768888,0.12735070974037033,0.2115107916247435,0.2109013995981083,0.0008937668173078016,321.2924301311101,0.13387184588796255,0.27306116937174546,0.2730611692882807,2.7484815577483837e-10,80.04085117556657,0.03335035465648607,0.2715445896641098,0.2715445896641098,0.0,17.355714044569474,0.007231547518570614,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_1/config.json
heuristic,tissuemnist,MobileNetV3,L20_G30,2,50,5e-06,,,2400,51,0.07125,0.5294117647058824,5.579800623989181,9.158500810573663,6.184288487441423,111,0.5294117647058824,0.35,0.17941176470588238,0.0049203250357519115,0.46814036806735226,0.3963963963963964,7,0.43243243243243246,0.1891891891891892,0.21621621621621623,111.0,171,0.5294117647058824,0.30833333333333335,0.221078431372549,0.0049203250357519115,0.5970663626257285,0.3216374269005848,7,0.3742690058479532,0.21637426900584794,0.14035087719298245,171.0,291,0.5294117647058824,0.25833333333333336,0.271078431372549,0.0049203250357519115,0.8677736292597371,0.27835051546391754,6,0.30584192439862545,0.21305841924398625,0.08247422680412371,291.0,0.22326307137690027,0.2229535626213999,0.0004820882627137886,254.26185211006066,0.10594243837919194,0.21809932422959316,0.21787325791542567,0.00029188472567960816,268.2360197815774,0.11176500824232391,0.21100028741962099,0.21100028741778545,3.1443428835746123e-12,61.659361421837524,0.0256914005924323,0.11825375190923598,0.11825375190923598,0.0,8.282327849092988,0.0034509699371220786,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_2/config.json
hounie_rcl,tissuemnist,MobileNetV3,L20_G50,4,50,5e-06,,,2400,86,0.07125,0.4883720930232558,5.599207375868733,8.291012282705282,-4.159012093425353,120,0.4,0.25,0.15000000000000002,0.010920374309637977,0.19504431213707066,0.38333333333333336,5,0.325,0.125,0.3,120.0,206,0.4883720930232558,0.18333333333333332,0.30503875968992245,0.010920374309637977,0.38767733468527404,0.34951456310679613,5,0.3106796116504854,0.10679611650485436,0.21359223300970873,206.0,326,0.4883720930232558,0.16666666666666666,0.32170542635658916,0.010920374309637977,0.4643238026077368,0.3343558282208589,5,0.25153374233128833,0.12269938650306748,0.13496932515337423,326.0,0.5574106588700324,0.016987422315746667,0.37863799759419636,48.96653122295166,0.020402721342896526,0.5255340329152797,0.019426727417252192,0.3980717100826096,55.47701213202234,0.023115421721675973,0.6001056141190119,9.76320701874288e-08,0.39989404658864675,9.626043926048638,0.004010851635853599,0.6868228185952382,7.572501343504573e-20,0.31317718140476164,3.761488265759703,0.0015672867773998762,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/hounie_rcl/seed_4/config.json
hounie_rcl,tissuemnist,MobileNetV3,L20_G50,3,50,5e-06,,,2400,86,0.07125,0.3488372093023256,4.8395676810005925,7.18848350536192,-3.141121805396021,120,0.26666666666666666,0.11666666666666667,0.15,0.02181823505315651,0.22566385450240364,0.2833333333333333,6,0.19166666666666668,0.058333333333333334,0.36666666666666664,120.0,206,0.3488372093023256,0.13333333333333333,0.21550387596899226,0.02181823505315651,0.4194266349412677,0.27184466019417475,6,0.22330097087378642,0.07766990291262135,0.27184466019417475,206.0,326,0.3488372093023256,0.1375,0.21133720930232558,0.02181823505315651,0.5104114192436933,0.24846625766871167,6,0.19325153374233128,0.10122699386503067,0.17177914110429449,326.0,0.3279889255445868,0.02056929787580314,0.5588428222461134,73.87935767418148,0.030783065697575617,0.3002081913759148,0.02063408441423432,0.5664511772148083,82.96131222394251,0.034567213426642714,0.45909188364691866,2.0403470970523172e-06,0.5408970083066432,15.482785246399581,0.006451160519333159,0.7253853267431497,3.566927772609735e-19,0.27461467325685024,3.8421314510675373,0.001600888104611474,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/hounie_rcl/seed_3/config.json
hounie_rcl,tissuemnist,MobileNetV3,L20_G50,1,50,5e-06,,,2400,86,0.07125,0.4069767441860465,4.855185595736723,7.715065472088885,-3.155053888797377,120,0.35,0.16666666666666666,0.18333333333333332,0.004553400904008323,0.2267120040776308,0.2833333333333333,5,0.25833333333333336,0.08333333333333333,0.325,120.0,206,0.4069767441860465,0.19166666666666668,0.21531007751937983,0.004553400904008323,0.4108417133678308,0.27184466019417475,6,0.2815533980582524,0.11165048543689321,0.24757281553398058,206.0,326,0.4069767441860465,0.1875,0.2194767441860465,0.004553400904008323,0.5514618273496116,0.2361963190184049,6,0.24539877300613497,0.13803680981595093,0.15644171779141106,326.0,0.4344292620296521,0.01856027241198804,0.48584418798421725,66.74877179797474,0.027811988249156143,0.4140861418541184,0.020181478778161427,0.4927083810190469,76.39849480955297,0.03183270617064707,0.4632893902396865,5.292898164865411e-07,0.5367061322469077,18.08131448560173,0.0075338810356673875,0.1934324902450075,2.442257160864424e-19,0.8065675097549925,4.861469514280799,0.0020256122976169996,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/hounie_rcl/seed_1/config.json
