exp_category,exp_path,model_name,constraint_local,constraint_global,learning_rate,batch_size,epochs,warmup_epochs,lambda_global_init,lambda_local_init,lambda_step,lambda_strategy,constraint_threshold,convergence_window,convergence_required,hidden_dims,dropout,status,used_cached_model,training_time,accuracy,precision_macro,recall_macro,f1_macro,precision_dropout,recall_dropout,f1_dropout,precision_enrolled,recall_enrolled,f1_enrolled,precision_graduate,recall_graduate,f1_graduate
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,94.2676854133606,0.681,0.5291,0.528,0.496,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,92.61618614196777,0.6652,0.6047,0.5082,0.4789,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,94.2420392036438,0.69,0.5921,0.5405,0.5232,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,106.86530780792236,0.6946,0.5519,0.5438,0.5094,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,903.0065219402313,0.552,0.65,0.39,0.3307,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,1123.6783328056335,0.5543,0.4765,0.3905,0.3305,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,1091.235209941864,0.5543,0.465,0.3897,0.3272,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,1119.9455995559692,0.5362,0.4894,0.3717,0.2996,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,481.53295373916626,0.5837,0.4923,0.421,0.3746,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,603.3840594291687,0.5701,0.5302,0.4098,0.3617,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,669.668172121048,0.5611,0.6455,0.3994,0.3453,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,663.7671670913696,0.5701,0.6185,0.4117,0.3672,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,163.82755827903748,0.5792,0.6159,0.4201,0.3767,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,159.99091291427612,0.586,0.6901,0.4346,0.4068,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,203.60408878326416,0.6335,0.6113,0.4793,0.4596,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,171.87791466712952,0.6674,0.573,0.5125,0.4904,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,124.34960198402405,0.638,0.6623,0.4923,0.4845,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,144.83358812332153,0.6041,0.6474,0.4553,0.4361,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,126.19584274291992,0.6652,0.6686,0.513,0.4964,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,112.30388689041138,0.6403,0.4841,0.4797,0.4443,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,140.14564490318298,0.7262,0.6874,0.6033,0.6125,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,207.20743441581726,0.69,0.6282,0.5536,0.5526,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,185.56774520874023,0.7217,0.6627,0.5923,0.5975,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,TabularResNet,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,167.86042594909668,0.7104,0.6527,0.5793,0.5808,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,270.1437134742737,0.7217,0.6442,0.5919,0.5934,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,127.4338014125824,0.7217,0.6798,0.6086,0.6206,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,181.13630533218384,0.7217,0.6656,0.5948,0.5997,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,TabularResNet,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,227.972496509552,0.7059,0.659,0.5665,0.5651,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,71.60888886451721,0.733,0.7037,0.6259,0.6413,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,68.49320554733276,0.7217,0.6834,0.6086,0.621,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,68.17852878570557,0.7398,0.7141,0.6319,0.648,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,TabularResNet,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,47.45884919166565,0.7466,0.7285,0.6512,0.6695,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,False,46.17450976371765,0.7353,0.7076,0.6308,0.6467,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,False,39.00871515274048,0.7353,0.6919,0.6299,0.6429,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,False,51.218700647354126,0.7308,0.6787,0.6188,0.6296,,,,,,,,,
our_approach,results/our_approach/TabularResNet/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_transfer,TabularResNet,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,False,44.31486940383911,0.7421,0.7135,0.6416,0.6577,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_balanced,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6498,0.4683,0.4567,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_combined,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6018,0.6211,0.4583,0.4426,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_linear,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6505,0.4672,0.4563,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_transfer,BasicNN,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6131,0.6783,0.4757,0.4693,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.5805,0.4497,0.4258,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6109,0.6644,0.4715,0.4628,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6195,0.4579,0.4419,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6109,0.6835,0.476,0.471,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6109,0.6149,0.4686,0.4566,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6154,0.6348,0.4734,0.4626,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.616,0.4588,0.443,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.5,0.3,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6312,0.6854,0.5007,0.5044,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6063,0.655,0.4686,0.4585,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6566,0.4691,0.4592,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6072,0.456,0.4387,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.5_0.3/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.5,0.3,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6086,0.6628,0.471,0.4621,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_balanced,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.6833,0.6698,0.5426,0.5388,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_combined,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.6493,0.6345,0.503,0.4931,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_linear,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6267,0.6964,0.486,0.4811,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_5e-05_lambda_transfer,BasicNN,0.8,0.2,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.586,0.6508,0.44,0.4173,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5724,0.6219,0.4241,0.3927,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5995,0.6912,0.4579,0.4445,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5814,0.667,0.4372,0.4139,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.8,0.2,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5656,0.626,0.417,0.3819,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5814,0.6157,0.4351,0.4109,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5747,0.7026,0.431,0.4067,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5792,0.636,0.4328,0.4084,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.8,0.2,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5837,0.6963,0.4414,0.4212,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.6918,0.4344,0.4104,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.683,0.4306,0.4044,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.5724,0.6996,0.4305,0.4058,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.8_0.2/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.8,0.2,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.6991,0.4346,0.4083,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_balanced,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.733,0.661,0.6326,0.64,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_combined,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6625,0.6358,0.6424,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_linear,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.6888,0.6576,0.6668,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_5e-05_lambda_transfer,BasicNN,0.9,0.8,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7308,0.6621,0.633,0.6408,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_balanced,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7376,0.6843,0.6502,0.6603,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_combined,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.6899,0.6567,0.6663,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_linear,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7398,0.6832,0.6499,0.6595,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0001_lambda_transfer,BasicNN,0.9,0.8,0.0001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7285,0.6534,0.6271,0.6336,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_balanced,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7466,0.6853,0.6536,0.6624,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_combined,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.694,0.6595,0.6696,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_linear,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.7004,0.664,0.675,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.0005_lambda_transfer,BasicNN,0.9,0.8,0.0005,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7398,0.6816,0.649,0.6583,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_balanced,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.7511,0.7033,0.6664,0.6776,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_combined,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.7557,0.7075,0.6702,0.6816,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_linear,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.7489,0.7027,0.6659,0.6771,,,,,,,,,
saturated_approach,results/saturated_approach/BasicNN/constraint_0.9_0.8/lr_lambda_test/lr_0.001_lambda_transfer,BasicNN,0.9,0.8,0.001,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.7443,0.6978,0.661,0.6723,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_balanced,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5973,0.6316,0.4591,0.4461,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_combined,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,combined,0.02,,,"[128, 64]",0.3,completed,,,0.5769,0.5311,0.4286,0.3994,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_linear,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,linear,0.02,,,"[128, 64]",0.3,completed,,,0.6041,0.6231,0.4632,0.452,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_5e-05_lambda_transfer,FTTransformer,0.5,0.3,5e-05,64,1000,50,0.1,0.1,0.005,transfer,0.02,,,"[128, 64]",0.3,completed,,,0.6063,0.6246,0.4657,0.4537,,,,,,,,,
saturated_approach,results/saturated_approach/FTTransformer/constraint_0.5_0.3/lr_lambda_test/lr_0.0001_lambda_balanced,FTTransformer,0.5,0.3,0.0001,64,1000,50,0.1,0.1,0.005,balanced,0.02,,,"[128, 64]",0.3,completed,,,0.5837,0.582,0.4429,0.4236,,,,,,,,,
