Epoch,Train_Acc,L_CE,L_Global,L_Local,L_KL,Lambda_Global,Lambda_Local,Global_Satisfied,Local_Satisfied,Limit_Class0,Hard_Class0,Soft_Class0,Limit_Class1,Hard_Class1,Soft_Class1,Limit_Class2,Hard_Class2,Soft_Class2,Limit_Class3,Hard_Class3,Soft_Class3,Limit_Class4,Hard_Class4,Soft_Class4,Limit_Class5,Hard_Class5,Soft_Class5,Limit_Class6,Hard_Class6,Soft_Class6,Limit_Class7,Hard_Class7,Soft_Class7,Limit_Class8,Hard_Class8,Soft_Class8,Limit_Class9,Hard_Class9,Soft_Class9,Group0_Hard_Class4,Group0_Soft_Class4,Group0_Limit_Class4,Group1_Hard_Class4,Group1_Soft_Class4,Group1_Limit_Class4
357,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
358,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
359,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
360,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
361,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
362,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
363,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
364,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
365,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
366,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
367,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
368,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
369,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
370,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
371,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
372,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
373,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
374,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
375,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
376,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
377,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
378,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
379,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
380,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
381,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
382,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
383,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
384,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
385,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
386,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
387,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
388,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
389,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
390,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
391,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
392,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
393,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
394,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
395,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
396,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
397,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
398,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
399,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
400,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
401,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
402,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
403,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
404,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
405,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
406,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
407,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
408,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
409,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
410,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
411,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
412,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
413,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
414,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
415,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
416,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
417,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
418,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
419,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
420,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
421,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
422,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
423,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
424,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
425,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
426,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
427,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
428,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
429,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
430,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
431,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
432,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
433,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
434,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
435,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
436,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
437,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
438,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
439,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
440,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
441,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
442,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
443,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
444,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
445,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
446,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
447,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
448,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
449,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
450,1.0000,0.000000,0.000000,0.000000,0.000000,0.10,0.10,1,1,inf,267,265.93,inf,265,266.06,inf,245,243.90,inf,229,229.58,111,109,108.34,inf,180,179.82,inf,279,282.34,inf,345,342.69,inf,211,212.13,inf,270,269.20,52,53.01,54,57,55.33,58
