alpha_kl,d_acc,d_f1c,d_f1u,d_flips,d_macro,d_pre_c,d_rec_c,data_dir,dataset,ds_cls_prev,ds_imbalance,ds_n_classes,ds_n_test,ds_n_train,lr,model,model_params,n_classes,ph_acc,ph_brier,ph_conf_gap,ph_ece,ph_f1c,ph_f1u,ph_f1u_std,ph_macro,ph_mean_entropy,ph_pct_high,ph_pre_c,ph_rec_c,ph_sup_c,ph_warmup_train_acc,pretrained,rho_target,sweep,tight,tight_pct,tr_flips,tr_macro,tr_sat_epoch,warmup_eps
0.0,0.0041999999999999815,-0.006799999999999973,0.005685714285714238,0.0,0.0040999999999999925,-0.006500000000000006,-0.005899999999999989,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5058,0.84,0.0886,0.3768,0.312,0.3955571428571429,0.17195317350241324,0.3851,0.1482,0.7592,0.4937,0.2281,171.0,,True,100.0,g2_asym_tissue_aider,L70_G50,70,0.0,0.3892,64,50
0.0,0.005800000000000027,0.02059999999999995,0.00904285714285713,-19.0,0.01050000000000001,0.025000000000000022,0.017600000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.51,0.8517,0.0779,0.3945,0.4055,0.37302857142857143,0.19436845507059677,0.3771,0.1234,0.8029,0.4917,0.345,171.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,20.0,0.3876,51,50
0.0,-0.0050000000000000044,-0.006900000000000017,-0.00012857142857142234,-21.0,-0.0010000000000000009,-0.008400000000000019,-0.005900000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4975,0.8741,0.0759,0.3995,0.2818,0.3666285714285714,0.2077729235369759,0.356,0.1315,0.7921,0.3417,0.2398,171.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,7.0,0.355,51,50
0.0,-0.0009000000000000119,0.0,9.999999999993348e-05,-7.0,9.999999999998899e-05,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5088,0.8356,0.0843,0.3769,0.3299,0.38288571428571433,0.19317381831302258,0.3763,0.1441,0.7658,0.4,0.2807,171.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,7.0,0.3764,61,50
0.0,0.011199999999999988,0.006899999999999962,0.0028714285714284693,-5.0,0.003400000000000014,0.008299999999999974,0.005800000000000027,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5038,0.8359,0.0967,0.3771,0.3436,0.39861428571428575,0.16472485655585484,0.3917,0.1515,0.7558,0.4167,0.2924,171.0,,True,100.0,g2_asym_tissue_aider,L70_G80,70,5.0,0.3951,60,50
0.0,0.00039999999999995595,0.007800000000000029,-0.0032571428571428473,-5.0,-0.0018000000000000238,0.011699999999999933,0.005900000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5096,0.8542,0.0741,0.3939,0.3424,0.3784428571428572,0.19361069817801804,0.3739,0.1209,0.8096,0.5116,0.2573,171.0,,True,100.0,g2_asym_tissue_aider,L50_G80,50,12.0,0.3721,58,50
0.0,0.007099999999999995,0.015600000000000003,0.00507142857142856,-10.0,0.006300000000000028,0.023300000000000043,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4979,0.8755,0.07,0.3996,0.2646,0.36545714285714287,0.20822490489950565,0.3529,0.1286,0.7967,0.3953,0.1988,171.0,,True,100.0,g2_asym_tissue_aider,L50_G80,50,5.0,0.3592,55,50
0.0,-0.0029000000000000137,0.038900000000000046,-0.004128571428571537,-2.0,0.0013000000000000234,0.05820000000000003,0.029200000000000004,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5054,0.8377,0.0875,0.38,0.2568,0.3816285714285715,0.1954083030425247,0.366,0.1421,0.7642,0.3837,0.193,171.0,,True,100.0,g2_asym_tissue_aider,L50_G80,50,3.0,0.3673,64,50
0.0,0.0046000000000000485,0.015499999999999958,0.005028571428571382,-4.0,0.006400000000000017,0.023299999999999987,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.505,0.8403,0.0891,0.3772,0.3113,0.39512857142857144,0.17129184547587376,0.3846,0.1483,0.7588,0.4651,0.2339,171.0,,True,100.0,g2_asym_tissue_aider,L50_G80,50,3.0,0.391,64,50
0.0,-0.0008000000000000229,0.0015000000000000013,-9.999999999998899e-05,0.0,9.999999999998899e-05,-0.05870000000000003,0.017600000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5083,0.8517,0.0779,0.3945,0.3492,0.37534285714285714,0.1951495240442412,0.3721,0.1234,0.8029,0.5432,0.2573,171.0,,True,100.0,g2_asym_tissue_aider,L80_G70,80,0.0,0.3722,51,50
0.0,-0.0016999999999999793,-0.003699999999999981,0.00015714285714280019,0.0,-0.00040000000000001146,-0.03209999999999996,0.005900000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4971,0.8741,0.0759,0.3995,0.2738,0.3649857142857143,0.20774235711278408,0.3536,0.1315,0.7921,0.3913,0.2105,171.0,,True,100.0,g2_asym_tissue_aider,L80_G70,80,0.0,0.3532,51,50
0.0,0.0017000000000000348,-0.0011999999999999789,-0.002657142857142858,0.0,-0.0025000000000000022,-0.003400000000000014,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5083,0.8352,0.0829,0.376,0.3322,0.38242857142857145,0.19249799044803195,0.3762,0.1449,0.7646,0.4068,0.2807,171.0,,True,100.0,g2_asym_tissue_aider,L80_G70,80,0.0,0.3737,61,50
0.0,0.015000000000000013,0.022799999999999987,0.010328571428571465,0.0,0.011900000000000022,0.019299999999999984,0.023400000000000032,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5033,0.8356,0.0937,0.3755,0.3415,0.3996,0.16523054888765057,0.3923,0.1523,0.7558,0.4224,0.2865,171.0,,True,100.0,g2_asym_tissue_aider,L80_G70,80,0.0,0.4042,60,50
0.0,-0.0008000000000000229,-0.006700000000000039,0.0016857142857142904,0.0,0.0007000000000000339,-0.03159999999999996,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5079,0.852,0.0787,0.3946,0.3426,0.3753,0.19552459837940744,0.3712,0.1232,0.8029,0.5375,0.2515,171.0,,True,100.0,g2_asym_tissue_aider,L80_G50,80,0.0,0.3719,51,50
0.0,0.003699999999999981,0.007599999999999996,0.004100000000000048,0.0,0.004500000000000004,-0.01629999999999998,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4975,0.875,0.0745,0.401,0.2591,0.3654428571428571,0.207510914392079,0.3522,0.1294,0.7937,0.4211,0.1871,171.0,,True,100.0,g2_asym_tissue_aider,L80_G50,80,0.0,0.3567,52,50
0.0,-0.0020999999999999908,0.010499999999999954,-0.006271428571428539,0.0,-0.0041999999999999815,-0.00040000000000001146,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5075,0.8378,0.0856,0.3787,0.2619,0.3847285714285714,0.19453269805419576,0.3694,0.1421,0.7642,0.4074,0.193,171.0,,True,100.0,g2_asym_tissue_aider,L80_G50,80,0.0,0.3652,64,50
0.0,-0.0007999999999999119,-0.019299999999999984,-0.0022714285714285354,0.0,-0.004400000000000015,-0.013700000000000045,-0.017600000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5054,0.8402,0.0891,0.3772,0.312,0.3953285714285714,0.1713451296926404,0.3849,0.1483,0.7596,0.4937,0.2281,171.0,,True,100.0,g2_asym_tissue_aider,L80_G50,80,0.0,0.3805,64,50
0.0,0.00039999999999995595,0.015600000000000003,-0.0027142857142857246,-6.0,-0.00040000000000001146,0.023299999999999987,0.011700000000000044,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5096,0.8542,0.0741,0.3939,0.3424,0.3784428571428572,0.19361069817801804,0.3739,0.1209,0.8096,0.5116,0.2573,171.0,,True,100.0,g2_asym_tissue_aider,L50_G70,50,11.0,0.3735,57,50
0.0,0.007900000000000018,0.015600000000000003,0.00752857142857144,-11.0,0.008500000000000008,0.023300000000000043,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4979,0.8755,0.07,0.3996,0.2646,0.36545714285714287,0.20822490489950565,0.3529,0.1286,0.7967,0.3953,0.1988,171.0,,True,100.0,g2_asym_tissue_aider,L50_G70,50,4.0,0.3614,56,50
0.0,-0.0011999999999999789,0.03889999999999999,0.0015714285714286125,-5.0,0.006199999999999983,0.05820000000000003,0.029299999999999993,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5079,0.8376,0.084,0.3779,0.2646,0.38254285714285713,0.19589455514305104,0.3678,0.1421,0.7612,0.3953,0.1988,171.0,,True,100.0,g2_asym_tissue_aider,L50_G70,50,0.0,0.374,64,50
0.0,0.0045999999999999375,0.0,0.0053857142857142715,0.0,0.0047000000000000375,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5058,0.84,0.0909,0.378,0.3268,0.39525714285714286,0.17072960959317146,0.3867,0.1483,0.7588,0.4884,0.2456,171.0,,True,100.0,g2_asym_tissue_aider,L50_G70,50,6.0,0.3914,64,50
0.0,-0.007099999999999995,0.009799999999999975,-0.012471428571428522,-2.0,-0.009699999999999986,0.02939999999999998,0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.51,0.869,0.0727,0.4014,0.2146,0.38294285714285714,0.19329971441219654,0.3619,0.1111,0.8204,0.6471,0.1287,171.0,,True,100.0,g2_asym_tissue_aider,L20_G70,20,7.0,0.3522,71,50
0.0,-0.0012999999999999678,-0.009800000000000003,-0.00244285714285708,2.0,-0.0033999999999999586,-0.02939999999999998,-0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4967,0.888,0.0691,0.4082,0.1659,0.36817142857142854,0.1990218201553769,0.3429,0.1217,0.8075,0.5,0.0994,171.0,,True,100.0,g2_asym_tissue_aider,L20_G70,20,11.0,0.3395,64,50
0.0,0.0,-0.009700000000000014,0.0004285714285714448,3.0,-0.0007999999999999674,-0.02939999999999998,-0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5067,0.8493,0.0855,0.388,0.1756,0.3765428571428572,0.20364396001104376,0.3514,0.1341,0.7817,0.5294,0.1053,171.0,,True,100.0,g2_asym_tissue_aider,L20_G70,20,12.0,0.3506,70,50
0.0,-0.006300000000000028,0.009699999999999986,-0.00017142857142865564,-1.0,0.0010000000000000009,0.02939999999999998,0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4988,0.8579,0.0904,0.3889,0.1854,0.3830857142857143,0.18528671549459638,0.3584,0.1423,0.7633,0.5588,0.1111,171.0,,True,100.0,g2_asym_tissue_aider,L20_G70,20,3.0,0.3594,74,50
0.0,0.0029000000000000137,0.008899999999999991,0.0019000000000000683,0.0,0.0028000000000000247,0.01100000000000001,0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5054,0.8663,0.0786,0.4039,0.198,0.37621428571428567,0.19385012936044488,0.3539,0.1125,0.82,0.6452,0.117,171.0,,True,100.0,g2_asym_tissue_aider,L70_G20,70,0.0,0.3567,66,50
0.0,-0.0038000000000000256,-0.010099999999999998,-0.00372857142857147,0.0,-0.004500000000000004,-0.035699999999999954,-0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4988,0.8862,0.0647,0.4061,0.1508,0.37,0.19988262984633187,0.3426,0.1223,0.8033,0.5357,0.0877,171.0,,True,100.0,g2_asym_tissue_aider,L70_G20,70,0.0,0.3381,63,50
0.0,0.0011999999999999789,0.0257,0.006957142857142884,0.0,0.00940000000000002,-0.0039000000000000146,0.017600000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5042,0.8492,0.0862,0.3884,0.1327,0.37458571428571424,0.20358526770002244,0.3443,0.1342,0.7812,0.52,0.076,171.0,,True,100.0,g2_asym_tissue_aider,L70_G20,70,0.0,0.3537,69,50
0.0,0.0013000000000000234,-0.001600000000000018,0.008500000000000008,0.0,0.00720000000000004,-0.033299999999999996,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4975,0.8579,0.0907,0.3892,0.1592,0.3818142857142857,0.1856705948606789,0.354,0.142,0.7646,0.5333,0.0936,171.0,,True,100.0,g2_asym_tissue_aider,L70_G20,70,0.0,0.3612,75,50
0.0,0.0032999999999999696,0.031200000000000006,0.0013000000000000234,0.0,0.0050000000000000044,0.030100000000000016,0.023400000000000004,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5067,0.8609,0.0771,0.4012,0.2661,0.37442857142857144,0.1966624789130985,0.3609,0.1158,0.8125,0.617,0.1696,171.0,,True,100.0,g2_asym_tissue_aider,L50_G30,50,0.0,0.3659,62,50
0.0,-0.0005000000000000004,0.0131,4.285714285717779e-05,0.0,0.0017000000000000348,-0.019699999999999995,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4963,0.8814,0.0715,0.4065,0.1887,0.3644,0.20564362377666853,0.3424,0.1245,0.8004,0.4878,0.117,171.0,,True,100.0,g2_asym_tissue_aider,L50_G30,50,0.0,0.3441,61,50
0.0,0.0036999999999999256,0.027100000000000013,0.0038000000000000256,0.0,0.006699999999999984,-0.021999999999999964,0.02339999999999999,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5067,0.8445,0.0843,0.3835,0.1981,0.3787,0.20066612640332274,0.3561,0.1373,0.7712,0.5122,0.1228,171.0,,True,100.0,g2_asym_tissue_aider,L50_G30,50,0.0,0.3628,67,50
0.0,-0.0020999999999999908,0.017000000000000015,-0.0024571428571428244,0.0,0.0,0.02859999999999996,0.011699999999999988,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5038,0.8487,0.086,0.3821,0.2545,0.38785714285714284,0.18107970507993637,0.3712,0.1443,0.7633,0.5714,0.1637,171.0,,True,100.0,g2_asym_tissue_aider,L50_G30,50,0.0,0.3712,70,50
0.0,-0.0012999999999999678,-0.009000000000000008,-0.0001000000000000445,-4.0,-0.0011999999999999789,-0.01959999999999995,-0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5092,0.8631,0.0747,0.4008,0.2703,0.3769428571428572,0.1973199349652586,0.3636,0.1142,0.8158,0.5882,0.1754,171.0,,True,100.0,g2_asym_tissue_aider,L30_G80,30,6.0,0.3624,63,50
0.0,0.012899999999999967,0.0,0.00835714285714284,-3.0,0.007300000000000029,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4963,0.8812,0.0731,0.4074,0.2162,0.36331428571428576,0.20560626330490053,0.3449,0.1244,0.8004,0.4706,0.1404,171.0,,True,100.0,g2_asym_tissue_aider,L30_G80,30,5.0,0.3522,62,50
0.0,0.0040999999999999925,0.017999999999999988,0.010271428571428598,-3.0,0.011299999999999977,0.03919999999999996,0.011700000000000016,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5067,0.8445,0.086,0.3843,0.2252,0.37802857142857144,0.2001465014453571,0.3589,0.1373,0.7729,0.4902,0.1462,171.0,,True,100.0,g2_asym_tissue_aider,L30_G80,30,7.0,0.3702,69,50
0.0,-0.005900000000000016,-0.008999999999999952,-0.005042857142857182,-2.0,-0.005500000000000005,-0.01959999999999995,-0.005899999999999989,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5038,0.8507,0.0838,0.3822,0.2613,0.38735714285714284,0.18066020873564873,0.3716,0.1437,0.765,0.5686,0.1696,171.0,,True,100.0,g2_asym_tissue_aider,L30_G80,30,2.0,0.3661,70,50
0.0,-0.006299999999999972,0.009799999999999975,-0.0118571428571429,-4.0,-0.009199999999999986,0.02939999999999998,0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5092,0.8693,0.0738,0.4023,0.2146,0.3801857142857143,0.196027311716443,0.3595,0.1111,0.8183,0.6471,0.1287,171.0,,True,100.0,g2_asym_tissue_aider,L20_G30,20,5.0,0.3503,71,50
0.0,-0.0013000000000000234,-0.009800000000000003,-0.004699999999999982,-3.0,-0.005300000000000027,-0.02939999999999998,-0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4963,0.8879,0.0699,0.4088,0.1659,0.3680428571428571,0.19882537102509149,0.3427,0.1216,0.8067,0.5,0.0994,171.0,,True,100.0,g2_asym_tissue_aider,L20_G30,20,6.0,0.3374,63,50
0.0,-0.0009000000000000119,0.0,0.00254285714285718,0.0,0.0022000000000000353,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5071,0.8493,0.0845,0.3874,0.1756,0.3766428571428571,0.20388935975280362,0.3515,0.1343,0.7817,0.5294,0.1053,171.0,,True,100.0,g2_asym_tissue_aider,L20_G30,20,9.0,0.3537,70,50
0.0,-0.0041999999999999815,0.0,-0.0015285714285714347,-2.0,-0.0013000000000000234,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4992,0.8577,0.0901,0.3887,0.1854,0.3841857142857143,0.18481580350308194,0.3593,0.1422,0.7629,0.5588,0.1111,171.0,,True,100.0,g2_asym_tissue_aider,L20_G30,20,2.0,0.358,73,50
0.0,-0.0045999999999999375,-0.009700000000000014,-0.008142857142857118,-7.0,-0.008400000000000019,-0.02949999999999997,-0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5092,0.869,0.0741,0.4022,0.2146,0.38062857142857137,0.1962510907288031,0.3599,0.1111,0.8192,0.6471,0.1287,171.0,,True,100.0,g2_asym_tissue_aider,L20_G50,20,2.0,0.3515,72,50
0.0,0.0025000000000000022,0.0,-0.0008999999999999009,0.0,-0.0007999999999999674,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4967,0.8881,0.0691,0.4083,0.1659,0.36821428571428566,0.19913632393464553,0.3429,0.1217,0.8063,0.5,0.0994,171.0,,True,100.0,g2_asym_tissue_aider,L20_G50,20,9.0,0.3421,64,50
0.0,-0.014100000000000001,-0.009700000000000014,-0.021628571428571497,-7.0,-0.020199999999999996,-0.02939999999999998,-0.0059000000000000025,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5058,0.849,0.0872,0.3887,0.1756,0.37592857142857145,0.20318545866337215,0.3509,0.1343,0.7817,0.5294,0.1053,171.0,,True,100.0,g2_asym_tissue_aider,L20_G50,20,1.0,0.3307,70,50
0.0,-0.005899999999999961,-0.009800000000000003,-0.00024285714285710025,-3.0,-0.0015000000000000013,-0.02939999999999998,-0.0058,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4992,0.8573,0.0904,0.3885,0.1854,0.3834142857142857,0.18553195665107267,0.3587,0.1422,0.7633,0.5588,0.1111,171.0,,True,100.0,g2_asym_tissue_aider,L20_G50,20,1.0,0.3572,74,50
0.0,-0.0009000000000000119,-0.021999999999999992,-0.0008857142857142675,0.0,-0.003500000000000003,0.0020000000000000018,-0.017600000000000005,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5071,0.861,0.0763,0.4008,0.2661,0.37461428571428573,0.19688900011769814,0.361,0.1158,0.8129,0.617,0.1696,171.0,,True,100.0,g2_asym_tissue_aider,L70_G30,70,0.0,0.3575,62,50
0.0,-0.00040000000000001146,0.011300000000000004,0.004300000000000026,0.0,0.005199999999999982,-0.0388,0.011700000000000002,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.4958,0.8815,0.0721,0.407,0.1887,0.36411428571428567,0.20571756941823643,0.3422,0.1244,0.8004,0.4878,0.117,171.0,,True,100.0,g2_asym_tissue_aider,L70_G30,70,0.0,0.3474,61,50
0.0,-0.0015999999999999348,-0.0338,0.0018285714285714572,0.0,-0.0026000000000000467,-0.03999999999999998,-0.023400000000000004,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5062,0.8444,0.0852,0.3839,0.1981,0.3787285714285714,0.2001345741122759,0.3561,0.1373,0.7721,0.5122,0.1228,171.0,,True,100.0,g2_asym_tissue_aider,L70_G30,70,0.0,0.3535,68,50
0.0,-0.0017000000000000348,0.0,-0.0049000000000000155,0.0,-0.0042999999999999705,0.0,0.0,data/tissuemnist/slice_1,tissuemnist,0.071,6.0,8,2400,9600,0.0001,MobileNetV3,5400000,8,0.5038,0.8489,0.0857,0.3822,0.2545,0.38771428571428573,0.1812397971794072,0.3711,0.1443,0.7617,0.5714,0.1637,171.0,,True,100.0,g2_asym_tissue_aider,L70_G30,70,0.0,0.3668,70,50
0.0,0.0,0.0,0.00023333333333352968,-10.0,0.00019999999999997797,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9134,0.1763,0.0598,0.0853,0.3279,0.9433999999999999,0.019576175997029297,0.7895,0.0211,0.9739,1.0,0.1961,102.0,,True,100.0,paper_backbones,L20_G20,20,2.0,0.7897,66,50
0.0,0.0,0.0,-0.0028000000000001357,-8.0,-0.0020999999999999908,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9168,0.1725,0.0647,0.0853,0.3279,0.9528333333333334,0.00558231333966683,0.7966,0.0182,0.9824,1.0,0.1961,102.0,,True,100.0,paper_backbones,L20_G20,20,6.0,0.7945,66,50
0.0,0.0017000000000000348,0.0,0.0030333333333332213,-4.0,0.0021999999999999797,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9042,0.1855,0.0417,0.0921,0.3279,0.9198666666666667,0.044069213239579796,0.7719,0.0165,0.9857,1.0,0.1961,102.0,,True,100.0,paper_backbones,L20_G20,20,2.0,0.7741,66,50
0.0,0.0033999999999999586,0.0,0.004833333333333356,-3.0,0.0036000000000000476,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9151,0.1645,0.0643,0.0803,0.3279,0.9448666666666666,0.0026948510575210112,0.7906,0.0204,0.9798,1.0,0.1961,102.0,,True,100.0,paper_backbones,L20_G20,20,3.0,0.7942,66,50
0.0,0.0016999999999999238,0.0,0.0011333333333332085,-12.0,0.0009000000000000119,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9613,0.0783,0.1492,0.0379,0.8208,0.9600333333333334,0.013086719307076987,0.9252,0.0243,0.9714,1.0,0.6961,102.0,,True,100.0,paper_backbones,L70_G70,70,1.0,0.9261,61,50
0.0,0.0,0.0,-0.0025333333333333874,-5.0,-0.0019000000000000128,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.963,0.075,0.0757,0.0362,0.8208,0.9678,0.01188388264275053,0.9311,0.0193,0.9798,1.0,0.6961,102.0,,True,100.0,paper_backbones,L70_G70,70,2.0,0.9292,61,50
0.0,0.0017000000000000348,0.0,0.003766666666666807,-5.0,0.0028000000000000247,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9588,0.0833,0.0872,0.0363,0.8208,0.9578333333333333,0.020709793711081614,0.9236,0.0231,0.9706,1.0,0.6961,102.0,,True,100.0,paper_backbones,L70_G70,70,1.0,0.9264,61,50
0.0,0.0,0.0,-0.0012999999999997458,-3.0,-0.0010000000000000009,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9639,0.0681,0.0903,0.0318,0.8208,0.9668999999999999,0.009185858696931917,0.9304,0.0165,0.9832,1.0,0.6961,102.0,,True,100.0,paper_backbones,L70_G70,70,0.0,0.9294,61,50
0.0,0.0009000000000000119,0.0,0.0007000000000000339,-12.0,0.000500000000000056,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9235,0.151,0.0886,0.0726,0.4662,0.9472666666666667,0.01755113165075747,0.827,0.0247,0.9731,1.0,0.3039,102.0,,True,100.0,paper_backbones,L30_G30,30,0.0,0.8275,64,50
0.0,0.0024999999999999467,0.0,0.004200000000000204,-9.0,0.0031999999999999806,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9261,0.1449,0.0767,0.0704,0.4662,0.9533333333333333,0.0019189117286165821,0.8315,0.0219,0.9765,1.0,0.3039,102.0,,True,100.0,paper_backbones,L30_G30,30,0.0,0.8347,64,50
0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9151,0.1569,0.0796,0.0782,0.4662,0.9261666666666666,0.03943114955914366,0.8112,0.0212,0.9756,1.0,0.3039,102.0,,True,100.0,paper_backbones,L30_G30,30,3.0,0.8112,64,50
0.0,0.0,0.0,-0.0013333333333332975,-10.0,-0.0010000000000000009,0.0,0.0,data/aider/slice_1,aider,0.166,4.5,4,1190,4758,0.0001,MobileNetV2,3500000,4,0.9277,0.1428,0.091,0.0692,0.4662,0.9516,0.0036986484017813926,0.8302,0.0244,0.9731,1.0,0.3039,102.0,,True,100.0,paper_backbones,L30_G30,30,1.0,0.8292,64,50
