sweep,dataset,model,constraint_tag,data_dir,constrained_class,seed,tight_L_pct,tight_G_pct,is_asymmetric,sigma,tralo_macro_f1,heuristic_macro_f1,d_macro_f1,d_f1_cstr,d_f1_unc,d_acc,d_flips,d_ece,tralo_sat,heuristic_sat,tralo_path,heuristic_path
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G80,data/tissuemnist/slice_1,4,2,50,80,1,0.0,0.391,0.3931,-0.0020999999999999908,-0.023400000000000032,0.000971428571428512,0.024600000000000066,-105.0,-0.027200000000000002,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G80/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G80/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G70,data/tissuemnist/slice_1,4,4,80,70,1,0.0,0.3722,0.3533,0.018899999999999972,-0.03420000000000001,0.026428571428571357,0.023299999999999932,-40.0,-0.029799999999999993,1,1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G70,data/tissuemnist/slice_1,4,3,80,70,1,0.0,0.3532,0.3424,0.010800000000000032,-0.03920000000000001,0.018071428571428516,0.027100000000000013,-7.0,-0.011699999999999988,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G70,data/tissuemnist/slice_1,4,1,80,70,1,0.0,0.3737,0.353,0.020699999999999996,0.021699999999999997,0.02052857142857145,0.02250000000000002,-86.0,-0.026300000000000046,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G70,data/tissuemnist/slice_1,4,2,80,70,1,0.0,0.4042,0.3916,0.0126,0.013800000000000034,0.0124428571428572,0.03539999999999999,-74.0,-0.035999999999999976,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G70/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G50,data/tissuemnist/slice_1,4,4,80,50,1,0.0,0.3719,0.3494,0.02250000000000002,-0.014300000000000035,0.027700000000000002,0.022899999999999976,-9.0,-0.028400000000000036,1,1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G50,data/tissuemnist/slice_1,4,3,80,50,1,0.0,0.3567,0.3336,0.02310000000000001,0.025499999999999995,0.022757142857142865,0.0358,-37.0,-0.014499999999999957,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G50,data/tissuemnist/slice_1,4,1,80,50,1,0.0,0.3652,0.3489,0.016300000000000037,-0.007800000000000029,0.019671428571428617,0.018299999999999983,-120.0,-0.019600000000000006,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L80_G50,data/tissuemnist/slice_1,4,2,80,50,1,0.0,0.3805,0.3906,-0.010099999999999998,-0.04189999999999999,-0.005542857142857127,0.02130000000000004,-108.0,-0.02100000000000002,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L80_G50/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G70,data/tissuemnist/slice_1,4,4,50,70,1,0.0,0.3735,0.3484,0.02510000000000001,0.015600000000000003,0.026514285714285712,0.0262,2.0,-0.022799999999999987,1,1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G70,data/tissuemnist/slice_1,4,3,50,70,1,0.0,0.3614,0.3336,0.02779999999999999,0.03900000000000001,0.0262,0.04040000000000005,-33.0,-0.017699999999999994,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G70,data/tissuemnist/slice_1,4,1,50,70,1,0.0,0.374,0.3483,0.0257,0.031100000000000017,0.024942857142857155,0.019600000000000062,-120.0,-0.0242,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G70,data/tissuemnist/slice_1,4,2,50,70,1,0.0,0.3914,0.3931,-0.0016999999999999793,-0.023400000000000032,0.0014571428571428235,0.025399999999999978,-102.0,-0.02739999999999998,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G70/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G70,data/tissuemnist/slice_1,4,4,20,70,1,0.0,0.3522,0.3272,0.025000000000000022,0.04879999999999998,0.02165714285714293,0.027100000000000013,-40.0,-0.004500000000000004,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G70,data/tissuemnist/slice_1,4,3,20,70,1,0.0,0.3395,0.3233,0.016200000000000048,0.009799999999999975,0.017171428571428615,0.031200000000000006,-78.0,-9.999999999998899e-05,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G70,data/tissuemnist/slice_1,4,1,20,70,1,0.0,0.3506,0.3346,0.016000000000000014,0.0,0.01821428571428574,0.02290000000000003,-160.0,-0.016600000000000004,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G70,data/tissuemnist/slice_1,4,2,20,70,1,0.0,0.3594,0.3691,-0.009699999999999986,0.009699999999999986,-0.012414285714285767,0.01539999999999997,-157.0,-0.007800000000000029,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G70/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G20,data/tissuemnist/slice_1,4,4,70,20,1,0.0,0.3567,0.3302,0.026500000000000024,0.011800000000000005,0.02858571428571427,0.03119999999999995,-47.0,-0.021100000000000008,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G20,data/tissuemnist/slice_1,4,3,70,20,1,0.0,0.3381,0.3233,0.014800000000000035,-0.005600000000000022,0.017714285714285682,0.030799999999999994,-89.0,-0.0033999999999999586,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G20,data/tissuemnist/slice_1,4,1,70,20,1,0.0,0.3537,0.3315,0.022199999999999998,0.0121,0.0235285714285714,0.022899999999999976,-172.0,-0.02030000000000004,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G20,data/tissuemnist/slice_1,4,2,70,20,1,0.0,0.3612,0.3689,-0.007699999999999985,-0.02780000000000002,-0.00481428571428566,0.021699999999999997,-160.0,-0.018100000000000005,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G20/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G30,data/tissuemnist/slice_1,4,4,50,30,1,0.0,0.3659,0.3372,0.028700000000000003,0.044999999999999984,0.026342857142857168,0.030799999999999994,-30.0,-0.024900000000000033,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G30,data/tissuemnist/slice_1,4,3,50,30,1,0.0,0.3441,0.3275,0.016600000000000004,0.021600000000000008,0.01591428571428577,0.031200000000000006,-72.0,-0.006999999999999951,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G30,data/tissuemnist/slice_1,4,1,50,30,1,0.0,0.3628,0.3395,0.023299999999999987,0.018000000000000016,0.02408571428571432,0.02579999999999999,-155.0,-0.02210000000000001,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L50_G30,data/tissuemnist/slice_1,4,2,50,30,1,0.0,0.3712,0.3761,-0.0049000000000000155,0.03730000000000003,-0.010971428571428521,0.02290000000000003,-143.0,-0.017199999999999993,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L50_G30/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L30_G80,data/tissuemnist/slice_1,4,4,30,80,1,0.0,0.3624,0.3368,0.02560000000000001,0.018099999999999977,0.026685714285714257,0.028700000000000003,-24.0,-0.021199999999999997,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L30_G80/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L30_G80/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G30,data/tissuemnist/slice_1,4,4,20,30,1,0.0,0.3503,0.3272,0.02310000000000001,0.04879999999999998,0.019514285714285706,0.027100000000000013,-42.0,-0.008599999999999997,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G30,data/tissuemnist/slice_1,4,3,20,30,1,0.0,0.3374,0.3233,0.014100000000000001,0.009799999999999975,0.014785714285714291,0.030799999999999994,-83.0,0.0,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G30,data/tissuemnist/slice_1,4,1,20,30,1,0.0,0.3537,0.3346,0.019100000000000006,0.009700000000000014,0.020428571428571407,0.022399999999999975,-163.0,-0.01720000000000005,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G30,data/tissuemnist/slice_1,4,2,20,30,1,0.0,0.358,0.3691,-0.011099999999999999,0.0,-0.012671428571428556,0.01789999999999997,-158.0,-0.009799999999999975,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_2
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L20_G50,data/tissuemnist/slice_1,4,4,20,50,1,0.0,0.3515,0.3272,0.02429999999999999,0.029299999999999993,0.023671428571428565,0.028800000000000048,-45.0,-0.011199999999999988,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G30,data/tissuemnist/slice_1,4,4,70,30,1,0.0,0.3575,0.3372,0.020299999999999985,-0.008200000000000013,0.024342857142857166,0.02699999999999997,-30.0,-0.020799999999999985,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_4,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_4
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G30,data/tissuemnist/slice_1,4,3,70,30,1,0.0,0.3474,0.3275,0.019899999999999973,0.019800000000000012,0.019885714285714284,0.030799999999999994,-72.0,-0.007199999999999984,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_3,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_3
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G30,data/tissuemnist/slice_1,4,1,70,30,1,0.0,0.3535,0.3395,0.013999999999999957,-0.042899999999999994,0.022142857142857186,0.020000000000000073,-155.0,-0.020000000000000018,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_1,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_1
g2_asym_tissue_aider,tissuemnist,MobileNetV3,L70_G30,data/tissuemnist/slice_1,4,2,70,30,1,0.0,0.3668,0.3761,-0.009299999999999975,0.020300000000000012,-0.013557142857142823,0.023299999999999987,-143.0,-0.019100000000000006,1,0,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_2,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,5,4,20,20,0,0.0,0.3599,0.3384,0.02150000000000002,-0.02869999999999999,0.028628571428571392,0.022399999999999975,-45.0,-0.026600000000000013,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,5,3,20,20,0,0.0,0.359,0.3335,0.025499999999999967,-0.07409999999999999,0.03975714285714288,0.030799999999999994,-168.0,-0.014499999999999957,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/heuristic/seed_3
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,5,1,20,20,0,0.0,0.3465,0.3383,0.008199999999999985,-0.010000000000000009,0.010814285714285776,0.0015999999999999903,-102.0,-0.008700000000000041,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/tralo/seed_1,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/heuristic/seed_1
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,5,2,20,20,0,0.0,0.3781,0.378,9.999999999998899e-05,-0.058499999999999996,0.00855714285714293,0.026600000000000013,-187.0,-0.027600000000000013,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/tralo/seed_2,results/pending_runs/g3_multiclass_tissue/cls_5/L20_G20/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,5,4,70,70,0,0.0,0.3739,0.3521,0.021799999999999986,0.0,0.024899999999999978,0.030000000000000027,-10.0,-0.029899999999999982,1,1,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,5,3,70,70,0,0.0,0.3637,0.342,0.021699999999999997,-0.021100000000000008,0.027800000000000102,0.027900000000000036,-107.0,-0.01849999999999996,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/heuristic/seed_3
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,5,1,70,70,0,0.0,0.3702,0.3493,0.020899999999999974,0.03160000000000002,0.019457142857142895,0.014499999999999957,-40.0,-0.02240000000000003,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/tralo/seed_1,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/heuristic/seed_1
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,5,2,70,70,0,0.0,0.3967,0.3859,0.010799999999999976,-0.02109999999999998,0.01540000000000008,0.023300000000000043,-129.0,-0.03610000000000002,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/tralo/seed_2,results/pending_runs/g3_multiclass_tissue/cls_5/L70_G70/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,5,4,30,30,0,0.0,0.3581,0.3376,0.020499999999999963,0.013700000000000004,0.021471428571428586,0.028299999999999992,-24.0,-0.0247,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,5,3,30,30,0,0.0,0.3567,0.3378,0.018900000000000028,-0.08220000000000001,0.03327142857142856,0.02699999999999997,-149.0,-0.017699999999999994,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/heuristic/seed_3
g3_multiclass_tissue,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,5,1,30,30,0,0.0,0.3547,0.3463,0.008400000000000019,-0.0411,0.01550000000000007,0.0020999999999999908,-82.0,-0.013400000000000023,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/tralo/seed_1,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/heuristic/seed_1
g3_multiclass_tissue,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,5,2,30,30,0,0.0,0.3866,0.3836,0.0030000000000000027,-0.06849999999999999,0.013228571428571423,0.027900000000000036,-167.0,-0.03370000000000001,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/tralo/seed_2,results/pending_runs/g3_multiclass_tissue/cls_5/L30_G30/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist/slice_1,5,4,50,50,0,0.0,0.3633,0.3466,0.016699999999999993,-0.023800000000000016,0.022485714285714165,0.02589999999999998,-5.0,-0.028799999999999992,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist/slice_1,5,3,50,50,0,0.0,0.3609,0.3447,0.016199999999999992,-0.07140000000000002,0.028742857142857126,0.03209999999999996,-131.0,-0.018899999999999972,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/heuristic/seed_3
g3_multiclass_tissue,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist/slice_1,5,1,50,50,0,0.0,0.365,0.3504,0.014600000000000002,0.0,0.016671428571428615,0.012500000000000011,-60.0,-0.02310000000000001,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/tralo/seed_1,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/heuristic/seed_1
g3_multiclass_tissue,tissuemnist,MobileNetV3,L50_G50,data/tissuemnist/slice_1,5,2,50,50,0,0.0,0.3928,0.3829,0.009899999999999964,0.0,0.011314285714285721,0.022100000000000064,-148.0,-0.032399999999999984,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/tralo/seed_2,results/pending_runs/g3_multiclass_tissue/cls_5/L50_G50/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L80_G80,data/tissuemnist/slice_1,5,4,80,80,0,0.0,0.3726,0.3538,0.018799999999999983,-0.009999999999999981,0.022957142857142898,0.027099999999999957,-14.0,-0.03160000000000002,1,1,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L80_G80,data/tissuemnist/slice_1,5,3,80,80,0,0.0,0.3564,0.3459,0.01050000000000001,-0.039799999999999974,0.017728571428571482,0.024599999999999955,-100.0,-0.014999999999999958,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_3
g3_multiclass_tissue,tissuemnist,MobileNetV3,L80_G80,data/tissuemnist/slice_1,5,1,80,80,0,0.0,0.3684,0.352,0.016400000000000026,0.0,0.018742857142857172,0.015000000000000013,-24.0,-0.02400000000000002,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_1,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_1
g3_multiclass_tissue,tissuemnist,MobileNetV3,L80_G80,data/tissuemnist/slice_1,5,2,80,80,0,0.0,0.398,0.3873,0.010700000000000043,-0.0199,0.015071428571428569,0.015400000000000025,-115.0,-0.029299999999999993,1,0,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/tralo/seed_2,results/pending_runs/g3_multiclass_tissue/cls_5/L80_G80/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,7,4,20,20,0,0.0,0.3785,0.348,0.030500000000000027,0.018699999999999994,0.03218571428571432,0.031200000000000006,-18.0,-0.030000000000000027,1,0,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,7,3,20,20,0,0.0,0.3406,0.3287,0.011900000000000022,0.014000000000000012,0.011614285714285688,0.026600000000000013,-136.0,-0.0020999999999999908,1,0,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_3
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,7,1,20,20,0,0.0,0.3725,0.3462,0.02629999999999999,0.04199999999999998,0.024057142857142833,0.034999999999999976,-21.0,-0.026800000000000046,1,0,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_1,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_1
g3_multiclass_tissue,tissuemnist,MobileNetV3,L20_G20,data/tissuemnist/slice_1,7,2,20,20,0,0.0,0.3867,0.3868,-9.999999999998899e-05,0.0,-0.00021428571428577792,0.02789999999999998,-55.0,-0.02400000000000002,1,0,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/tralo/seed_2,results/pending_runs/g3_multiclass_tissue/cls_7/L20_G20/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,7,4,70,70,0,0.0,0.3867,0.3503,0.03639999999999999,0.07590000000000002,0.03077142857142856,0.033299999999999996,-43.0,-0.03300000000000003,1,1,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,7,3,70,70,0,0.0,0.3534,0.343,0.010399999999999965,-0.003300000000000025,0.012285714285714233,0.022099999999999953,-4.0,-0.009099999999999997,1,1,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_3
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,7,1,70,70,0,0.0,0.3758,0.3572,0.018600000000000005,0.026400000000000035,0.017500000000000016,0.01709999999999995,-78.0,-0.028500000000000025,1,1,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_1,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_1
g3_multiclass_tissue,tissuemnist,MobileNetV3,L70_G70,data/tissuemnist/slice_1,7,2,70,70,0,0.0,0.397,0.4012,-0.0041999999999999815,0.01319999999999999,-0.006628571428571428,0.018699999999999994,-71.0,-0.02779999999999999,1,1,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/tralo/seed_2,results/pending_runs/g3_multiclass_tissue/cls_7/L70_G70/heuristic/seed_2
g3_multiclass_tissue,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,7,4,30,30,0,0.0,0.3787,0.3498,0.02889999999999998,0.017199999999999993,0.03055714285714284,0.02959999999999996,-4.0,-0.027100000000000013,1,1,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo/seed_4,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/heuristic/seed_4
g3_multiclass_tissue,tissuemnist,MobileNetV3,L30_G30,data/tissuemnist/slice_1,7,3,30,30,0,0.0,0.3703,0.3363,0.03400000000000003,-0.008599999999999997,0.04012857142857146,0.033299999999999996,-106.0,-0.005899999999999961,1,0,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/tralo/seed_3,results/pending_runs/g3_multiclass_tissue/cls_7/L30_G30/heuristic/seed_3
