block,subblock,dataset,model,constraint_tag,method,seed,constrained_class,group_column,warmup_epochs,cc_f1,cc_recall,cc_prec,cc_support,f1_macro,accuracy,ece,flips,satisfied,total_excess,sat_epoch,disable_freeze,reset_opt,alpha_kl,rho_target,fioretto_step_size,hounie_eta_lambda,ce_nan,max_lambda_g,n_log_epochs
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,danits_lp,4,4,loc_group,50,0.5433,0.4081,0.8125,223.0,0.7169,0.8437,0.1088,85.0,0.0,126.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,danits_lp,3,4,loc_group,50,0.5493,0.4126,0.8214,223.0,0.7268,0.8452,0.1082,62.0,0.0,84.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,danits_lp,1,4,loc_group,50,0.5612,0.4215,0.8393,223.0,0.7367,0.8557,0.1085,40.0,0.0,41.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,danits_lp,2,4,loc_group,50,0.5493,0.4126,0.8214,223.0,0.7278,0.8507,0.109,68.0,0.0,96.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,fioretto_ldf,4,4,loc_group,50,0.535,0.3946,0.8302,223.0,0.7386,0.8522,0.1128,0.0,1.0,0.0,18.0,,,,,0.005,,True,5.257557,22
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,fioretto_ldf,3,4,loc_group,50,0.5289,0.3901,0.8208,223.0,0.7268,0.8467,0.1181,0.0,1.0,0.0,16.0,,,,,0.005,,True,4.407251,20
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,fioretto_ldf,1,4,loc_group,50,0.526,0.3857,0.8269,223.0,0.7344,0.8527,0.1203,0.0,1.0,0.0,14.0,,,,,0.005,,True,3.977147,18
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,fioretto_ldf,2,4,loc_group,50,0.5542,0.4126,0.844,223.0,0.7461,0.8567,0.1104,0.0,1.0,0.0,16.0,,,,,0.005,,True,4.034305,20
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,tralo_bounded,4,4,loc_group,50,0.535,0.3946,0.8302,223.0,0.7386,0.8522,0.1128,0.0,1.0,0.0,60.0,,,0.0,100.0,,,False,,6
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,tralo_bounded,3,4,loc_group,50,0.5228,0.3857,0.8113,223.0,0.725,0.8452,0.1194,0.0,1.0,0.0,59.0,,,0.0,100.0,,,False,,6
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,tralo_bounded,1,4,loc_group,50,0.5244,0.3857,0.819,223.0,0.7338,0.8517,0.1213,0.0,1.0,0.0,57.0,,,0.0,100.0,,,False,,6
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,tralo_bounded,2,4,loc_group,50,0.5586,0.417,0.8455,223.0,0.7453,0.8562,0.1116,0.0,1.0,0.0,58.0,,,0.0,100.0,,,False,,6
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,heuristic,4,4,loc_group,50,0.5433,0.4081,0.8125,223.0,0.7169,0.8442,0.1088,85.0,0.0,126.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,heuristic,3,4,loc_group,50,0.5493,0.4126,0.8214,223.0,0.7268,0.8452,0.1082,62.0,0.0,84.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,heuristic,1,4,loc_group,50,0.5612,0.4215,0.8393,223.0,0.7367,0.8557,0.1085,40.0,0.0,41.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L70_G50,heuristic,2,4,loc_group,50,0.5493,0.4126,0.8214,223.0,0.7278,0.8507,0.109,68.0,0.0,96.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,hounie_rcl,4,4,loc_group,50,0.607,0.5022,0.7671,223.0,0.7539,0.8607,0.1008,0.0,1.0,0.0,45.0,,,,,,0.01,True,,49
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,hounie_rcl,3,4,loc_group,50,0.5962,0.4933,0.7534,223.0,0.7559,0.8542,0.1094,0.0,1.0,0.0,1.0,,,,,,0.01,True,,40
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,hounie_rcl,1,4,loc_group,50,0.6099,0.4978,0.7872,223.0,0.7477,0.8597,0.1106,0.0,1.0,0.0,35.0,,,,,,0.01,True,,39
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,hounie_rcl,2,4,loc_group,50,0.6121,0.5202,0.7436,223.0,0.7502,0.8587,0.1102,0.0,1.0,0.0,49.0,,,,,,0.01,True,,53
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo,4,4,loc_group,50,0.6174,0.5247,0.75,223.0,0.7459,0.8567,0.1121,0.0,1.0,0.0,57.0,,True,0.0,100.0,,,False,,32
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo,3,4,loc_group,50,0.6006,0.4888,0.7786,223.0,0.7583,0.8557,0.1104,0.0,1.0,0.0,51.0,,True,0.0,100.0,,,False,,5
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo,1,4,loc_group,50,0.6174,0.5247,0.75,223.0,0.7414,0.8587,0.1254,0.0,1.0,0.0,55.0,,True,0.0,100.0,,,False,,78
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo,2,4,loc_group,50,0.6048,0.5112,0.7403,223.0,0.7598,0.8592,0.1121,0.0,1.0,0.0,56.0,,True,0.0,100.0,,,False,,9
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,danits_lp,4,4,loc_group,50,0.6174,0.5247,0.75,223.0,0.7321,0.8507,0.1088,41.0,0.0,60.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,danits_lp,3,4,loc_group,50,0.6121,0.5202,0.7436,223.0,0.7413,0.8527,0.1082,18.0,0.0,24.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,danits_lp,1,4,loc_group,50,0.6347,0.5336,0.7829,223.0,0.7498,0.8617,0.1085,0.0,1.0,0.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,danits_lp,2,4,loc_group,50,0.6069,0.5157,0.7372,223.0,0.742,0.8547,0.109,24.0,0.0,34.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,fioretto_ldf,4,4,loc_group,50,0.5973,0.4888,0.7676,223.0,0.7497,0.8582,0.1032,0.0,1.0,0.0,13.0,,,,,0.005,,True,1.561739,17
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,fioretto_ldf,3,4,loc_group,50,0.5973,0.4888,0.7676,223.0,0.7495,0.8537,0.11,0.0,1.0,0.0,1.0,,,,,0.005,,True,1.413983,16
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,fioretto_ldf,1,4,loc_group,50,0.6082,0.4978,0.7817,223.0,0.7459,0.8587,0.1116,0.0,1.0,0.0,10.0,,,,,0.005,,True,0.832308,14
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,fioretto_ldf,2,4,loc_group,50,0.615,0.5157,0.7616,223.0,0.7518,0.8597,0.1087,0.0,1.0,0.0,11.0,,,,,0.005,,True,0.841955,15
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo_bounded,4,4,loc_group,50,0.5973,0.4888,0.7676,223.0,0.7499,0.8582,0.1031,0.0,1.0,0.0,57.0,,,0.0,100.0,,,False,,6
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo_bounded,3,4,loc_group,50,0.6011,0.4933,0.7692,223.0,0.7561,0.8547,0.1087,0.0,1.0,0.0,51.0,,,0.0,100.0,,,False,,5
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo_bounded,1,4,loc_group,50,0.6087,0.5022,0.7724,223.0,0.746,0.8587,0.1115,0.0,1.0,0.0,55.0,,,0.0,100.0,,,False,,5
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,tralo_bounded,2,4,loc_group,50,0.6121,0.5202,0.7436,223.0,0.7502,0.8587,0.1102,0.0,1.0,0.0,55.0,,,0.0,100.0,,,False,,5
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,heuristic,4,4,loc_group,50,0.6174,0.5247,0.75,223.0,0.7321,0.8507,0.1088,41.0,0.0,60.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,heuristic,3,4,loc_group,50,0.6121,0.5202,0.7436,223.0,0.7407,0.8527,0.1082,18.0,0.0,24.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,heuristic,1,4,loc_group,50,0.6385,0.5426,0.7756,223.0,0.7497,0.8612,0.1085,10.0,1.0,0.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L80_G70,heuristic,2,4,loc_group,50,0.6069,0.5157,0.7372,223.0,0.742,0.8547,0.109,24.0,0.0,34.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,hounie_rcl,4,4,loc_group,50,0.4251,0.2735,0.9531,223.0,0.7068,0.8402,0.1287,0.0,1.0,0.0,54.0,,,,,,0.01,True,,58
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,hounie_rcl,3,4,loc_group,50,0.3816,0.2422,0.9,223.0,0.6928,0.8313,0.1367,0.0,1.0,0.0,41.0,,,,,,0.01,True,,45
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,hounie_rcl,1,4,loc_group,50,0.3714,0.2332,0.9123,223.0,0.7017,0.8362,0.1385,0.0,1.0,0.0,37.0,,,,,,0.01,True,,41
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,hounie_rcl,2,4,loc_group,50,0.3755,0.2332,0.963,223.0,0.7088,0.8392,0.1268,0.0,1.0,0.0,45.0,,,,,,0.01,True,,49
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo,4,4,loc_group,50,0.4414,0.287,0.9552,223.0,0.7052,0.8407,0.1285,0.0,1.0,0.0,65.0,,True,0.0,100.0,,,False,,9
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo,3,4,loc_group,50,0.3958,0.2556,0.8769,223.0,0.6967,0.8328,0.135,0.0,1.0,0.0,62.0,,True,0.0,100.0,,,False,,7
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo,1,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.7139,0.8417,0.1359,0.0,1.0,0.0,60.0,,True,0.0,100.0,,,False,,12
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo,2,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.7012,0.8318,0.1387,0.0,1.0,0.0,61.0,,True,0.0,100.0,,,False,,30
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,danits_lp,4,4,loc_group,50,0.4345,0.2825,0.9403,223.0,0.6991,0.8367,0.1088,130.0,0.0,216.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,danits_lp,3,4,loc_group,50,0.4069,0.2646,0.8806,223.0,0.6975,0.8337,0.1082,107.0,0.0,170.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,danits_lp,1,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.7109,0.8422,0.1085,85.0,0.0,126.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,danits_lp,2,4,loc_group,50,0.4207,0.2735,0.9104,223.0,0.7028,0.8397,0.109,113.0,0.0,182.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,fioretto_ldf,4,4,loc_group,50,0.4099,0.2601,0.9667,223.0,0.6892,0.8342,0.1342,0.0,1.0,0.0,24.0,,,,,0.005,,True,10.189714,28
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,fioretto_ldf,3,4,loc_group,50,0.3873,0.2466,0.9016,223.0,0.6929,0.8308,0.1374,0.0,1.0,0.0,20.0,,,,,0.005,,True,8.715599,24
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,fioretto_ldf,1,4,loc_group,50,0.3916,0.2511,0.8889,223.0,0.7055,0.8372,0.1375,0.0,1.0,0.0,18.0,,,,,0.005,,True,7.86915,22
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,fioretto_ldf,2,4,loc_group,50,0.3857,0.2422,0.9474,223.0,0.7186,0.8412,0.125,0.0,1.0,0.0,21.0,,,,,0.005,,True,8.540036,25
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo_bounded,4,4,loc_group,50,0.4211,0.2691,0.9677,223.0,0.6976,0.8367,0.1315,0.0,1.0,0.0,65.0,,,0.0,100.0,,,False,,7
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo_bounded,3,4,loc_group,50,0.3873,0.2466,0.9016,223.0,0.6928,0.8313,0.1361,0.0,1.0,0.0,62.0,,,0.0,100.0,,,False,,7
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo_bounded,1,4,loc_group,50,0.4028,0.2601,0.8923,223.0,0.7053,0.8377,0.1378,0.0,1.0,0.0,60.0,,,0.0,100.0,,,False,,6
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,tralo_bounded,2,4,loc_group,50,0.4085,0.2601,0.9508,223.0,0.7214,0.8432,0.1223,0.0,1.0,0.0,61.0,,,0.0,100.0,,,False,,7
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,heuristic,4,4,loc_group,50,0.4345,0.2825,0.9403,223.0,0.6991,0.8367,0.1088,130.0,0.0,216.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,heuristic,3,4,loc_group,50,0.4069,0.2646,0.8806,223.0,0.6972,0.8337,0.1082,107.0,0.0,170.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,heuristic,1,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.7109,0.8422,0.1085,85.0,0.0,126.0,,,,,,,,False,,0
A_derm_asym_xbackbone,dermmnist,dermmnist,RegNetY400MF,L50_G30,heuristic,2,4,loc_group,50,0.4207,0.2735,0.9104,223.0,0.7028,0.8397,0.109,113.0,0.0,182.0,,,,,,,,False,,0
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G20,tralo,4,4,loc_group,50,0.3094,0.1839,0.9762,223.0,0.6964,0.8372,0.1369,0.0,1.0,0.0,69.0,,True,0.1,100.0,,,False,,62
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G20,tralo,3,4,loc_group,50,0.3071,0.1839,0.9318,223.0,0.7238,0.8442,0.1255,0.0,1.0,0.0,68.0,,True,0.1,100.0,,,False,,16
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G20,tralo,1,4,loc_group,50,0.3071,0.1839,0.9318,223.0,0.6793,0.8223,0.149,0.0,1.0,0.0,69.0,,True,0.1,100.0,,,False,,62
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G20,tralo,2,4,loc_group,50,0.3134,0.1883,0.9333,223.0,0.7032,0.8357,0.1377,0.0,1.0,0.0,67.0,,True,0.1,100.0,,,False,,64
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G30,tralo,4,4,loc_group,50,0.4138,0.2691,0.8955,223.0,0.7102,0.8452,0.1255,0.0,1.0,0.0,68.0,,True,0.1,100.0,,,False,,62
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G30,tralo,3,4,loc_group,50,0.3916,0.2511,0.8889,223.0,0.7448,0.8507,0.1211,0.0,1.0,0.0,66.0,,True,0.1,100.0,,,False,,63
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G30,tralo,1,4,loc_group,50,0.4014,0.2556,0.9344,223.0,0.7051,0.8362,0.1338,0.0,1.0,0.0,67.0,,True,0.1,100.0,,,False,,63
B_loo_ablation,plus_kl,dermmnist,MobileNetV3,L50_G30,tralo,2,4,loc_group,50,0.386,0.2466,0.8871,223.0,0.7195,0.8422,0.1305,0.0,1.0,0.0,65.0,,True,0.1,100.0,,,False,,62
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G20,tralo,4,4,loc_group,50,0.2921,0.1749,0.8864,223.0,0.6217,0.7993,0.1737,0.0,1.0,0.0,70.0,,True,0.1,100.0,,,False,,14
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G20,tralo,3,4,loc_group,50,0.2687,0.1614,0.8,223.0,0.614,0.7948,0.1738,0.0,1.0,0.0,72.0,,True,0.1,100.0,,,False,,66
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G20,tralo,1,4,loc_group,50,0.2697,0.1614,0.8182,223.0,0.645,0.7983,0.1647,0.0,1.0,0.0,67.0,,True,0.1,100.0,,,False,,18
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G20,tralo,2,4,loc_group,50,0.2932,0.1749,0.907,223.0,0.6488,0.8088,0.1642,0.0,1.0,0.0,67.0,,True,0.1,100.0,,,False,,18
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G30,tralo,4,4,loc_group,50,0.363,0.2287,0.8793,223.0,0.6834,0.8213,0.1481,0.0,1.0,0.0,66.0,,True,0.1,100.0,,,False,,63
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G30,tralo,3,4,loc_group,50,0.3509,0.2242,0.8065,223.0,0.6543,0.8128,0.1575,0.0,1.0,0.0,69.0,,True,0.1,100.0,,,False,,62
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G30,tralo,1,4,loc_group,50,0.3322,0.2108,0.7833,223.0,0.671,0.8158,0.1521,0.0,1.0,0.0,64.0,,True,0.1,100.0,,,False,,62
B_loo_ablation,plus_kl,dermmnist,ViTB16,L50_G30,tralo,2,4,loc_group,50,0.3793,0.2466,0.8209,223.0,0.6639,0.8153,0.1518,0.0,1.0,0.0,64.0,,True,0.1,100.0,,,False,,66
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G20,tralo,4,4,loc_group,50,0.3209,0.1928,0.9556,223.0,0.6802,0.8283,0.1416,0.0,1.0,0.0,67.0,,True,0.1,100.0,,,False,,16
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G20,tralo,3,4,loc_group,50,0.3146,0.1883,0.9545,223.0,0.7034,0.8328,0.1376,0.0,1.0,0.0,65.0,,True,0.1,100.0,,,False,,64
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G20,tralo,1,4,loc_group,50,0.306,0.1839,0.9111,223.0,0.6929,0.8342,0.1375,0.0,1.0,0.0,62.0,,True,0.1,100.0,,,False,,27
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G20,tralo,2,4,loc_group,50,0.3209,0.1928,0.9556,223.0,0.6809,0.8333,0.1331,0.0,1.0,0.0,63.0,,True,0.1,100.0,,,False,,64
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G30,tralo,4,4,loc_group,50,0.3915,0.2466,0.9483,223.0,0.6956,0.8333,0.1359,0.0,1.0,0.0,66.0,,True,0.1,100.0,,,False,,63
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G30,tralo,3,4,loc_group,50,0.3759,0.2377,0.8983,223.0,0.6918,0.8293,0.138,0.0,1.0,0.0,62.0,,True,0.1,100.0,,,False,,63
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G30,tralo,1,4,loc_group,50,0.3803,0.2422,0.8852,223.0,0.701,0.8357,0.1395,0.0,1.0,0.0,60.0,,True,0.1,100.0,,,False,,62
B_loo_ablation,plus_kl,dermmnist,RegNetY400MF,L50_G30,tralo,2,4,loc_group,50,0.3915,0.2466,0.9483,223.0,0.7168,0.8412,0.124,0.0,1.0,0.0,61.0,,True,0.1,100.0,,,False,,63
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L30_G30,tralo,4,2,synth_group,50,0.4321,0.28,0.9459,250.0,0.7218,0.755,0.2124,0.0,1.0,0.0,82.0,,True,0.1,100.0,,,False,,35
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L30_G30,tralo,3,2,synth_group,50,0.4099,0.264,0.9167,250.0,0.6862,0.718,0.2454,0.0,1.0,0.0,82.0,,True,0.1,100.0,,,False,,21
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L30_G30,tralo,1,2,synth_group,50,0.4174,0.268,0.9437,250.0,0.7023,0.736,0.2266,0.0,1.0,0.0,81.0,,True,0.1,100.0,,,False,,11
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L30_G30,tralo,2,2,synth_group,50,0.4272,0.276,0.9452,250.0,0.6487,0.676,0.2632,0.0,1.0,0.0,80.0,,True,0.1,100.0,,,False,,27
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L40_G40,tralo,4,2,synth_group,50,0.5257,0.368,0.92,250.0,0.752,0.774,0.1943,0.0,1.0,0.0,74.0,,True,0.1,100.0,,,False,,34
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L40_G40,tralo,3,2,synth_group,50,0.5086,0.356,0.89,250.0,0.7374,0.759,0.2051,0.0,1.0,0.0,75.0,,True,0.1,100.0,,,False,,11
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L40_G40,tralo,1,2,synth_group,50,0.5272,0.368,0.9293,250.0,0.7154,0.734,0.2191,0.0,1.0,0.0,78.0,,True,0.1,100.0,,,False,,16
B_loo_ablation,plus_kl,octmnist,MobileNetV3,L40_G40,tralo,2,2,synth_group,50,0.4928,0.34,0.8947,250.0,0.6661,0.686,0.2502,0.0,1.0,0.0,74.0,,True,0.1,100.0,,,False,,25
B_loo_ablation,plus_kl,octmnist,ViTB16,L30_G30,tralo,4,2,synth_group,50,0.4369,0.284,0.9467,250.0,0.7185,0.751,0.2171,0.0,1.0,0.0,67.0,,True,0.1,100.0,,,False,,70
B_loo_ablation,plus_kl,octmnist,ViTB16,L30_G30,tralo,3,2,synth_group,50,0.4272,0.276,0.9452,250.0,0.7295,0.763,0.1928,0.0,1.0,0.0,65.0,,True,0.1,100.0,,,False,,24
B_loo_ablation,plus_kl,octmnist,ViTB16,L30_G30,tralo,1,2,synth_group,50,0.4161,0.268,0.9306,250.0,0.7107,0.744,0.2303,0.0,1.0,0.0,70.0,,True,0.1,100.0,,,False,,13
B_loo_ablation,plus_kl,octmnist,ViTB16,L30_G30,tralo,2,2,synth_group,50,0.4554,0.296,0.9867,250.0,0.715,0.741,0.2314,0.0,1.0,0.0,73.0,,True,0.1,100.0,,,False,,16
B_loo_ablation,plus_kl,octmnist,ViTB16,L40_G40,tralo,4,2,synth_group,50,0.5257,0.368,0.92,250.0,0.7462,0.768,0.1999,0.0,1.0,0.0,69.0,,True,0.1,100.0,,,False,,13
B_loo_ablation,plus_kl,octmnist,ViTB16,L40_G40,tralo,3,2,synth_group,50,0.5371,0.376,0.94,250.0,0.7625,0.784,0.1836,0.0,1.0,0.0,63.0,,True,0.1,100.0,,,False,,65
B_loo_ablation,plus_kl,octmnist,ViTB16,L40_G40,tralo,1,2,synth_group,50,0.5029,0.352,0.88,250.0,0.738,0.761,0.2137,0.0,1.0,0.0,70.0,,True,0.1,100.0,,,False,,65
B_loo_ablation,plus_kl,octmnist,ViTB16,L40_G40,tralo,2,2,synth_group,50,0.5429,0.38,0.95,250.0,0.7407,0.757,0.2133,0.0,1.0,0.0,70.0,,True,0.1,100.0,,,False,,12
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L30_G30,tralo,4,2,synth_group,50,0.4123,0.268,0.8933,250.0,0.7016,0.73,0.2307,0.0,1.0,0.0,66.0,,True,0.1,100.0,,,False,,16
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L30_G30,tralo,3,2,synth_group,50,0.4087,0.264,0.9041,250.0,0.7158,0.748,0.2292,0.0,1.0,0.0,78.0,,True,0.1,100.0,,,False,,47
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L30_G30,tralo,1,2,synth_group,50,0.3877,0.252,0.84,250.0,0.6813,0.707,0.2546,0.0,1.0,0.0,81.0,,True,0.1,100.0,,,False,,43
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L30_G30,tralo,2,2,synth_group,50,0.4224,0.272,0.9444,250.0,0.7117,0.744,0.2233,0.0,1.0,0.0,79.0,,True,0.1,100.0,,,False,,22
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L40_G40,tralo,4,2,synth_group,50,0.4726,0.328,0.8454,250.0,0.7211,0.742,0.2164,0.0,1.0,0.0,61.0,,True,0.1,100.0,,,False,,9
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L40_G40,tralo,3,2,synth_group,50,0.4986,0.348,0.8788,250.0,0.7473,0.769,0.2064,0.0,1.0,0.0,74.0,,True,0.1,100.0,,,False,,31
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L40_G40,tralo,1,2,synth_group,50,0.4688,0.316,0.908,250.0,0.7098,0.729,0.2206,0.0,1.0,0.0,79.0,,True,0.1,100.0,,,False,,12
B_loo_ablation,plus_kl,octmnist,RegNetY400MF,L40_G40,tralo,2,2,synth_group,50,0.5158,0.36,0.9091,250.0,0.738,0.759,0.2081,0.0,1.0,0.0,73.0,,True,0.1,100.0,,,False,,28
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G20,tralo,4,4,loc_group,50,0.3284,0.1973,0.9778,223.0,0.7036,0.8308,0.1456,0.0,1.0,0.0,68.0,,True,0.0,5.0,,,False,,18
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G20,tralo,3,4,loc_group,50,0.2996,0.1794,0.9091,223.0,0.7208,0.8392,0.1344,0.0,1.0,0.0,68.0,,True,0.0,5.0,,,False,,11
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G20,tralo,1,4,loc_group,50,0.3134,0.1883,0.9333,223.0,0.682,0.8228,0.1487,0.0,1.0,0.0,70.0,,True,0.0,5.0,,,False,,25
B_loo_ablation,no_rho,dermmnist,MobileNetV3,L50_G20,tralo,2,4,loc_group,50,0.306,0.1839,0.9111,223.0,0.7052,0.8308,0.1443,0.0,1.0,0.0,67.0,,True,0.0,5.0,,,False,,24
